Mhairi	// User ID
15-7-2024	// Evaluation date
P23_JA_Slow	10-7-2024	15:30:22:203	// Source file name and timestamp
100.000	// Sampling rate
85.568	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.106957	0.115201	0.150543	0.976025	0.320769	-0.203115	0.105272	0.919113	0.873074	-0.033306	0.466202	-0.138882	
1	0.103293	0.113383	0.151352	0.976508	0.317198	-0.203884	0.104131	0.920312	0.873468	-0.034707	0.466570	-0.134763	
2	0.099571	0.111750	0.152157	0.976957	0.313636	-0.204650	0.102934	0.921496	0.873814	-0.036042	0.466981	-0.130682	
3	0.095794	0.110277	0.152929	0.977382	0.310079	-0.205367	0.101718	0.922675	0.874083	-0.037351	0.467491	-0.126635	
4	0.091973	0.108953	0.153641	0.977786	0.306527	-0.205994	0.100513	0.923853	0.874257	-0.038665	0.468130	-0.122614	
5	0.088195	0.107884	0.154292	0.978150	0.303005	-0.206610	0.099285	0.925009	0.874415	-0.039910	0.468756	-0.118632	
6	0.084408	0.106953	0.154846	0.978498	0.299490	-0.207071	0.098104	0.926177	0.874478	-0.041190	0.469517	-0.114655	
7	0.080692	0.106257	0.155315	0.978813	0.296004	-0.207452	0.096923	0.927335	0.874533	-0.042423	0.470255	-0.110693	
8	0.077028	0.105735	0.155690	0.979105	0.292535	-0.207682	0.095767	0.928504	0.874560	-0.043640	0.471010	-0.106726	
9	0.073396	0.105327	0.155974	0.979383	0.289071	-0.207701	0.094645	0.929699	0.874547	-0.044860	0.471806	-0.102737	
10	0.069846	0.105089	0.156195	0.979633	0.285625	-0.207577	0.093501	0.930907	0.874574	-0.045997	0.472498	-0.098743	
11	0.066284	0.104853	0.156348	0.979881	0.282159	-0.207167	0.092378	0.932167	0.874558	-0.047134	0.473240	-0.094711	
12	0.062753	0.104671	0.156472	0.980114	0.278686	-0.206561	0.091207	0.933460	0.874581	-0.048172	0.473884	-0.090671	
13	0.059199	0.104447	0.156576	0.980342	0.275184	-0.205709	0.089986	0.934805	0.874612	-0.049130	0.474486	-0.086619	
14	0.055579	0.104109	0.156672	0.980574	0.271635	-0.204590	0.088705	0.936210	0.874629	-0.050012	0.475086	-0.082561	
15	0.051933	0.103713	0.156786	0.980798	0.268051	-0.203310	0.087295	0.937653	0.874697	-0.050728	0.475566	-0.078543	
16	0.048170	0.103119	0.156902	0.981034	0.264398	-0.201777	0.085795	0.939158	0.874722	-0.051363	0.476093	-0.074552	
17	0.044352	0.102426	0.157029	0.981266	0.260698	-0.200128	0.084138	0.940694	0.874774	-0.051828	0.476543	-0.070640	
18	0.040461	0.101606	0.157148	0.981501	0.256944	-0.198361	0.082336	0.942260	0.874814	-0.052155	0.476985	-0.066823	
19	0.036500	0.100667	0.157228	0.981740	0.253135	-0.196493	0.080401	0.943848	0.874814	-0.052375	0.477467	-0.063111	
20	0.032564	0.099757	0.157256	0.981967	0.249308	-0.194664	0.078298	0.945421	0.874837	-0.052428	0.477875	-0.059557	
21	0.028623	0.098825	0.157174	0.982197	0.245453	-0.192802	0.076097	0.946990	0.874792	-0.052427	0.478371	-0.056136	
22	0.024799	0.098052	0.156963	0.982412	0.241618	-0.191049	0.073778	0.948513	0.874755	-0.052320	0.478821	-0.052892	
23	0.021127	0.097477	0.156578	0.982616	0.237819	-0.189400	0.071393	0.949986	0.874695	-0.052172	0.479276	-0.049814	
24	0.017651	0.097147	0.155986	0.982812	0.234079	-0.187854	0.068995	0.951398	0.874597	-0.052040	0.479764	-0.046885	
25	0.014493	0.097217	0.155181	0.982984	0.230454	-0.186522	0.066585	0.952716	0.874539	-0.051887	0.480149	-0.044128	
26	0.011628	0.097611	0.154137	0.983147	0.226943	-0.185297	0.064260	0.953956	0.874441	-0.051838	0.480568	-0.041481	
27	0.009163	0.098445	0.152880	0.983286	0.223604	-0.184283	0.062020	0.955089	0.874392	-0.051847	0.480867	-0.038957	
28	0.007097	0.099657	0.151431	0.983406	0.220454	-0.183434	0.059922	0.956118	0.874373	-0.051972	0.481079	-0.036514	
29	0.005416	0.101166	0.149829	0.983508	0.217509	-0.182714	0.058011	0.957048	0.874374	-0.052252	0.481224	-0.034109	
30	0.004166	0.102977	0.148151	0.983580	0.214816	-0.182204	0.056277	0.957856	0.874476	-0.052627	0.481159	-0.031750	
31	0.003234	0.104854	0.146451	0.983640	0.212356	-0.181777	0.054785	0.958572	0.874598	-0.053187	0.481027	-0.029364	
32	0.002631	0.106756	0.144827	0.983678	0.210166	-0.181528	0.053500	0.959174	0.874822	-0.053850	0.480687	-0.026964	
33	0.002257	0.108479	0.143357	0.983705	0.208238	-0.181413	0.052441	0.959675	0.875117	-0.054631	0.480193	-0.024518	
34	0.002008	0.109826	0.142119	0.983736	0.206558	-0.181409	0.051606	0.960084	0.875459	-0.055530	0.479587	-0.021999	
35	0.001854	0.110726	0.141201	0.983768	0.205142	-0.181622	0.050943	0.960383	0.875915	-0.056451	0.478758	-0.019440	
36	0.001624	0.110906	0.140643	0.983828	0.203941	-0.181958	0.050473	0.960600	0.876384	-0.057451	0.477879	-0.016792	
