Mhairi	// User ID
20-6-2024	// Evaluation date
P17_JA_Slow	10-6-2024	14:49:02:985	// Source file name and timestamp
100.000	// Sampling rate
123.224	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.107525	-0.122279	-0.151838	-0.974901	0.038175	-0.296490	0.050110	0.952956	0.947573	-0.191853	0.229499	0.112375	
1	0.107522	-0.122369	-0.151959	-0.974871	0.038296	-0.296311	0.050217	0.953001	0.947575	-0.191828	0.229530	0.112339	
2	0.107532	-0.122423	-0.152092	-0.974842	0.038427	-0.296106	0.050331	0.953054	0.947602	-0.191717	0.229539	0.112281	
3	0.107543	-0.122442	-0.152238	-0.974816	0.038563	-0.295876	0.050449	0.953113	0.947659	-0.191518	0.229511	0.112200	
4	0.107548	-0.122434	-0.152396	-0.974792	0.038699	-0.295626	0.050569	0.953179	0.947745	-0.191236	0.229439	0.112100	
5	0.107557	-0.122406	-0.152547	-0.974771	0.038829	-0.295367	0.050690	0.953248	0.947849	-0.190909	0.229338	0.111985	
6	0.107545	-0.122371	-0.152703	-0.974752	0.038947	-0.295097	0.050810	0.953320	0.947974	-0.190531	0.229195	0.111861	
7	0.107525	-0.122343	-0.152843	-0.974736	0.039048	-0.294826	0.050928	0.953393	0.948104	-0.190148	0.229036	0.111735	
8	0.107484	-0.122336	-0.152971	-0.974721	0.039127	-0.294556	0.051044	0.953467	0.948233	-0.189776	0.228868	0.111613	
9	0.107415	-0.122367	-0.153089	-0.974706	0.039181	-0.294287	0.051157	0.953542	0.948355	-0.189434	0.228703	0.111503	
10	0.107329	-0.122448	-0.153184	-0.974690	0.039207	-0.294025	0.051268	0.953616	0.948451	-0.189166	0.228570	0.111409	
11	0.107207	-0.122595	-0.153274	-0.974671	0.039205	-0.293760	0.051379	0.953692	0.948523	-0.188968	0.228470	0.111338	
12	0.107066	-0.122816	-0.153350	-0.974647	0.039176	-0.293497	0.051490	0.953768	0.948555	-0.188878	0.228432	0.111293	
13	0.106901	-0.123117	-0.153422	-0.974616	0.039121	-0.293230	0.051604	0.953846	0.948545	-0.188902	0.228464	0.111276	
14	0.106712	-0.123501	-0.153499	-0.974576	0.039045	-0.292953	0.051722	0.953928	0.948491	-0.189038	0.228568	0.111289	
15	0.106518	-0.123965	-0.153575	-0.974526	0.038950	-0.292668	0.051846	0.954013	0.948386	-0.189308	0.228764	0.111330	
16	0.106308	-0.124504	-0.153672	-0.974465	0.038844	-0.292365	0.051978	0.954103	0.948239	-0.189682	0.229030	0.111396	
17	0.106103	-0.125105	-0.153778	-0.974394	0.038730	-0.292048	0.052117	0.954197	0.948048	-0.190168	0.229376	0.111483	
18	0.105904	-0.125756	-0.153902	-0.974312	0.038613	-0.291717	0.052264	0.954295	0.947821	-0.190741	0.229784	0.111586	
19	0.105713	-0.126439	-0.154047	-0.974221	0.038497	-0.291371	0.052417	0.954397	0.947572	-0.191375	0.230233	0.111698	
20	0.105551	-0.127136	-0.154199	-0.974124	0.038386	-0.291021	0.052573	0.954499	0.947301	-0.192063	0.230719	0.111812	
21	0.105402	-0.127828	-0.154370	-0.974023	0.038281	-0.290668	0.052729	0.954603	0.947029	-0.192756	0.231202	0.111920	
22	0.105287	-0.128495	-0.154539	-0.973921	0.038183	-0.290326	0.052882	0.954702	0.946761	-0.193449	0.231677	0.112015	
23	0.105198	-0.129120	-0.154706	-0.973821	0.038091	-0.290003	0.053026	0.954796	0.946510	-0.194106	0.232117	0.112089	
24	0.105132	-0.129686	-0.154869	-0.973727	0.038004	-0.289707	0.053156	0.954882	0.946288	-0.194700	0.232501	0.112136	
25	0.105102	-0.130181	-0.155006	-0.973643	0.037920	-0.289454	0.053268	0.954956	0.946096	-0.195230	0.232828	0.112151	
26	0.105084	-0.130594	-0.155131	-0.973569	0.037836	-0.289244	0.053359	0.955018	0.945950	-0.195659	0.233072	0.112129	
27	0.105093	-0.130918	-0.155225	-0.973510	0.037751	-0.289091	0.053425	0.955064	0.945845	-0.195997	0.233243	0.112069	
28	0.105116	-0.131152	-0.155296	-0.973464	0.037662	-0.288994	0.053465	0.955095	0.945785	-0.196232	0.233336	0.111971	
29	0.105145	-0.131297	-0.155349	-0.973433	0.037568	-0.288951	0.053478	0.955111	0.945771	-0.196360	0.233352	0.111835	
30	0.105191	-0.131354	-0.155377	-0.973416	0.037470	-0.288962	0.053467	0.955111	0.945790	-0.196408	0.233315	0.111665	
31	0.105232	-0.131334	-0.155403	-0.973410	0.037368	-0.289015	0.053436	0.955101	0.945846	-0.196363	0.233220	0.111467	
32	0.105281	-0.131243	-0.155422	-0.973414	0.037266	-0.289102	0.053388	0.955082	0.945923	-0.196260	0.233099	0.111246	
33	0.105331	-0.131093	-0.155450	-0.973424	0.037167	-0.289207	0.053329	0.955057	0.946016	-0.196110	0.232961	0.111011	
34	0.105376	-0.130896	-0.155499	-0.973438	0.037076	-0.289314	0.053266	0.955032	0.946118	-0.195923	0.232820	0.110768	
35	0.105431	-0.130664	-0.155564	-0.973453	0.036996	-0.289412	0.053206	0.955008	0.946213	-0.195739	0.232703	0.110528	
36	0.105478	-0.130411	-0.155665	-0.973466	0.036934	-0.289480	0.053154	0.954993	0.946303	-0.195550	0.232605	0.110298	
37	0.105532	-0.130147	-0.155789	-0.973475	0.036892	-0.289509	0.053115	0.954988	0.946374	-0.195391	0.232552	0.110085	
38	0.105588	-0.129883	-0.155940	-0.973480	0.036874	-0.289489	0.053094	0.954996	0.946424	-0.195266	0.232542	0.109895	
39	0.105641	-0.129631	-0.156113	-0.973481	0.036881	-0.289411	0.053092	0.955020	0.946454	-0.195176	0.232571	0.109735	
40	0.105703	-0.129396	-0.156284	-0.973478	0.036912	-0.289279	0.053109	0.955057	0.946456	-0.195144	0.232651	0.109607	
41	0.105754	-0.129189	-0.156456	-0.973472	0.036965	-0.289091	0.053144	0.955110	0.946441	-0.195144	0.232758	0.109511	
42	0.105806	-0.129013	-0.156598	-0.973467	0.037035	-0.288860	0.053192	0.955175	0.946403	-0.195194	0.232899	0.109447	
43	0.105849	-0.128872	-0.156699	-0.973465	0.037116	-0.288595	0.053248	0.955249	0.946351	-0.195278	0.233056	0.109412	
44	0.105873	-0.128771	-0.156747	-0.973468	0.037202	-0.288309	0.053308	0.955328	0.946293	-0.195380	0.233213	0.109401	
45	0.105887	-0.128707	-0.156716	-0.973480	0.037283	-0.288025	0.053364	0.955408	0.946226	-0.195510	0.233372	0.109407	
46	0.105867	-0.128684	-0.156616	-0.973501	0.037352	-0.287751	0.053412	0.955485	0.946166	-0.195632	0.233505	0.109422	
47	0.105825	-0.128697	-0.156428	-0.973534	0.037402	-0.287510	0.053447	0.955553	0.946110	-0.195759	0.233619	0.109439	
48	0.105752	-0.128746	-0.156163	-0.973578	0.037427	-0.287312	0.053466	0.955611	0.946065	-0.195873	0.233700	0.109447	
49	0.105640	-0.128826	-0.155838	-0.973632	0.037423	-0.287165	0.053470	0.955655	0.946037	-0.195964	0.233741	0.109441	
50	0.105506	-0.128931	-0.155457	-0.973693	0.037387	-0.287078	0.053460	0.955683	0.946019	-0.196048	0.233757	0.109412	
