

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
12	-0.092165	1.563070	-0.013549	-0.102711	1.326764	-0.085879	-0.292974	1.170315	0.147017	-0.246241	1.153092	0.088231	-0.235694	0.909738	0.231948	-0.171479	0.918818	0.222685	-0.253693	1.475111	0.090559	-0.236985	0.967749	0.252758	-0.224703	0.916693	0.268557	-0.198515	0.924077	0.268814	-0.193384	0.978484	0.252173	-0.266859	1.284731	0.187503	-0.307575	1.289077	0.143072	-0.312786	1.352266	0.139656	-0.268008	1.358264	0.177176	0.050518	1.444235	0.121853	0.009397	1.389244	0.171040	0.012702	1.440873	0.145285	0.063813	1.393704	0.136688	-0.014536	1.476979	0.090702	0.018772	1.291068	0.118955	-0.211411	1.466950	0.083459	0.003527	1.411435	0.164266	
13	-0.092342	1.562921	-0.013607	-0.102639	1.326525	-0.085679	-0.293173	1.170234	0.147210	-0.246359	1.152963	0.088503	-0.236613	0.909601	0.232255	-0.172371	0.918543	0.223051	-0.253774	1.474904	0.090601	-0.237805	0.967625	0.253056	-0.225574	0.916036	0.268794	-0.198531	0.922698	0.268692	-0.194139	0.978281	0.252587	-0.267018	1.284665	0.187633	-0.307699	1.288987	0.143198	-0.312904	1.352180	0.139753	-0.268150	1.358213	0.177290	0.050483	1.444394	0.121922	0.009422	1.389374	0.171158	0.012686	1.440986	0.145359	0.063815	1.393857	0.136800	-0.014619	1.477025	0.090735	0.018887	1.291180	0.119190	-0.211483	1.466814	0.083553	0.003520	1.411563	0.164363	
14	-0.092511	1.562768	-0.013662	-0.102561	1.326281	-0.085472	-0.293330	1.170158	0.147409	-0.246454	1.152846	0.088763	-0.237525	0.909453	0.232517	-0.173255	0.918243	0.223353	-0.253842	1.474694	0.090654	-0.238609	0.967518	0.253367	-0.226867	0.916481	0.269398	-0.199383	0.922446	0.268939	-0.194966	0.978047	0.252976	-0.267124	1.284629	0.187794	-0.307776	1.288923	0.143346	-0.312990	1.352128	0.139850	-0.268243	1.358181	0.177426	0.050453	1.444559	0.121979	0.009442	1.389516	0.171240	0.012673	1.441129	0.145406	0.063826	1.394050	0.136846	-0.014689	1.477071	0.090769	0.019017	1.291293	0.119428	-0.211531	1.466690	0.083671	0.003564	1.411729	0.164450	
15	-0.092670	1.562618	-0.013711	-0.102482	1.326042	-0.085257	-0.293444	1.170085	0.147615	-0.246522	1.152741	0.089016	-0.238423	0.909293	0.232737	-0.174127	0.917918	0.223599	-0.253898	1.474492	0.090721	-0.239376	0.967366	0.253605	-0.227558	0.916147	0.269526	-0.201127	0.923151	0.269637	-0.195664	0.977724	0.253276	-0.267163	1.284604	0.187976	-0.307824	1.288865	0.143539	-0.313033	1.352080	0.139987	-0.268299	1.358150	0.177586	0.050418	1.444742	0.122024	0.009516	1.389840	0.171470	0.012644	1.441292	0.145456	0.063853	1.394209	0.137056	-0.014748	1.477117	0.090807	0.019154	1.291407	0.119667	-0.211560	1.466578	0.083808	0.003606	1.411896	0.164526	
16	-0.092817	1.562478	-0.013750	-0.102408	1.325815	-0.085038	-0.293514	1.170015	0.147831	-0.246562	1.152646	0.089263	-0.239303	0.909120	0.232924	-0.174982	0.917567	0.223798	-0.253944	1.474308	0.090801	-0.240114	0.967191	0.253814	-0.228898	0.916497	0.269706	-0.202140	0.923283	0.270123	-0.196320	0.977465	0.253520	-0.267210	1.284588	0.188182	-0.307838	1.288832	0.143739	-0.313071	1.352046	0.140134	-0.268325	1.358130	0.177756	0.050382	1.444946	0.122082	0.009550	1.390075	0.171616	0.012623	1.441465	0.145504	0.063873	1.394421	0.137182	-0.014797	1.477168	0.090850	0.019292	1.291522	0.119907	-0.211573	1.466479	0.083960	0.003564	1.412157	0.164612	
17	-0.092959	1.562346	-0.013777	-0.102342	1.325598	-0.084810	-0.293539	1.169948	0.148051	-0.246569	1.152563	0.089503	-0.240161	0.908941	0.233068	-0.175816	0.917199	0.223942	-0.253984	1.474137	0.090899	-0.240784	0.967006	0.254016	-0.229481	0.915836	0.269969	-0.201861	0.921254	0.269622	-0.197028	0.977176	0.253742	-0.267212	1.284574	0.188414	-0.307844	1.288807	0.143938	-0.313082	1.352008	0.140294	-0.268356	1.358130	0.177944	0.050313	1.445148	0.122271	0.009588	1.390256	0.171546	0.012582	1.441646	0.145545	0.063872	1.394660	0.137308	-0.014839	1.477220	0.090898	0.019429	1.291638	0.120147	-0.211575	1.466393	0.084124	0.003559	1.412374	0.164751	
18	-0.093088	1.562233	-0.013790	-0.102288	1.325405	-0.084579	-0.293525	1.169883	0.148277	-0.246546	1.152487	0.089739	-0.240992	0.908752	0.233184	-0.176623	0.916812	0.224051	-0.254015	1.473996	0.091013	-0.241415	0.966854	0.254171	-0.230484	0.915882	0.270064	-0.202751	0.921257	0.269793	-0.197649	0.976892	0.253978	-0.267218	1.284533	0.188654	-0.307847	1.288779	0.144134	-0.313084	1.351967	0.140465	-0.268378	1.358123	0.178122	0.050284	1.445333	0.122294	0.009618	1.390465	0.171692	0.012548	1.441824	0.145616	0.063869	1.394889	0.137427	-0.014873	1.477280	0.090955	0.019558	1.291757	0.120386	-0.211568	1.466318	0.084293	0.003573	1.412579	0.164842	
19	-0.093209	1.562137	-0.013786	-0.102247	1.325233	-0.084343	-0.293473	1.169820	0.148503	-0.246491	1.152420	0.089969	-0.241789	0.908559	0.233263	-0.177397	0.916416	0.224117	-0.254040	1.473879	0.091145	-0.242025	0.966677	0.254299	-0.231201	0.915557	0.270124	-0.203761	0.921359	0.269968	-0.198207	0.976532	0.254130	-0.267189	1.284436	0.188862	-0.307832	1.288744	0.144336	-0.313073	1.351936	0.140647	-0.268421	1.358124	0.178308	0.050263	1.445504	0.122372	0.009634	1.390687	0.171859	0.012516	1.442015	0.145716	0.063889	1.395109	0.137563	-0.014900	1.477346	0.091020	0.019680	1.291878	0.120622	-0.211558	1.466256	0.084466	0.003563	1.412859	0.164944	
20	-0.093319	1.562061	-0.013765	-0.102216	1.325087	-0.084103	-0.293391	1.169759	0.148726	-0.246407	1.152361	0.090193	-0.242549	0.908364	0.233311	-0.178134	0.916016	0.224148	-0.254058	1.473789	0.091295	-0.242601	0.966480	0.254404	-0.231626	0.915076	0.270152	-0.204380	0.921002	0.269991	-0.198730	0.976141	0.254221	-0.267181	1.284440	0.189054	-0.307804	1.288707	0.144524	-0.313055	1.351896	0.140819	-0.268439	1.358114	0.178493	0.050271	1.445660	0.122458	0.009669	1.390915	0.172077	0.012502	1.442210	0.145819	0.063914	1.395315	0.137736	-0.014921	1.477419	0.091095	0.019795	1.292001	0.120855	-0.211546	1.466203	0.084639	0.003609	1.413014	0.165097	
21	-0.093414	1.562011	-0.013725	-0.102197	1.324973	-0.083864	-0.293285	1.169698	0.148942	-0.246296	1.152306	0.090411	-0.243263	0.908165	0.233333	-0.178827	0.915614	0.224154	-0.254067	1.473732	0.091461	-0.243131	0.966254	0.254466	-0.232315	0.914912	0.270150	-0.205022	0.920641	0.270040	-0.199192	0.975812	0.254302	-0.267170	1.284404	0.189258	-0.307765	1.288653	0.144737	-0.313019	1.351835	0.140992	-0.268459	1.358078	0.178693	0.050295	1.445827	0.122563	0.009691	1.391107	0.172277	0.012544	1.442291	0.145994	0.063960	1.395505	0.137900	-0.014933	1.477501	0.091179	0.019901	1.292128	0.121082	-0.211533	1.466158	0.084810	0.003671	1.413182	0.165262	
22	-0.093499	1.561978	-0.013666	-0.102183	1.324883	-0.083623	-0.293161	1.169637	0.149145	-0.246161	1.152256	0.090620	-0.243928	0.907972	0.233320	-0.179471	0.915224	0.224125	-0.254069	1.473695	0.091644	-0.243581	0.966010	0.254517	-0.233143	0.914647	0.270255	-0.205425	0.919661	0.270069	-0.199611	0.975499	0.254370	-0.267158	1.284381	0.189434	-0.307720	1.288595	0.144914	-0.312986	1.351771	0.141146	-0.268454	1.358033	0.178862	0.050334	1.445964	0.122664	0.009751	1.391255	0.172453	0.012591	1.442447	0.146119	0.064016	1.395682	0.138077	-0.014936	1.477588	0.091274	0.020004	1.292255	0.121304	-0.211521	1.466121	0.084980	0.003697	1.413333	0.165437	
23	-0.093564	1.561969	-0.013588	-0.102173	1.324825	-0.083386	-0.293028	1.169576	0.149334	-0.246010	1.152207	0.090820	-0.244537	0.907779	0.233286	-0.180061	0.914844	0.224079	-0.254058	1.473687	0.091839	-0.244030	0.965768	0.254534	-0.234042	0.914852	0.270088	-0.205903	0.919448	0.269979	-0.200046	0.975169	0.254416	-0.267108	1.284333	0.189578	-0.307663	1.288515	0.145091	-0.312929	1.351688	0.141289	-0.268425	1.357982	0.179032	0.050368	1.446083	0.122781	0.009820	1.391381	0.172603	0.012678	1.442588	0.146283	0.064078	1.395833	0.138264	-0.014927	1.477682	0.091378	0.020104	1.292384	0.121517	-0.211508	1.466087	0.085145	0.003783	1.413492	0.165611	
24	-0.093615	1.561978	-0.013491	-0.102161	1.324791	-0.083152	-0.292891	1.169514	0.149504	-0.245845	1.152162	0.091007	-0.245084	0.907593	0.233224	-0.180591	0.914485	0.224007	-0.254035	1.473695	0.092046	-0.244396	0.965535	0.254572	-0.234292	0.914281	0.270131	-0.206435	0.919107	0.269781	-0.200413	0.974797	0.254414	-0.267072	1.284276	0.189712	-0.307597	1.288429	0.145234	-0.312880	1.351589	0.141420	-0.268400	1.357913	0.179184	0.050432	1.446210	0.122899	0.009912	1.391496	0.172744	0.012767	1.442793	0.146405	0.064158	1.395930	0.138408	-0.014906	1.477779	0.091493	0.020205	1.292512	0.121723	-0.211494	1.466058	0.085309	0.003863	1.413595	0.165762	
25	-0.093648	1.562001	-0.013378	-0.102143	1.324778	-0.082924	-0.292756	1.169451	0.149652	-0.245672	1.152117	0.091180	-0.245565	0.907414	0.233138	-0.181057	0.914152	0.223915	-0.254000	1.473716	0.092261	-0.244701	0.965335	0.254566	-0.234524	0.913837	0.270120	-0.206968	0.918685	0.269607	-0.200726	0.974441	0.254409	-0.267022	1.284207	0.189839	-0.307524	1.288339	0.145366	-0.312857	1.351487	0.141572	-0.268381	1.357821	0.179328	0.050489	1.446303	0.123004	0.010021	1.391603	0.172883	0.012910	1.442995	0.146527	0.064234	1.396125	0.138395	-0.014872	1.477878	0.091616	0.020311	1.292636	0.121920	-0.211476	1.466030	0.085473	0.003931	1.413684	0.165915	
26	-0.093660	1.562039	-0.013250	-0.102114	1.324788	-0.082705	-0.292628	1.169385	0.149778	-0.245497	1.152072	0.091338	-0.245976	0.907240	0.233036	-0.181454	0.913843	0.223809	-0.253949	1.473748	0.092480	-0.244968	0.965129	0.254496	-0.234881	0.913642	0.270014	-0.207393	0.918309	0.269489	-0.200979	0.974154	0.254414	-0.266989	1.284127	0.189946	-0.307450	1.288252	0.145468	-0.312825	1.351376	0.141675	-0.268358	1.357722	0.179457	0.050577	1.446403	0.123107	0.010146	1.391685	0.173021	0.012951	1.443043	0.146671	0.064349	1.396259	0.138472	-0.014823	1.477976	0.091747	0.020423	1.292756	0.122106	-0.211452	1.466001	0.085636	0.004042	1.413759	0.166042	
27	-0.093658	1.562080	-0.013108	-0.102072	1.324807	-0.082492	-0.292508	1.169319	0.149879	-0.245321	1.152028	0.091477	-0.246312	0.907079	0.232909	-0.181779	0.913571	0.223680	-0.253886	1.473776	0.092704	-0.245187	0.964928	0.254420	-0.235224	0.913358	0.270013	-0.207734	0.917999	0.269389	-0.201185	0.973904	0.254367	-0.266944	1.284043	0.190033	-0.307371	1.288162	0.145542	-0.312776	1.351294	0.141736	-0.268314	1.357643	0.179568	0.050646	1.446480	0.123206	0.010321	1.391771	0.173151	0.013051	1.443125	0.146807	0.064475	1.396356	0.138606	-0.014761	1.478070	0.091884	0.020547	1.292867	0.122285	-0.211420	1.465974	0.085805	0.004065	1.413916	0.166145	
28	-0.093637	1.562129	-0.012956	-0.102013	1.324840	-0.082290	-0.292400	1.169250	0.149957	-0.245152	1.151983	0.091598	-0.246571	0.906923	0.232774	-0.182029	0.913327	0.223545	-0.253808	1.473805	0.092926	-0.245405	0.964703	0.254317	-0.235470	0.913123	0.269858	-0.208017	0.917891	0.269356	-0.201376	0.973646	0.254316	-0.266926	1.283964	0.190114	-0.307304	1.288049	0.145604	-0.312738	1.351188	0.141812	-0.268290	1.357548	0.179674	0.050755	1.446569	0.123324	0.010462	1.391839	0.173301	0.013120	1.443009	0.146993	0.064654	1.396455	0.138734	-0.014684	1.478159	0.092028	0.020680	1.292971	0.122454	-0.211378	1.465943	0.085977	0.004251	1.413936	0.166296	
29	-0.093602	1.562174	-0.012795	-0.101937	1.324874	-0.082096	-0.292302	1.169181	0.150011	-0.244987	1.151939	0.091698	-0.246751	0.906778	0.232623	-0.182203	0.913119	0.223393	-0.253718	1.473822	0.093146	-0.245515	0.964541	0.254237	-0.235644	0.912964	0.269738	-0.208149	0.917691	0.269341	-0.201494	0.973444	0.254234	-0.266896	1.283888	0.190191	-0.307223	1.287946	0.145650	-0.312693	1.351105	0.141861	-0.268275	1.357470	0.179771	0.050879	1.446651	0.123437	0.010613	1.391910	0.173443	0.013257	1.443123	0.147145	0.064814	1.396550	0.138858	-0.014596	1.478238	0.092177	0.020825	1.293064	0.122616	-0.211324	1.465913	0.086156	0.004421	1.414009	0.166437	
30	-0.093555	1.562214	-0.012627	-0.101842	1.324908	-0.081911	-0.292212	1.169110	0.150044	-0.244830	1.151896	0.091778	-0.246850	0.906644	0.232465	-0.182299	0.912944	0.223233	-0.253619	1.473825	0.093361	-0.245577	0.964367	0.254140	-0.235702	0.912737	0.269657	-0.208260	0.917537	0.269248	-0.201552	0.973246	0.254152	-0.266882	1.283796	0.190258	-0.307148	1.287846	0.145681	-0.312644	1.351010	0.141909	-0.268263	1.357378	0.179864	0.051008	1.446740	0.123561	0.010762	1.391966	0.173588	0.013366	1.443193	0.147298	0.064983	1.396632	0.138983	-0.014499	1.478307	0.092329	0.020982	1.293145	0.122771	-0.211256	1.465881	0.086343	0.004511	1.414108	0.166592	
31	-0.093497	1.562250	-0.012456	-0.101731	1.324940	-0.081735	-0.292129	1.169038	0.150059	-0.244681	1.151854	0.091837	-0.246870	0.906517	0.232307	-0.182318	0.912798	0.223072	-0.253513	1.473816	0.093567	-0.245575	0.964222	0.254021	-0.236022	0.913096	0.269281	-0.208204	0.917272	0.269009	-0.201537	0.973079	0.254037	-0.266855	1.283723	0.190295	-0.307064	1.287778	0.145700	-0.312599	1.350933	0.141954	-0.268242	1.357303	0.179941	0.051140	1.446815	0.123666	0.010923	1.392045	0.173738	0.013516	1.443259	0.147434	0.065116	1.396702	0.139101	-0.014394	1.478367	0.092484	0.021146	1.293215	0.122920	-0.211176	1.465848	0.086537	0.004690	1.414191	0.166739	
32	-0.093436	1.562272	-0.012283	-0.101605	1.324961	-0.081565	-0.292046	1.168965	0.150056	-0.244535	1.151814	0.091875	-0.246811	0.906402	0.232142	-0.182260	0.912686	0.222902	-0.253404	1.473784	0.093767	-0.245524	0.964069	0.253927	-0.236009	0.912959	0.269131	-0.208149	0.917118	0.268881	-0.201495	0.972926	0.253948	-0.266854	1.283698	0.190609	-0.307006	1.287690	0.145727	-0.312539	1.350853	0.141995	-0.268221	1.357188	0.180047	0.051230	1.446901	0.123815	0.011063	1.392098	0.173894	0.013616	1.443293	0.147563	0.065249	1.396774	0.139206	-0.014287	1.478412	0.092641	0.021319	1.293272	0.123068	-0.211083	1.465817	0.086740	0.004817	1.414233	0.166888	
33	-0.093369	1.562287	-0.012110	-0.101467	1.324976	-0.081403	-0.291962	1.168892	0.150040	-0.244394	1.151776	0.091896	-0.246675	0.906294	0.231987	-0.182126	0.912598	0.222741	-0.253294	1.473740	0.093956	-0.245380	0.963973	0.253825	-0.235990	0.912687	0.268939	-0.207952	0.916972	0.268745	-0.201344	0.972817	0.253836	-0.266814	1.283622	0.190656	-0.306919	1.287634	0.145748	-0.312475	1.350798	0.142050	-0.268176	1.357130	0.180131	0.051354	1.446983	0.123948	0.011194	1.392158	0.174053	0.013787	1.443380	0.147710	0.065382	1.396826	0.139366	-0.014179	1.478449	0.092800	0.021493	1.293318	0.123213	-0.210979	1.465786	0.086945	0.004970	1.414300	0.167028	
