

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
1374	-0.058727	1.416312	-0.088028	-0.073635	1.166544	-0.126992	-0.242614	1.063724	0.100590	-0.213427	1.042225	0.045171	-0.129667	1.231030	0.213308	-0.135469	1.261709	0.169305	-0.188238	1.351421	0.033544	-0.192755	1.196618	0.192964	-0.170182	1.239779	0.217275	-0.172600	1.254453	0.193440	-0.196808	1.219365	0.154076	-0.252101	1.173742	0.106600	-0.269616	1.172148	0.048876	-0.264712	1.234083	0.034814	-0.238247	1.243848	0.086326	0.061238	1.332227	0.015052	0.027579	1.283284	0.075157	0.024542	1.329257	0.040188	0.080318	1.287024	0.038051	0.000635	1.343086	-0.013998	0.037731	1.158210	0.042036	-0.150639	1.320559	0.001322	0.019183	1.303021	0.064799	
1375	-0.058740	1.416285	-0.088118	-0.073396	1.166523	-0.127214	-0.242544	1.063967	0.101231	-0.213254	1.042236	0.045957	-0.129586	1.232720	0.211858	-0.135862	1.262944	0.167608	-0.188258	1.351214	0.033350	-0.192637	1.197652	0.192303	-0.170448	1.241413	0.215966	-0.173064	1.255620	0.192033	-0.197013	1.220063	0.153226	-0.251929	1.174022	0.106568	-0.269422	1.172236	0.049078	-0.264484	1.234122	0.034779	-0.238075	1.244042	0.086325	0.060898	1.331957	0.014644	0.027522	1.283357	0.075060	0.024524	1.329228	0.040091	0.080340	1.287061	0.037960	0.000649	1.343077	-0.014091	0.037885	1.158207	0.041871	-0.150370	1.320381	0.001067	0.019176	1.303015	0.064705	
1376	-0.058747	1.416267	-0.088206	-0.073138	1.166514	-0.127456	-0.242464	1.064204	0.101887	-0.213054	1.042239	0.046770	-0.129552	1.234397	0.210432	-0.136312	1.264167	0.165945	-0.188287	1.351003	0.033135	-0.192474	1.198752	0.191560	-0.170120	1.242623	0.214725	-0.173262	1.256779	0.190713	-0.197232	1.220721	0.152365	-0.251853	1.174310	0.106799	-0.269212	1.172291	0.049240	-0.264247	1.234192	0.034636	-0.237948	1.244221	0.086283	0.060987	1.332064	0.014643	0.027549	1.283338	0.074985	0.024509	1.329241	0.039977	0.080375	1.287083	0.037873	0.000660	1.343073	-0.014181	0.038033	1.158206	0.041702	-0.150107	1.320197	0.000816	0.019207	1.303011	0.064657	
1377	-0.058744	1.416262	-0.088294	-0.072870	1.166521	-0.127715	-0.242376	1.064440	0.102561	-0.212830	1.042239	0.047611	-0.129566	1.236061	0.209034	-0.136814	1.265377	0.164324	-0.188322	1.350799	0.032900	-0.192397	1.199720	0.190865	-0.170222	1.244060	0.213531	-0.173861	1.258014	0.189274	-0.197551	1.221402	0.151741	-0.251783	1.174542	0.106946	-0.269029	1.172304	0.049377	-0.264001	1.234268	0.034407	-0.237851	1.244382	0.086209	0.061003	1.332093	0.014546	0.027550	1.283325	0.074929	0.024135	1.329306	0.039725	0.080363	1.287106	0.037812	0.000671	1.343077	-0.014266	0.038171	1.158209	0.041528	-0.149852	1.320008	0.000571	0.019222	1.303000	0.064596	
1378	-0.058744	1.416257	-0.088383	-0.072606	1.166527	-0.127968	-0.242281	1.064680	0.103254	-0.212586	1.042241	0.048481	-0.129633	1.237714	0.207676	-0.137366	1.266577	0.162752	-0.188364	1.350602	0.032661	-0.192365	1.200749	0.190273	-0.170405	1.245313	0.212344	-0.174060	1.259121	0.188031	-0.198038	1.222145	0.150922	-0.251737	1.174798	0.107078	-0.268831	1.172301	0.049508	-0.263625	1.234032	0.034280	-0.237798	1.244535	0.086082	0.061046	1.332173	0.014508	0.027550	1.283294	0.074848	0.025018	1.329197	0.039988	0.080836	1.287303	0.037550	0.000676	1.343082	-0.014350	0.038299	1.158215	0.041364	-0.149608	1.319819	0.000331	0.019234	1.303014	0.064536	
1379	-0.058740	1.416261	-0.088473	-0.072355	1.166543	-0.128219	-0.242185	1.064927	0.103963	-0.212326	1.042249	0.049378	-0.129751	1.239351	0.206363	-0.137959	1.267762	0.161236	-0.188410	1.350424	0.032417	-0.192338	1.201760	0.189655	-0.170500	1.246737	0.211257	-0.174639	1.260227	0.186789	-0.198267	1.222636	0.150243	-0.251682	1.175040	0.107239	-0.268659	1.172264	0.049616	-0.263492	1.233966	0.034121	-0.237743	1.244694	0.085926	0.061013	1.332170	0.014414	0.027568	1.283304	0.074796	0.024557	1.329218	0.039815	0.080793	1.287319	0.037520	0.000677	1.343092	-0.014432	0.038409	1.158224	0.041206	-0.149380	1.319636	0.000098	0.019283	1.303032	0.064491	
1380	-0.058743	1.416262	-0.088568	-0.072127	1.166553	-0.128448	-0.242088	1.065185	0.104689	-0.212055	1.042268	0.050299	-0.129918	1.240966	0.205106	-0.138586	1.268930	0.159786	-0.188462	1.350261	0.032182	-0.192147	1.202643	0.188989	-0.170784	1.248026	0.210170	-0.175152	1.261289	0.185581	-0.198671	1.223275	0.149459	-0.251621	1.175268	0.107287	-0.268485	1.172220	0.049720	-0.263341	1.233844	0.033937	-0.237737	1.244868	0.085762	0.061005	1.332237	0.014357	0.027565	1.283302	0.074751	0.024464	1.329233	0.039752	0.080799	1.287355	0.037467	0.000670	1.343103	-0.014513	0.038502	1.158237	0.041065	-0.149169	1.319462	-0.000128	0.019264	1.303015	0.064452	
1381	-0.058757	1.416256	-0.088667	-0.071931	1.166553	-0.128650	-0.241994	1.065456	0.105426	-0.211778	1.042300	0.051239	-0.130134	1.242552	0.203912	-0.139239	1.270074	0.158407	-0.188520	1.350118	0.031960	-0.192122	1.203636	0.188341	-0.171245	1.249601	0.209082	-0.175587	1.262412	0.184370	-0.199058	1.223915	0.148698	-0.251748	1.175544	0.107741	-0.268313	1.172164	0.049816	-0.263201	1.233705	0.033729	-0.237768	1.245014	0.085588	0.060974	1.332255	0.014311	0.027488	1.283306	0.074622	0.024289	1.329264	0.039689	0.080763	1.287366	0.037448	0.000653	1.343113	-0.014594	0.038576	1.158254	0.040943	-0.148979	1.319301	-0.000350	0.019246	1.303042	0.064398	
1382	-0.058781	1.416247	-0.088770	-0.071769	1.166545	-0.128826	-0.241908	1.065742	0.106172	-0.211501	1.042349	0.052194	-0.130392	1.244101	0.202789	-0.139908	1.271188	0.157108	-0.188584	1.349996	0.031752	-0.192307	1.204619	0.187767	-0.171389	1.250744	0.207998	-0.175899	1.263441	0.183345	-0.199451	1.224524	0.148025	-0.251786	1.175820	0.107944	-0.268151	1.172120	0.049907	-0.263040	1.233583	0.033522	-0.237790	1.245178	0.085396	0.060878	1.332234	0.014233	0.027422	1.283305	0.074561	0.024218	1.329276	0.039640	0.080722	1.287389	0.037406	0.000625	1.343123	-0.014675	0.038627	1.158274	0.040841	-0.148813	1.319155	-0.000566	0.019209	1.303034	0.064348	
1383	-0.058827	1.416220	-0.088880	-0.071649	1.166513	-0.128957	-0.241830	1.066044	0.106922	-0.211227	1.042417	0.053157	-0.130692	1.245606	0.201744	-0.140585	1.272268	0.155893	-0.188656	1.349887	0.031568	-0.192508	1.205698	0.187247	-0.171863	1.252064	0.206936	-0.176342	1.264540	0.182279	-0.199818	1.225192	0.147328	-0.251826	1.176066	0.108060	-0.267982	1.172080	0.049998	-0.262963	1.233466	0.033331	-0.237841	1.245351	0.085228	0.060826	1.332282	0.014175	0.027360	1.283315	0.074500	0.024144	1.329276	0.039579	0.080666	1.287401	0.037369	0.000582	1.343126	-0.014758	0.038661	1.158296	0.040768	-0.148673	1.319026	-0.000779	0.019189	1.303065	0.064275	
1384	-0.058887	1.416185	-0.088995	-0.071568	1.166469	-0.129059	-0.241763	1.066360	0.107671	-0.210962	1.042504	0.054122	-0.131025	1.247058	0.200781	-0.141261	1.273306	0.154767	-0.188736	1.349796	0.031402	-0.192642	1.206683	0.186754	-0.172198	1.253344	0.206033	-0.176858	1.265580	0.181286	-0.200229	1.225825	0.146669	-0.251894	1.176370	0.108176	-0.267866	1.172053	0.050087	-0.262860	1.233365	0.033154	-0.237928	1.245526	0.085057	0.060779	1.332311	0.014140	0.027294	1.283340	0.074448	0.024071	1.329281	0.039507	0.080605	1.287428	0.037336	0.000525	1.343126	-0.014841	0.038673	1.158319	0.040715	-0.148562	1.318916	-0.000989	0.019140	1.303137	0.064209	
1385	-0.058970	1.416134	-0.089114	-0.071525	1.166402	-0.129122	-0.241709	1.066691	0.108415	-0.210709	1.042608	0.055082	-0.131389	1.248450	0.199904	-0.141931	1.274298	0.153733	-0.188825	1.349715	0.031260	-0.192901	1.207651	0.186314	-0.172850	1.254843	0.205247	-0.177460	1.266566	0.180235	-0.200625	1.226439	0.146039	-0.251962	1.176683	0.108311	-0.267776	1.172044	0.050206	-0.262793	1.233276	0.032992	-0.238035	1.245728	0.084927	0.060689	1.332328	0.014076	0.027218	1.283368	0.074394	0.023988	1.329298	0.039437	0.080535	1.287470	0.037293	0.000453	1.343119	-0.014924	0.038667	1.158343	0.040688	-0.148479	1.318823	-0.001198	0.019071	1.303263	0.064081	
1386	-0.059073	1.416069	-0.089235	-0.071517	1.166317	-0.129152	-0.241670	1.067032	0.109149	-0.210471	1.042729	0.056032	-0.131779	1.249778	0.199113	-0.142588	1.275240	0.152790	-0.188924	1.349641	0.031137	-0.193160	1.208627	0.185934	-0.173084	1.255789	0.204368	-0.177972	1.267571	0.179375	-0.201058	1.227071	0.145568	-0.252054	1.176997	0.108446	-0.267712	1.172062	0.050326	-0.262754	1.233209	0.032841	-0.238158	1.245959	0.084773	0.060623	1.332373	0.014027	0.027115	1.283385	0.074351	0.023910	1.329305	0.039372	0.080474	1.287503	0.037256	0.000366	1.343107	-0.015007	0.038646	1.158367	0.040682	-0.148425	1.318747	-0.001407	0.018801	1.303126	0.063938	
1387	-0.059191	1.415998	-0.089357	-0.071535	1.166224	-0.129165	-0.241645	1.067381	0.109870	-0.210251	1.042864	0.056967	-0.132188	1.251036	0.198407	-0.143229	1.276128	0.151937	-0.189033	1.349575	0.031028	-0.193409	1.209515	0.185658	-0.173598	1.257088	0.203798	-0.178484	1.268483	0.178674	-0.201456	1.227617	0.145208	-0.252187	1.177337	0.108584	-0.267680	1.172083	0.050468	-0.262725	1.233161	0.032717	-0.238247	1.246187	0.084631	0.060502	1.332375	0.013960	0.027036	1.283392	0.074290	0.023813	1.329314	0.039310	0.080386	1.287538	0.037234	0.000265	1.343092	-0.015088	0.038608	1.158391	0.040688	-0.148397	1.318684	-0.001615	0.018670	1.303102	0.063847	
1388	-0.059327	1.415915	-0.089477	-0.071576	1.166116	-0.129153	-0.241634	1.067733	0.110575	-0.210049	1.043009	0.057883	-0.132616	1.252226	0.197784	-0.143854	1.276963	0.151171	-0.189152	1.349507	0.030935	-0.193646	1.210363	0.185526	-0.173968	1.258155	0.203231	-0.178959	1.269332	0.178026	-0.201913	1.228195	0.144918	-0.252320	1.177706	0.108746	-0.267651	1.172133	0.050623	-0.262694	1.233131	0.032570	-0.238887	1.246522	0.084666	0.060398	1.332419	0.013911	0.026932	1.283448	0.074246	0.023706	1.329336	0.039243	0.080303	1.287577	0.037170	0.000152	1.343070	-0.015166	0.038560	1.158414	0.040710	-0.148395	1.318632	-0.001825	0.018579	1.303134	0.063794	
1389	-0.059470	1.415837	-0.089591	-0.071628	1.166013	-0.129142	-0.241637	1.068085	0.111261	-0.209866	1.043159	0.058775	-0.133055	1.253344	0.197237	-0.144459	1.277743	0.150485	-0.189279	1.349444	0.030846	-0.193856	1.211154	0.185428	-0.174361	1.259099	0.202840	-0.179505	1.270140	0.177567	-0.202363	1.228714	0.144772	-0.252477	1.178053	0.108930	-0.267669	1.172177	0.050818	-0.262694	1.233086	0.032478	-0.238961	1.246727	0.084550	0.060187	1.332408	0.013803	0.026845	1.283609	0.074108	0.023596	1.329344	0.039195	0.080219	1.287583	0.037223	0.000030	1.343050	-0.015240	0.038499	1.158435	0.040732	-0.148416	1.318587	-0.002036	0.018437	1.303131	0.063735	
1390	-0.059618	1.415761	-0.089698	-0.071686	1.165914	-0.129130	-0.241652	1.068431	0.111926	-0.209701	1.043311	0.059644	-0.133505	1.254396	0.196758	-0.145048	1.278471	0.149873	-0.189413	1.349380	0.030762	-0.194061	1.211885	0.185381	-0.174735	1.260019	0.202446	-0.179997	1.270881	0.177174	-0.202780	1.229171	0.144678	-0.252628	1.178429	0.109136	-0.267680	1.172226	0.050987	-0.262689	1.233045	0.032361	-0.239098	1.246956	0.084447	0.060101	1.332452	0.013764	0.026746	1.283604	0.074098	0.023476	1.329375	0.039143	0.079996	1.287609	0.037122	-0.000098	1.343031	-0.015307	0.038431	1.158456	0.040756	-0.148455	1.318543	-0.002246	0.018272	1.303118	0.063656	
1391	-0.059767	1.415695	-0.089794	-0.071744	1.165828	-0.129128	-0.241679	1.068767	0.112571	-0.209552	1.043459	0.060487	-0.133961	1.255384	0.196339	-0.145623	1.279148	0.149325	-0.189553	1.349317	0.030676	-0.194309	1.212585	0.185376	-0.175097	1.260858	0.202161	-0.180382	1.271607	0.176808	-0.203243	1.229625	0.144635	-0.252765	1.178732	0.109309	-0.267708	1.172269	0.051155	-0.262700	1.233011	0.032245	-0.239215	1.247170	0.084319	0.060016	1.332517	0.013752	0.026621	1.283796	0.074037	0.023357	1.329396	0.039064	0.079861	1.287638	0.037092	-0.000230	1.343014	-0.015368	0.038356	1.158476	0.040774	-0.148510	1.318497	-0.002457	0.018093	1.303125	0.063600	
1392	-0.059905	1.415649	-0.089877	-0.071792	1.165769	-0.129151	-0.241714	1.069088	0.113196	-0.209418	1.043599	0.061306	-0.134420	1.256313	0.195969	-0.146184	1.279779	0.148832	-0.189696	1.349260	0.030582	-0.194615	1.213294	0.185318	-0.175468	1.261689	0.201820	-0.180909	1.272271	0.176460	-0.203675	1.230102	0.144527	-0.252908	1.179053	0.109426	-0.267729	1.172312	0.051277	-0.262715	1.232981	0.032132	-0.239373	1.247387	0.084175	0.059842	1.332479	0.013685	0.026502	1.283701	0.074009	0.023220	1.329421	0.039015	0.079734	1.287677	0.037071	-0.000361	1.343007	-0.015419	0.038273	1.158495	0.040776	-0.148576	1.318444	-0.002667	0.017939	1.303126	0.063534	
1393	-0.060036	1.415619	-0.089946	-0.071831	1.165730	-0.129191	-0.241757	1.069392	0.113802	-0.209296	1.043726	0.062101	-0.134882	1.257190	0.195638	-0.146736	1.280369	0.148381	-0.189841	1.349203	0.030483	-0.194940	1.213952	0.185289	-0.175935	1.262514	0.201483	-0.181379	1.272926	0.176086	-0.204042	1.230532	0.144372	-0.253076	1.179358	0.109530	-0.267759	1.172361	0.051384	-0.262757	1.232962	0.031989	-0.239548	1.247590	0.084024	0.059785	1.332596	0.013717	0.026509	1.283769	0.073995	0.023094	1.329441	0.038977	0.079616	1.287703	0.037081	-0.000491	1.343006	-0.015462	0.038186	1.158514	0.040769	-0.148651	1.318380	-0.002876	0.017934	1.303355	0.063585	
1394	-0.060149	1.415620	-0.089999	-0.071853	1.165729	-0.129266	-0.241804	1.069675	0.114391	-0.209183	1.043839	0.062876	-0.135340	1.258020	0.195334	-0.147279	1.280921	0.147962	-0.189985	1.349157	0.030370	-0.195327	1.214596	0.185275	-0.176366	1.263215	0.201172	-0.181825	1.273561	0.175699	-0.204439	1.230935	0.144253	-0.253281	1.179638	0.109650	-0.267784	1.172400	0.051472	-0.262791	1.232932	0.031853	-0.239716	1.247779	0.083872	0.059413	1.332351	0.013451	0.026346	1.283782	0.073974	0.022972	1.329454	0.038950	0.079488	1.287742	0.037069	-0.000614	1.343019	-0.015494	0.038093	1.158533	0.040741	-0.148730	1.318301	-0.003082	0.017755	1.303325	0.063523	
1395	-0.060245	1.415644	-0.090037	-0.071862	1.165759	-0.129367	-0.241854	1.069935	0.114965	-0.209078	1.043933	0.063632	-0.135794	1.258810	0.195046	-0.147815	1.281440	0.147565	-0.190129	1.349119	0.030248	-0.195669	1.215143	0.185273	-0.176854	1.263954	0.200918	-0.182346	1.274130	0.175384	-0.204942	1.231332	0.144172	-0.253441	1.179854	0.109727	-0.267792	1.172392	0.051557	-0.262836	1.232865	0.031728	-0.239898	1.247930	0.083725	0.060933	1.334195	0.015036	0.026209	1.283782	0.073951	0.022856	1.329447	0.038908	0.079349	1.287763	0.037082	-0.000731	1.343042	-0.015516	0.037996	1.158555	0.040698	-0.148811	1.318204	-0.003286	0.017640	1.303362	0.063500	
1396	-0.060325	1.415692	-0.090060	-0.071856	1.165819	-0.129491	-0.241905	1.070171	0.115527	-0.208977	1.044008	0.064374	-0.136240	1.259568	0.194765	-0.148344	1.281932	0.147179	-0.190269	1.349091	0.030117	-0.196075	1.215724	0.185212	-0.177318	1.264595	0.200658	-0.182933	1.274670	0.175094	-0.205345	1.231645	0.144055	-0.253590	1.180034	0.109817	-0.267798	1.172362	0.051634	-0.262880	1.232778	0.031598	-0.240055	1.248062	0.083578	0.061999	1.335539	0.016207	0.026074	1.283791	0.073934	0.022730	1.329443	0.038873	0.079211	1.287787	0.037087	-0.000841	1.343077	-0.015529	0.037894	1.158577	0.040641	-0.148892	1.318086	-0.003487	0.017494	1.303357	0.063472	
1397	-0.060385	1.415768	-0.090070	-0.071838	1.165914	-0.129642	-0.241955	1.070383	0.116079	-0.208878	1.044062	0.065103	-0.136675	1.260295	0.194481	-0.148865	1.282398	0.146796	-0.190406	1.349078	0.029974	-0.196475	1.216254	0.185104	-0.177905	1.265236	0.200369	-0.183489	1.275188	0.174745	-0.205794	1.231955	0.143907	-0.253765	1.180174	0.109924	-0.267797	1.172286	0.051709	-0.262935	1.232633	0.031474	-0.240227	1.248129	0.083445	0.061737	1.335375	0.016065	0.025884	1.283796	0.073911	0.022667	1.329420	0.038867	0.079064	1.287804	0.037102	-0.000943	1.343124	-0.015533	0.037786	1.158603	0.040568	-0.148971	1.317948	-0.003684	0.017350	1.303362	0.063490	
1398	-0.060437	1.415856	-0.090070	-0.071814	1.166023	-0.129800	-0.242003	1.070572	0.116623	-0.208781	1.044095	0.065823	-0.137095	1.261000	0.194190	-0.149379	1.282844	0.146410	-0.190541	1.349072	0.029831	-0.196872	1.216733	0.184962	-0.178463	1.265882	0.200013	-0.184040	1.275678	0.174381	-0.206196	1.232241	0.143699	-0.253936	1.180299	0.109984	-0.267810	1.172181	0.051782	-0.262997	1.232456	0.031335	-0.240398	1.248159	0.083303	0.061598	1.335382	0.016057	0.026045	1.283858	0.074051	0.022493	1.329400	0.038839	0.078928	1.287828	0.037120	-0.001041	1.343178	-0.015529	0.037677	1.158631	0.040493	-0.149047	1.317789	-0.003879	0.017155	1.303327	0.063452	
1399	-0.060476	1.415960	-0.090063	-0.071786	1.166153	-0.129969	-0.242048	1.070739	0.117163	-0.208684	1.044110	0.066536	-0.137498	1.261682	0.193886	-0.149879	1.283269	0.146015	-0.190673	1.349079	0.029683	-0.197266	1.217221	0.184872	-0.178985	1.266506	0.199679	-0.184598	1.276132	0.173985	-0.206602	1.232516	0.143533	-0.254080	1.180372	0.110075	-0.267800	1.172025	0.051839	-0.263078	1.232210	0.031200	-0.240575	1.248156	0.083163	0.061477	1.335375	0.016091	0.025723	1.283791	0.074017	0.022167	1.329482	0.038841	0.078800	1.287854	0.037135	-0.001133	1.343241	-0.015520	0.037561	1.158661	0.040412	-0.149122	1.317608	-0.004071	0.017038	1.303345	0.063466	
1400	-0.060514	1.416066	-0.090054	-0.071760	1.166283	-0.130131	-0.242091	1.070886	0.117698	-0.208587	1.044107	0.067242	-0.137880	1.262344	0.193567	-0.150364	1.283677	0.145609	-0.190805	1.349091	0.029539	-0.197577	1.217694	0.184809	-0.179423	1.267072	0.199373	-0.185066	1.276613	0.173591	-0.206994	1.232762	0.143346	-0.254219	1.180437	0.110147	-0.267800	1.171853	0.051919	-0.263177	1.231940	0.031066	-0.240746	1.248141	0.083009	0.061336	1.335395	0.016072	0.025475	1.283757	0.073981	0.022022	1.329471	0.038822	0.078662	1.287889	0.037151	-0.001226	1.343306	-0.015507	0.037444	1.158694	0.040337	-0.149194	1.317409	-0.004262	0.016911	1.303351	0.063468	
1401	-0.060559	1.416165	-0.090046	-0.071741	1.166404	-0.130278	-0.242129	1.071016	0.118231	-0.208491	1.044089	0.067944	-0.138239	1.262987	0.193233	-0.150832	1.284068	0.145191	-0.190939	1.349104	0.029401	-0.197855	1.218165	0.184707	-0.179867	1.267649	0.198983	-0.185460	1.276957	0.173120	-0.207358	1.232988	0.143185	-0.254369	1.180494	0.110242	-0.267798	1.171673	0.051991	-0.263210	1.231684	0.030934	-0.240927	1.248099	0.082845	0.061212	1.335443	0.016104	0.025273	1.283739	0.073957	0.021866	1.329462	0.038825	0.078527	1.287920	0.037187	-0.001322	1.343369	-0.015493	0.037324	1.158729	0.040275	-0.149265	1.317192	-0.004452	0.016760	1.303331	0.063477	
1402	-0.060611	1.416253	-0.090044	-0.071731	1.166511	-0.130408	-0.242165	1.071132	0.118760	-0.208396	1.044058	0.068640	-0.138573	1.263609	0.192886	-0.151276	1.284440	0.144764	-0.191076	1.349118	0.029268	-0.198071	1.218672	0.184607	-0.180234	1.268253	0.198609	-0.185876	1.277396	0.172711	-0.207664	1.233241	0.143024	-0.254496	1.180552	0.110338	-0.267813	1.171481	0.052111	-0.263253	1.231438	0.030815	-0.241140	1.248087	0.082691	0.061000	1.335439	0.016069	0.025058	1.283714	0.073943	0.021706	1.329459	0.038799	0.078365	1.287964	0.037235	-0.001424	1.343428	-0.015481	0.037202	1.158765	0.040226	-0.149337	1.316962	-0.004642	0.016560	1.303280	0.063452	
1403	-0.060688	1.416312	-0.090053	-0.071738	1.166581	-0.130501	-0.242198	1.071236	0.119286	-0.208303	1.044018	0.069328	-0.138882	1.264209	0.192528	-0.151695	1.284795	0.144330	-0.191220	1.349118	0.029152	-0.198240	1.219137	0.184516	-0.180509	1.268804	0.198274	-0.186182	1.277809	0.172317	-0.207955	1.233492	0.142902	-0.254593	1.180615	0.110460	-0.267836	1.171299	0.052244	-0.263305	1.231199	0.030723	-0.241405	1.248053	0.082550	0.060409	1.335087	0.015772	0.024855	1.283699	0.073952	0.021495	1.329459	0.038815	0.078161	1.288069	0.037262	-0.001538	1.343474	-0.015473	0.037083	1.158802	0.040203	-0.149412	1.316720	-0.004834	0.016376	1.303281	0.063454	
1404	-0.060785	1.416346	-0.090075	-0.071758	1.166618	-0.130566	-0.242230	1.071331	0.119806	-0.208215	1.043971	0.070008	-0.139165	1.264784	0.192165	-0.152086	1.285130	0.143894	-0.191373	1.349105	0.029043	-0.198344	1.219559	0.184503	-0.180673	1.269350	0.197962	-0.186445	1.278220	0.171982	-0.208171	1.233701	0.142813	-0.254862	1.180677	0.110577	-0.267864	1.171143	0.052386	-0.263370	1.230982	0.030653	-0.241573	1.248033	0.082433	0.058634	1.333710	0.014681	0.024657	1.283696	0.073943	0.021278	1.329463	0.038805	0.077976	1.288127	0.037315	-0.001663	1.343509	-0.015471	0.036965	1.158837	0.040201	-0.149490	1.316470	-0.005029	0.016156	1.303301	0.063452	
1405	-0.060915	1.416339	-0.090114	-0.071794	1.166605	-0.130591	-0.242262	1.071420	0.120319	-0.208132	1.043921	0.070676	-0.139424	1.265333	0.191803	-0.152448	1.285444	0.143461	-0.191538	1.349070	0.028949	-0.198404	1.219911	0.184508	-0.180800	1.269852	0.197678	-0.186700	1.278559	0.171692	-0.208388	1.233882	0.142750	-0.255271	1.180714	0.110727	-0.267880	1.170985	0.052529	-0.263453	1.230754	0.030574	-0.241722	1.248016	0.082350	0.060382	1.334762	0.015605	0.024429	1.283712	0.073923	0.021077	1.329475	0.038802	0.077788	1.288210	0.037385	-0.001806	1.343526	-0.015478	0.036851	1.158870	0.040227	-0.149573	1.316215	-0.005226	0.015652	1.303188	0.063323	
1406	-0.061078	1.416291	-0.090172	-0.071846	1.166539	-0.130577	-0.242294	1.071505	0.120821	-0.208057	1.043870	0.071328	-0.139661	1.265852	0.191447	-0.152781	1.285736	0.143037	-0.191715	1.349006	0.028867	-0.198500	1.220262	0.184472	-0.180923	1.270309	0.197415	-0.186945	1.278886	0.171391	-0.208614	1.234073	0.142657	-0.255299	1.180780	0.110829	-0.267923	1.170823	0.052702	-0.263538	1.230514	0.030516	-0.241857	1.247996	0.082273	0.059207	1.333338	0.014607	0.024224	1.283747	0.073911	0.020783	1.329542	0.038795	0.077591	1.288270	0.037427	-0.001966	1.343523	-0.015494	0.036745	1.158899	0.040280	-0.149662	1.315960	-0.005427	0.017359	1.304165	0.064340	
1407	-0.061273	1.416204	-0.090249	-0.071909	1.166427	-0.130534	-0.242328	1.071588	0.121311	-0.207992	1.043819	0.071961	-0.139878	1.266339	0.191103	-0.153085	1.286006	0.142628	-0.191907	1.348913	0.028791	-0.198605	1.220601	0.184374	-0.181087	1.270725	0.197142	-0.187170	1.279211	0.171046	-0.208823	1.234240	0.142543	-0.255405	1.180870	0.110949	-0.267964	1.170678	0.052878	-0.263629	1.230296	0.030460	-0.241977	1.247978	0.082193	0.058652	1.333361	0.014508	0.024027	1.283767	0.073907	0.020554	1.329581	0.038793	0.077409	1.288356	0.037456	-0.002144	1.343502	-0.015520	0.036643	1.158924	0.040353	-0.149759	1.315707	-0.005631	0.017365	1.304274	0.064419	
1408	-0.061507	1.416069	-0.090346	-0.071983	1.166257	-0.130454	-0.242366	1.071670	0.121783	-0.207938	1.043772	0.072571	-0.140081	1.266794	0.190776	-0.153364	1.286254	0.142239	-0.192113	1.348783	0.028726	-0.198762	1.220930	0.184246	-0.181342	1.271114	0.196829	-0.187426	1.279477	0.170694	-0.209029	1.234390	0.142400	-0.255502	1.180921	0.111051	-0.268010	1.170525	0.052998	-0.263716	1.230086	0.030428	-0.242116	1.247945	0.082118	0.058140	1.333196	0.014372	0.023844	1.283790	0.073906	0.020376	1.329607	0.038772	0.077242	1.288355	0.037468	-0.002341	1.343457	-0.015558	0.036553	1.158943	0.040452	-0.149862	1.315459	-0.005838	0.016896	1.304226	0.064222	
1409	-0.061766	1.415901	-0.090460	-0.072059	1.166049	-0.130359	-0.242409	1.071751	0.122235	-0.207896	1.043730	0.073154	-0.140273	1.267215	0.190471	-0.153620	1.286479	0.141873	-0.192332	1.348621	0.028659	-0.198972	1.221286	0.184127	-0.181613	1.271528	0.196480	-0.187651	1.279782	0.170340	-0.209222	1.234527	0.142217	-0.255598	1.180955	0.111134	-0.268040	1.170373	0.053113	-0.263760	1.229844	0.030321	-0.242248	1.247898	0.082036	0.057664	1.333114	0.014216	0.023679	1.283817	0.073884	0.020161	1.329617	0.038763	0.077046	1.288426	0.037540	-0.002554	1.343395	-0.015607	0.036471	1.158956	0.040560	-0.149973	1.315219	-0.006047	0.016502	1.304081	0.064082	
