Mhairi	// User ID
20-6-2024	// Evaluation date
P16_ADL	7-6-2024	10:31:31:143	// Source file name and timestamp
100.000	// Sampling rate
315.451	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.160014	0.190831	-0.073581	-0.965694	0.031310	-0.253591	0.039180	0.966010	0.928629	-0.155058	0.308677	0.135364	
1	0.159892	0.190737	-0.073269	-0.965756	0.031059	-0.253274	0.039176	0.966102	0.928445	-0.155182	0.309039	0.135656	
2	0.159567	0.190667	-0.073051	-0.965841	0.030854	-0.253087	0.039182	0.966157	0.928243	-0.155297	0.309478	0.135911	
3	0.159033	0.190598	-0.072919	-0.965952	0.030698	-0.253006	0.039208	0.966182	0.928022	-0.155414	0.309985	0.136130	
4	0.158288	0.190507	-0.072862	-0.966097	0.030593	-0.252999	0.039263	0.966185	0.927785	-0.155540	0.310547	0.136317	
5	0.157356	0.190395	-0.072858	-0.966272	0.030521	-0.253052	0.039337	0.966171	0.927523	-0.155714	0.311179	0.136464	
6	0.156236	0.190232	-0.072898	-0.966482	0.030497	-0.253126	0.039451	0.966148	0.927249	-0.155918	0.311842	0.136580	
7	0.154959	0.190027	-0.072957	-0.966724	0.030502	-0.253206	0.039593	0.966120	0.926956	-0.156182	0.312546	0.136658	
8	0.153547	0.189772	-0.073021	-0.966994	0.030539	-0.253270	0.039769	0.966095	0.926652	-0.156500	0.313269	0.136699	
9	0.152019	0.189460	-0.073077	-0.967292	0.030611	-0.253293	0.039986	0.966078	0.926346	-0.156861	0.313988	0.136708	
10	0.150419	0.189112	-0.073107	-0.967609	0.030702	-0.253274	0.040228	0.966070	0.926034	-0.157281	0.314711	0.136674	
11	0.148760	0.188713	-0.073108	-0.967943	0.030828	-0.253189	0.040510	0.966076	0.925736	-0.157722	0.315398	0.136605	
12	0.147083	0.188287	-0.073071	-0.968285	0.030977	-0.253044	0.040816	0.966097	0.925447	-0.158191	0.316059	0.136492	
13	0.145412	0.187839	-0.072997	-0.968630	0.031155	-0.252833	0.041148	0.966132	0.925177	-0.158666	0.316678	0.136334	
14	0.143766	0.187369	-0.072892	-0.968974	0.031371	-0.252553	0.041505	0.966183	0.924936	-0.159122	0.317240	0.136133	
15	0.142178	0.186903	-0.072758	-0.969309	0.031614	-0.252219	0.041871	0.966247	0.924717	-0.159565	0.317765	0.135878	
16	0.140650	0.186427	-0.072611	-0.969634	0.031906	-0.251823	0.042256	0.966324	0.924537	-0.159954	0.318223	0.135576	
17	0.139206	0.185960	-0.072460	-0.969943	0.032240	-0.251383	0.042643	0.966410	0.924386	-0.160299	0.318640	0.135219	
18	0.137848	0.185501	-0.072321	-0.970236	0.032625	-0.250906	0.043032	0.966504	0.924268	-0.160583	0.319012	0.134810	
19	0.136575	0.185043	-0.072211	-0.970511	0.033073	-0.250396	0.043425	0.966604	0.924187	-0.160793	0.319334	0.134350	
20	0.135397	0.184602	-0.072140	-0.970766	0.033575	-0.249873	0.043804	0.966704	0.924129	-0.160951	0.319640	0.133835	
21	0.134294	0.184158	-0.072124	-0.971004	0.034151	-0.249336	0.044185	0.966806	0.924103	-0.161031	0.319906	0.133275	
22	0.133270	0.183726	-0.072171	-0.971224	0.034789	-0.248804	0.044553	0.966903	0.924096	-0.161061	0.320165	0.132666	
23	0.132312	0.183302	-0.072289	-0.971426	0.035494	-0.248286	0.044912	0.966994	0.924106	-0.161042	0.320416	0.132015	
24	0.131405	0.182881	-0.072484	-0.971614	0.036269	-0.247789	0.045269	0.967076	0.924132	-0.160974	0.320656	0.131328	
25	0.130549	0.182487	-0.072752	-0.971783	0.037096	-0.247334	0.045611	0.967145	0.924159	-0.160893	0.320915	0.130605	
26	0.129722	0.182110	-0.073095	-0.971939	0.037983	-0.246921	0.045958	0.967200	0.924196	-0.160782	0.321167	0.129857	
27	0.128926	0.181777	-0.073504	-0.972076	0.038908	-0.246572	0.046300	0.967236	0.924229	-0.160674	0.321438	0.129085	
28	0.128151	0.181498	-0.073972	-0.972195	0.039863	-0.246294	0.046645	0.967251	0.924259	-0.160573	0.321718	0.128296	
29	0.127387	0.181285	-0.074490	-0.972296	0.040842	-0.246094	0.047006	0.967244	0.924289	-0.160476	0.321995	0.127498	
30	0.126645	0.181173	-0.075044	-0.972371	0.041816	-0.245991	0.047372	0.967210	0.924309	-0.160415	0.322287	0.126689	
31	0.125910	0.181162	-0.075628	-0.972424	0.042787	-0.245980	0.047765	0.967151	0.924333	-0.160365	0.322559	0.125883	
32	0.125194	0.181282	-0.076227	-0.972447	0.043729	-0.246074	0.048176	0.967065	0.924353	-0.160351	0.322822	0.125078	
33	0.124499	0.181543	-0.076834	-0.972440	0.044633	-0.246273	0.048613	0.966951	0.924376	-0.160366	0.323058	0.124281	
34	0.123822	0.181947	-0.077442	-0.972402	0.045495	-0.246569	0.049086	0.966812	0.924410	-0.160400	0.323244	0.123500	
