Mhairi	// User ID
20-6-2024	// Evaluation date
P14_ADL	5-6-2024	15:10:21:036	// Source file name and timestamp
100.000	// Sampling rate
339.458	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.969191	-0.172339	0.170946	0.041773	0.041722	-0.424537	0.037240	0.903682	0.185924	-0.148096	-0.418674	-0.876477	
1	0.969232	-0.172236	0.170806	0.041818	0.041651	-0.424715	0.037164	0.903604	0.185841	-0.147970	-0.418698	-0.876504	
2	0.969275	-0.172131	0.170658	0.041867	0.041585	-0.424848	0.037078	0.903549	0.185753	-0.147824	-0.418732	-0.876532	
3	0.969318	-0.172028	0.170503	0.041918	0.041518	-0.424941	0.036983	0.903512	0.185667	-0.147664	-0.418775	-0.876556	
4	0.969361	-0.171932	0.170345	0.041971	0.041440	-0.425010	0.036878	0.903487	0.185589	-0.147514	-0.418827	-0.876573	
5	0.969402	-0.171845	0.170183	0.042023	0.041357	-0.425060	0.036772	0.903472	0.185523	-0.147358	-0.418890	-0.876583	
6	0.969442	-0.171771	0.170020	0.042072	0.041282	-0.425094	0.036675	0.903463	0.185465	-0.147170	-0.418965	-0.876591	
7	0.969479	-0.171710	0.169857	0.042116	0.041206	-0.425129	0.036590	0.903454	0.185419	-0.146965	-0.419049	-0.876595	
8	0.969514	-0.171664	0.169695	0.042155	0.041120	-0.425186	0.036514	0.903434	0.185390	-0.146765	-0.419141	-0.876591	
9	0.969546	-0.171632	0.169537	0.042187	0.041033	-0.425269	0.036456	0.903401	0.185371	-0.146554	-0.419238	-0.876584	
10	0.969576	-0.171613	0.169383	0.042211	0.040955	-0.425380	0.036424	0.903354	0.185356	-0.146312	-0.419339	-0.876579	
11	0.969602	-0.171606	0.169235	0.042227	0.040875	-0.425532	0.036415	0.903286	0.185346	-0.146064	-0.419440	-0.876574	
12	0.969625	-0.171612	0.169094	0.042235	0.040785	-0.425731	0.036422	0.903196	0.185340	-0.145832	-0.419540	-0.876566	
13	0.969645	-0.171629	0.168961	0.042237	0.040697	-0.425969	0.036452	0.903087	0.185329	-0.145597	-0.419636	-0.876562	
14	0.969662	-0.171656	0.168839	0.042233	0.040617	-0.426235	0.036504	0.902963	0.185308	-0.145346	-0.419729	-0.876563	
15	0.969675	-0.171693	0.168727	0.042225	0.040534	-0.426527	0.036571	0.902826	0.185276	-0.145107	-0.419816	-0.876568	
16	0.969684	-0.171742	0.168627	0.042216	0.040441	-0.426839	0.036645	0.902680	0.185235	-0.144894	-0.419898	-0.876572	
17	0.969689	-0.171801	0.168540	0.042206	0.040351	-0.427148	0.036728	0.902534	0.185180	-0.144683	-0.419976	-0.876581	
18	0.969690	-0.171874	0.168466	0.042199	0.040269	-0.427438	0.036818	0.902396	0.185110	-0.144464	-0.420052	-0.876596	
19	0.969685	-0.171959	0.168405	0.042195	0.040182	-0.427705	0.036905	0.902270	0.185031	-0.144263	-0.420128	-0.876610	
20	0.969676	-0.172060	0.168357	0.042196	0.040087	-0.427939	0.036985	0.902160	0.184949	-0.144082	-0.420204	-0.876620	
21	0.969661	-0.172176	0.168321	0.042204	0.039996	-0.428122	0.037062	0.902074	0.184863	-0.143895	-0.420284	-0.876631	
22	0.969641	-0.172308	0.168296	0.042220	0.039912	-0.428250	0.037135	0.902015	0.184778	-0.143693	-0.420370	-0.876641	
23	0.969616	-0.172458	0.168280	0.042242	0.039822	-0.428328	0.037199	0.901979	0.184704	-0.143503	-0.420462	-0.876643	
24	0.969587	-0.172624	0.168272	0.042272	0.039724	-0.428362	0.037256	0.901965	0.184645	-0.143323	-0.420561	-0.876637	
25	0.969553	-0.172807	0.168270	0.042308	0.039633	-0.428348	0.037314	0.901973	0.184600	-0.143125	-0.420668	-0.876628	
26	0.969516	-0.173006	0.168270	0.042350	0.039546	-0.428298	0.037376	0.901998	0.184574	-0.142911	-0.420783	-0.876613	
27	0.969475	-0.173222	0.168272	0.042396	0.039450	-0.428234	0.037441	0.902030	0.184571	-0.142710	-0.420904	-0.876589	
28	0.969431	-0.173456	0.168273	0.042445	0.039346	-0.428168	0.037515	0.902062	0.184590	-0.142518	-0.421028	-0.876556	
29	0.969384	-0.173708	0.168271	0.042497	0.039249	-0.428107	0.037610	0.902092	0.184623	-0.142310	-0.421156	-0.876522	
30	0.969333	-0.173981	0.168265	0.042548	0.039150	-0.428067	0.037728	0.902110	0.184668	-0.142099	-0.421285	-0.876484	
31	0.969280	-0.174278	0.168253	0.042600	0.039035	-0.428068	0.037867	0.902109	0.184724	-0.141913	-0.421413	-0.876441	
32	0.969222	-0.174606	0.168234	0.042651	0.038909	-0.428114	0.038034	0.902085	0.184781	-0.141742	-0.421540	-0.876396	
33	0.969158	-0.174971	0.168208	0.042702	0.038780	-0.428202	0.038238	0.902041	0.184827	-0.141564	-0.421666	-0.876354	
34	0.969087	-0.175382	0.168175	0.042753	0.038638	-0.428336	0.038478	0.901973	0.184857	-0.141395	-0.421791	-0.876315	
35	0.969008	-0.175849	0.168134	0.042806	0.038468	-0.428519	0.038750	0.901881	0.184870	-0.141255	-0.421916	-0.876275	
36	0.968916	-0.176383	0.168087	0.042860	0.038274	-0.428737	0.039059	0.901773	0.184855	-0.141124	-0.422044	-0.876237	
37	0.968811	-0.176996	0.168035	0.042918	0.038063	-0.428972	0.039411	0.901654	0.184804	-0.140979	-0.422179	-0.876206	
38	0.968689	-0.177700	0.167976	0.042982	0.037819	-0.429217	0.039801	0.901531	0.184721	-0.140833	-0.422324	-0.876177	
39	0.968549	-0.178506	0.167913	0.043053	0.037530	-0.429462	0.040227	0.901408	0.184609	-0.140700	-0.422482	-0.876146	
40	0.968388	-0.179424	0.167846	0.043132	0.037202	-0.429687	0.040695	0.901293	0.184467	-0.140549	-0.422659	-0.876115	
41	0.968203	-0.180463	0.167773	0.043220	0.036839	-0.429875	0.041211	0.901195	0.184296	-0.140358	-0.422857	-0.876086	
42	0.967995	-0.181628	0.167694	0.043317	0.036424	-0.430026	0.041773	0.901114	0.184110	-0.140144	-0.423080	-0.876051	
43	0.967761	-0.182921	0.167607	0.043424	0.035950	-0.430139	0.042381	0.901050	0.183918	-0.139915	-0.423330	-0.876008	
44	0.967504	-0.184340	0.167511	0.043538	0.035425	-0.430208	0.043047	0.901007	0.183726	-0.139640	-0.423610	-0.875957	
45	0.967222	-0.185881	0.167403	0.043657	0.034855	-0.430237	0.043780	0.900980	0.183540	-0.139307	-0.423919	-0.875899	
46	0.966919	-0.187533	0.167280	0.043778	0.034224	-0.430246	0.044577	0.900961	0.183375	-0.138940	-0.424258	-0.875828	
47	0.966597	-0.189283	0.167138	0.043897	0.033532	-0.430253	0.045444	0.900940	0.183238	-0.138546	-0.424623	-0.875742	
48	0.966260	-0.191114	0.166975	0.044009	0.032792	-0.430270	0.046391	0.900911	0.183130	-0.138101	-0.425015	-0.875645	
49	0.965911	-0.193006	0.166788	0.044109	0.032011	-0.430316	0.047424	0.900863	0.183052	-0.137605	-0.425430	-0.875538	
50	0.965557	-0.194936	0.166574	0.044190	0.031179	-0.430421	0.048535	0.900783	0.183007	-0.137091	-0.425863	-0.875417	
51	0.965202	-0.196879	0.166331	0.044246	0.030301	-0.430604	0.049725	0.900661	0.182992	-0.136564	-0.426312	-0.875284	
52	0.964852	-0.198811	0.166058	0.044271	0.029399	-0.430869	0.050995	0.900493	0.182993	-0.136005	-0.426772	-0.875147	
53	0.964512	-0.200705	0.165756	0.044260	0.028476	-0.431226	0.052336	0.900274	0.183001	-0.135424	-0.427239	-0.875007	
54	0.964188	-0.202539	0.165426	0.044205	0.027530	-0.431686	0.053731	0.900001	0.183008	-0.134855	-0.427709	-0.874864	
55	0.963884	-0.204289	0.165071	0.044104	0.026570	-0.432240	0.055166	0.899677	0.182999	-0.134301	-0.428176	-0.874723	
56	0.963606	-0.205934	0.164693	0.043952	0.025620	-0.432863	0.056630	0.899314	0.182955	-0.133741	-0.428638	-0.874592	
57	0.963355	-0.207458	0.164298	0.043747	0.024685	-0.433538	0.058100	0.898922	0.182863	-0.133191	-0.429089	-0.874473	
58	0.963137	-0.208846	0.163890	0.043488	0.023761	-0.434243	0.059549	0.898511	0.182717	-0.132683	-0.429523	-0.874368	
59	0.962951	-0.210088	0.163475	0.043176	0.022862	-0.434942	0.060957	0.898102	0.182505	-0.132210	-0.429936	-0.874281	
60	0.962800	-0.211175	0.163058	0.042812	0.022011	-0.435591	0.062308	0.897716	0.182216	-0.131751	-0.430323	-0.874220	
61	0.962684	-0.212105	0.162644	0.042400	0.021205	-0.436161	0.063580	0.897369	0.181852	-0.131326	-0.430678	-0.874186	
62	0.962603	-0.212875	0.162237	0.041944	0.020442	-0.436626	0.064749	0.897077	0.181419	-0.130959	-0.430993	-0.874175	
63	0.962555	-0.213489	0.161839	0.041451	0.019735	-0.436956	0.065806	0.896855	0.180923	-0.130634	-0.431264	-0.874193	
64	0.962540	-0.213948	0.161453	0.040928	0.019099	-0.437125	0.066749	0.896717	0.180369	-0.130330	-0.431487	-0.874242	
65	0.962557	-0.214261	0.161076	0.040381	0.018528	-0.437129	0.067567	0.896666	0.179778	-0.130067	-0.431657	-0.874320	
66	0.962604	-0.214433	0.160708	0.039821	0.018014	-0.436978	0.068258	0.896698	0.179170	-0.129859	-0.431770	-0.874419	
67	0.962679	-0.214472	0.160344	0.039255	0.017566	-0.436674	0.068832	0.896811	0.178561	-0.129682	-0.431825	-0.874543	
68	0.962782	-0.214386	0.159978	0.038693	0.017192	-0.436235	0.069305	0.896995	0.177967	-0.129514	-0.431825	-0.874689	
69	0.962911	-0.214185	0.159603	0.038145	0.016874	-0.435699	0.069682	0.897232	0.177411	-0.129373	-0.431771	-0.874850	
70	0.963065	-0.213875	0.159212	0.037618	0.016599	-0.435107	0.069979	0.897502	0.176910	-0.129266	-0.431668	-0.875018	
71	0.963243	-0.213466	0.158797	0.037122	0.016371	-0.434490	0.070217	0.897786	0.176472	-0.129158	-0.431525	-0.875193	
72	0.963446	-0.212963	0.158351	0.036665	0.016183	-0.433886	0.070416	0.898066	0.176102	-0.129034	-0.431351	-0.875371	
73	0.963671	-0.212375	0.157865	0.036252	0.016011	-0.433339	0.070585	0.898320	0.175806	-0.128911	-0.431158	-0.875544	
74	0.963918	-0.211706	0.157335	0.035889	0.015836	-0.432884	0.070735	0.898531	0.175583	-0.128789	-0.430958	-0.875705	
75	0.964187	-0.210962	0.156757	0.035580	0.015659	-0.432533	0.070882	0.898691	0.175419	-0.128635	-0.430764	-0.875856	
76	0.964476	-0.210147	0.156131	0.035329	0.015467	-0.432297	0.071031	0.898796	0.175300	-0.128439	-0.430587	-0.875996	
77	0.964783	-0.209266	0.155457	0.035135	0.015235	-0.432183	0.071177	0.898843	0.175215	-0.128226	-0.430437	-0.876117	
78	0.965108	-0.208320	0.154740	0.034998	0.014952	-0.432179	0.071313	0.898839	0.175147	-0.127992	-0.430322	-0.876222	
79	0.965448	-0.207311	0.153988	0.034917	0.014626	-0.432251	0.071439	0.898800	0.175073	-0.127708	-0.430247	-0.876315	
80	0.965803	-0.206239	0.153210	0.034886	0.014251	-0.432368	0.071539	0.898742	0.174978	-0.127376	-0.430213	-0.876399	
81	0.966169	-0.205103	0.152420	0.034902	0.013816	-0.432498	0.071592	0.898682	0.174857	-0.127020	-0.430214	-0.876474	
82	0.966546	-0.203899	0.151632	0.034957	0.013331	-0.432596	0.071581	0.898643	0.174703	-0.126632	-0.430244	-0.876546	
83	0.966931	-0.202623	0.150862	0.035043	0.012821	-0.432612	0.071493	0.898650	0.174512	-0.126182	-0.430291	-0.876626	
84	0.967325	-0.201267	0.150129	0.035153	0.012300	-0.432512	0.071305	0.898720	0.174295	-0.125672	-0.430339	-0.876719	
85	0.967725	-0.199822	0.149452	0.035277	0.011777	-0.432273	0.070992	0.898867	0.174074	-0.125120	-0.430368	-0.876828	
86	0.968131	-0.198276	0.148848	0.035407	0.011287	-0.431874	0.070539	0.899101	0.173873	-0.124503	-0.430356	-0.876961	
87	0.968543	-0.196615	0.148338	0.035534	0.010874	-0.431300	0.069937	0.899428	0.173718	-0.123782	-0.430282	-0.877130	
88	0.968961	-0.194824	0.147940	0.035651	0.010567	-0.430564	0.069167	0.899844	0.173652	-0.122957	-0.430121	-0.877338	
89	0.969386	-0.192887	0.147670	0.035751	0.010389	-0.429694	0.068213	0.900335	0.173717	-0.122036	-0.429849	-0.877587	
90	0.969818	-0.190786	0.147546	0.035829	0.010388	-0.428716	0.067069	0.900886	0.173951	-0.120986	-0.429446	-0.877884	
91	0.970257	-0.188503	0.147582	0.035882	0.010610	-0.427665	0.065732	0.901482	0.174389	-0.119774	-0.428891	-0.878234	
92	0.970703	-0.186021	0.147792	0.035908	0.011079	-0.426593	0.064191	0.902095	0.175067	-0.118413	-0.428166	-0.878637	
93	0.971155	-0.183325	0.148189	0.035909	0.011815	-0.425551	0.062435	0.902700	0.176013	-0.116923	-0.427257	-0.879091	
94	0.971613	-0.180401	0.148783	0.035887	0.012854	-0.424574	0.060463	0.903281	0.177237	-0.115290	-0.426151	-0.879597	
95	0.972073	-0.177241	0.149583	0.035848	0.014223	-0.423688	0.058272	0.903820	0.178735	-0.113520	-0.424840	-0.880158	
96	0.972533	-0.173837	0.150595	0.035799	0.015920	-0.422918	0.055848	0.904305	0.180502	-0.111670	-0.423318	-0.880767	
97	0.972989	-0.170189	0.151824	0.035748	0.017944	-0.422270	0.053181	0.904731	0.182511	-0.109798	-0.421579	-0.881422	
98	0.973436	-0.166301	0.153271	0.035705	0.020306	-0.421717	0.050269	0.905105	0.184718	-0.107935	-0.419622	-0.882126	
99	0.973868	-0.162183	0.154934	0.035680	0.023002	-0.421219	0.047108	0.905443	0.187068	-0.106141	-0.417446	-0.882881	
100	0.974280	-0.157850	0.156808	0.035685	0.026002	-0.420731	0.043688	0.905760	0.189501	-0.104516	-0.415052	-0.883684	
101	0.974665	-0.153326	0.158881	0.035729	0.029285	-0.420184	0.040009	0.906083	0.191947	-0.103147	-0.412444	-0.884538	
102	0.975017	-0.148636	0.161139	0.035821	0.032840	-0.419492	0.036086	0.906447	0.194325	-0.102085	-0.409626	-0.885451	
