Mhairi	// User ID
4-6-2024	// Evaluation date
P9_ROM	31-5-2024	14:07:04:717	// Source file name and timestamp
100.000	// Sampling rate
54.324	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.081232	-0.128416	-0.075899	-0.985469	0.022508	-0.024317	0.005040	0.999438	0.875553	-0.282821	0.372309	0.121680	
1	0.081170	-0.128578	-0.075837	-0.985458	0.022536	-0.024562	0.004978	0.999432	0.875553	-0.282885	0.372262	0.121674	
2	0.081114	-0.128755	-0.075762	-0.985445	0.022570	-0.024781	0.004923	0.999426	0.875525	-0.282984	0.372257	0.121659	
3	0.081056	-0.128938	-0.075686	-0.985432	0.022613	-0.024979	0.004871	0.999420	0.875485	-0.283089	0.372279	0.121636	
4	0.080994	-0.129117	-0.075610	-0.985420	0.022667	-0.025158	0.004821	0.999415	0.875438	-0.283194	0.372321	0.121602	
5	0.080945	-0.129280	-0.075510	-0.985410	0.022718	-0.025313	0.004781	0.999410	0.875365	-0.283330	0.372404	0.121555	
6	0.080888	-0.129422	-0.075414	-0.985403	0.022776	-0.025457	0.004742	0.999405	0.875299	-0.283443	0.372491	0.121497	
7	0.080843	-0.129534	-0.075296	-0.985401	0.022828	-0.025583	0.004714	0.999401	0.875216	-0.283578	0.372607	0.121424	
8	0.080801	-0.129612	-0.075171	-0.985404	0.022878	-0.025699	0.004694	0.999397	0.875135	-0.283705	0.372730	0.121339	
9	0.080761	-0.129653	-0.075046	-0.985412	0.022923	-0.025807	0.004681	0.999393	0.875061	-0.283815	0.372849	0.121243	
10	0.080736	-0.129654	-0.074906	-0.985424	0.022956	-0.025905	0.004684	0.999390	0.874980	-0.283941	0.372980	0.121135	
11	0.080707	-0.129616	-0.074786	-0.985441	0.022987	-0.026003	0.004693	0.999387	0.874923	-0.284030	0.373083	0.121020	
12	0.080694	-0.129541	-0.074665	-0.985461	0.023004	-0.026093	0.004718	0.999384	0.874866	-0.284128	0.373182	0.120898	
13	0.080685	-0.129431	-0.074566	-0.985483	0.023015	-0.026181	0.004756	0.999381	0.874826	-0.284208	0.373256	0.120774	
14	0.080680	-0.129290	-0.074498	-0.985507	0.023022	-0.026267	0.004805	0.999378	0.874807	-0.284265	0.373295	0.120650	
15	0.080691	-0.129122	-0.074447	-0.985532	0.023016	-0.026345	0.004871	0.999376	0.874790	-0.284335	0.373321	0.120528	
16	0.080698	-0.128934	-0.074449	-0.985556	0.023013	-0.026423	0.004945	0.999374	0.874804	-0.284369	0.373299	0.120413	
17	0.080720	-0.128728	-0.074477	-0.985579	0.023003	-0.026489	0.005035	0.999372	0.874821	-0.284415	0.373260	0.120305	
18	0.080745	-0.128513	-0.074548	-0.985600	0.022993	-0.026547	0.005135	0.999370	0.874853	-0.284452	0.373189	0.120207	
19	0.080769	-0.128293	-0.074662	-0.985618	0.022986	-0.026596	0.005242	0.999368	0.874901	-0.284474	0.373087	0.120120	
20	0.080805	-0.128072	-0.074796	-0.985634	0.022976	-0.026628	0.005362	0.999367	0.874943	-0.284519	0.372979	0.120044	
21	0.080831	-0.127858	-0.074973	-0.985646	0.022975	-0.026650	0.005483	0.999366	0.875005	-0.284538	0.372840	0.119980	
22	0.080863	-0.127653	-0.075158	-0.985656	0.022974	-0.026652	0.005611	0.999365	0.875057	-0.284580	0.372704	0.119926	
23	0.080889	-0.127462	-0.075355	-0.985663	0.022979	-0.026640	0.005740	0.999364	0.875110	-0.284619	0.372562	0.119880	
24	0.080905	-0.127289	-0.075559	-0.985669	0.022992	-0.026614	0.005868	0.999364	0.875168	-0.284649	0.372416	0.119842	
25	0.080921	-0.127136	-0.075739	-0.985673	0.023004	-0.026568	0.005997	0.999364	0.875206	-0.284705	0.372294	0.119808	
26	0.080916	-0.127006	-0.075917	-0.985677	0.023029	-0.026513	0.006118	0.999364	0.875255	-0.284734	0.372168	0.119778	
27	0.080906	-0.126900	-0.076057	-0.985680	0.023055	-0.026441	0.006237	0.999365	0.875285	-0.284781	0.372070	0.119747	
28	0.080881	-0.126820	-0.076168	-0.985684	0.023087	-0.026359	0.006347	0.999366	0.875312	-0.284818	0.371988	0.119716	
29	0.080837	-0.126764	-0.076252	-0.985689	0.023128	-0.026270	0.006447	0.999367	0.875340	-0.284837	0.371918	0.119684	
30	0.080789	-0.126731	-0.076287	-0.985694	0.023170	-0.026169	0.006541	0.999368	0.875349	-0.284871	0.371883	0.119648	
31	0.080717	-0.126720	-0.076306	-0.985700	0.023224	-0.026067	0.006620	0.999368	0.875370	-0.284867	0.371849	0.119610	
32	0.080640	-0.126727	-0.076286	-0.985707	0.023278	-0.025958	0.006692	0.999370	0.875377	-0.284870	0.371844	0.119570	
33	0.080551	-0.126749	-0.076248	-0.985714	0.023340	-0.025847	0.006750	0.999371	0.875385	-0.284855	0.371849	0.119528	
34	0.080450	-0.126783	-0.076205	-0.985721	0.023410	-0.025736	0.006795	0.999372	0.875400	-0.284815	0.371857	0.119487	
35	0.080353	-0.126823	-0.076145	-0.985729	0.023479	-0.025619	0.006831	0.999373	0.875402	-0.284785	0.371889	0.119447	
36	0.080244	-0.126867	-0.076108	-0.985735	0.023559	-0.025506	0.006850	0.999374	0.875421	-0.284717	0.371907	0.119412	
37	0.080145	-0.126908	-0.076073	-0.985740	0.023637	-0.025389	0.006861	0.999375	0.875430	-0.284660	0.371940	0.119382	
38	0.080049	-0.126945	-0.076064	-0.985744	0.023717	-0.025271	0.006859	0.999376	0.875443	-0.284590	0.371969	0.119358	
39	0.079956	-0.126973	-0.076088	-0.985746	0.023799	-0.025156	0.006843	0.999377	0.875465	-0.284505	0.371988	0.119343	
40	0.079885	-0.126992	-0.076127	-0.985747	0.023873	-0.025037	0.006821	0.999378	0.875473	-0.284443	0.372020	0.119336	
41	0.079816	-0.127000	-0.076212	-0.985744	0.023948	-0.024924	0.006783	0.999379	0.875496	-0.284355	0.372031	0.119338	
42	0.079770	-0.126998	-0.076311	-0.985741	0.024012	-0.024810	0.006740	0.999381	0.875508	-0.284291	0.372050	0.119346	
43	0.079740	-0.126987	-0.076433	-0.985735	0.024068	-0.024701	0.006687	0.999383	0.875521	-0.284228	0.372063	0.119362	
44	0.079722	-0.126970	-0.076575	-0.985728	0.024116	-0.024601	0.006625	0.999384	0.875538	-0.284162	0.372065	0.119383	
45	0.079731	-0.126951	-0.076706	-0.985719	0.024147	-0.024505	0.006561	0.999386	0.875540	-0.284128	0.372080	0.119407	
46	0.079747	-0.126935	-0.076845	-0.985709	0.024173	-0.024427	0.006488	0.999388	0.875555	-0.284077	0.372076	0.119432	
47	0.079786	-0.126926	-0.076954	-0.985699	0.024181	-0.024360	0.006414	0.999390	0.875556	-0.284055	0.372083	0.119455	
48	0.079838	-0.126928	-0.077037	-0.985688	0.024179	-0.024312	0.006336	0.999392	0.875557	-0.284036	0.372087	0.119475	
49	0.079898	-0.126946	-0.077089	-0.985677	0.024170	-0.024286	0.006256	0.999393	0.875564	-0.284013	0.372083	0.119491	
50	0.079978	-0.126983	-0.077082	-0.985666	0.024146	-0.024279	0.006179	0.999394	0.875556	-0.284020	0.372094	0.119499	
51	0.080055	-0.127042	-0.077042	-0.985655	0.024124	-0.024300	0.006098	0.999395	0.875563	-0.284005	0.372089	0.119501	
52	0.080146	-0.127123	-0.076940	-0.985645	0.024093	-0.024341	0.006022	0.999395	0.875558	-0.284013	0.372097	0.119494	
