Mhairi	// User ID
4-6-2024	// Evaluation date
P8_ADL	31-5-2024	09:47:59:881	// Source file name and timestamp
100.000	// Sampling rate
312.598	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.965957	-0.127450	0.196746	0.109424	0.024359	-0.457084	-0.002068	0.889087	-0.068530	-0.276608	0.136713	0.948737	
1	0.965981	-0.127668	0.196738	0.108975	0.024725	-0.457191	-0.002069	0.889023	-0.067429	-0.276704	0.136236	0.948856	
2	0.966020	-0.127853	0.196669	0.108541	0.025129	-0.457372	-0.002088	0.888918	-0.066430	-0.276890	0.135892	0.948922	
3	0.966074	-0.128001	0.196538	0.108120	0.025570	-0.457636	-0.002117	0.888769	-0.065540	-0.277170	0.135688	0.948931	
4	0.966144	-0.128110	0.196345	0.107709	0.026047	-0.457991	-0.002144	0.888573	-0.064756	-0.277550	0.135625	0.948883	
5	0.966231	-0.128182	0.196092	0.107305	0.026554	-0.458433	-0.002160	0.888330	-0.064081	-0.278016	0.135701	0.948781	
6	0.966334	-0.128219	0.195783	0.106902	0.027089	-0.458953	-0.002159	0.888045	-0.063516	-0.278547	0.135908	0.948634	
7	0.966451	-0.128224	0.195423	0.106496	0.027641	-0.459544	-0.002131	0.887722	-0.063051	-0.279131	0.136233	0.948447	
8	0.966581	-0.128204	0.195017	0.106083	0.028197	-0.460193	-0.002067	0.887369	-0.062667	-0.279756	0.136655	0.948227	
9	0.966722	-0.128164	0.194573	0.105659	0.028749	-0.460881	-0.001965	0.886994	-0.062356	-0.280394	0.137154	0.947987	
10	0.966872	-0.128113	0.194099	0.105222	0.029288	-0.461587	-0.001823	0.886609	-0.062110	-0.281017	0.137711	0.947738	
11	0.967028	-0.128057	0.193604	0.104770	0.029801	-0.462295	-0.001639	0.886224	-0.061910	-0.281614	0.138302	0.947488	
12	0.967187	-0.128002	0.193095	0.104302	0.030279	-0.462987	-0.001416	0.885847	-0.061737	-0.282175	0.138903	0.947244	
13	0.967347	-0.127956	0.192581	0.103820	0.030716	-0.463645	-0.001157	0.885488	-0.061587	-0.282682	0.139498	0.947016	
14	0.967506	-0.127922	0.192071	0.103326	0.031111	-0.464255	-0.000873	0.885155	-0.061456	-0.283122	0.140073	0.946808	
15	0.967662	-0.127905	0.191570	0.102822	0.031459	-0.464808	-0.000567	0.884852	-0.061331	-0.283504	0.140614	0.946621	
16	0.967811	-0.127905	0.191085	0.102314	0.031759	-0.465302	-0.000248	0.884582	-0.061207	-0.283838	0.141113	0.946455	
17	0.967953	-0.127925	0.190622	0.101805	0.032019	-0.465732	0.000075	0.884346	-0.061090	-0.284124	0.141567	0.946309	
18	0.968087	-0.127964	0.190185	0.101302	0.032244	-0.466101	0.000391	0.884144	-0.060987	-0.284371	0.141979	0.946179	
19	0.968211	-0.128020	0.189775	0.100811	0.032439	-0.466419	0.000697	0.883969	-0.060895	-0.284605	0.142349	0.946060	
20	0.968326	-0.128091	0.189396	0.100336	0.032611	-0.466696	0.000987	0.883816	-0.060818	-0.284842	0.142682	0.945943	
21	0.968430	-0.128174	0.189048	0.099882	0.032770	-0.466941	0.001253	0.883680	-0.060770	-0.285086	0.142988	0.945826	
22	0.968523	-0.128267	0.188730	0.099453	0.032925	-0.467165	0.001495	0.883555	-0.060755	-0.285346	0.143275	0.945705	
23	0.968607	-0.128366	0.188441	0.099054	0.033079	-0.467385	0.001713	0.883433	-0.060771	-0.285636	0.143549	0.945575	
24	0.968682	-0.128470	0.188182	0.098686	0.033237	-0.467609	0.001910	0.883308	-0.060816	-0.285954	0.143815	0.945436	
25	0.968747	-0.128576	0.187949	0.098351	0.033402	-0.467842	0.002084	0.883178	-0.060897	-0.286279	0.144081	0.945292	
26	0.968803	-0.128686	0.187741	0.098050	0.033574	-0.468090	0.002241	0.883040	-0.061004	-0.286595	0.144350	0.945148	
27	0.968851	-0.128798	0.187557	0.097782	0.033748	-0.468356	0.002387	0.882892	-0.061121	-0.286887	0.144619	0.945011	
28	0.968891	-0.128914	0.187395	0.097546	0.033918	-0.468637	0.002527	0.882736	-0.061234	-0.287122	0.144889	0.944891	
29	0.968922	-0.129037	0.187253	0.097341	0.034081	-0.468922	0.002660	0.882578	-0.061335	-0.287255	0.145157	0.944803	
30	0.968946	-0.129169	0.187131	0.097166	0.034226	-0.469205	0.002793	0.882421	-0.061402	-0.287251	0.145421	0.944759	
31	0.968961	-0.129312	0.187028	0.097018	0.034341	-0.469476	0.002928	0.882272	-0.061407	-0.287083	0.145674	0.944771	
32	0.968969	-0.129470	0.186943	0.096895	0.034419	-0.469722	0.003066	0.882138	-0.061334	-0.286711	0.145913	0.944852	
33	0.968969	-0.129645	0.186876	0.096796	0.034452	-0.469927	0.003204	0.882027	-0.061171	-0.286100	0.146139	0.945012	
34	0.968960	-0.129839	0.186824	0.096718	0.034432	-0.470081	0.003340	0.881945	-0.060897	-0.285233	0.146352	0.945259	
35	0.968944	-0.130054	0.186788	0.096661	0.034351	-0.470177	0.003473	0.881897	-0.060496	-0.284109	0.146552	0.945592	
36	0.968921	-0.130288	0.186765	0.096623	0.034209	-0.470207	0.003598	0.881886	-0.059964	-0.282721	0.146749	0.946012	
37	0.968891	-0.130541	0.186754	0.096602	0.034008	-0.470165	0.003707	0.881915	-0.059305	-0.281074	0.146954	0.946512	
38	0.968856	-0.130811	0.186751	0.096598	0.033748	-0.470055	0.003797	0.881983	-0.058517	-0.279201	0.147178	0.947080	
39	0.968816	-0.131093	0.186753	0.096609	0.033434	-0.469884	0.003864	0.882086	-0.057606	-0.277141	0.147436	0.947701	
40	0.968774	-0.131384	0.186755	0.096635	0.033077	-0.469659	0.003903	0.882219	-0.056592	-0.274931	0.147748	0.948357	
41	0.968730	-0.131678	0.186753	0.096673	0.032690	-0.469390	0.003910	0.882377	-0.055499	-0.272615	0.148134	0.949030	
42	0.968688	-0.131969	0.186741	0.096721	0.032282	-0.469096	0.003884	0.882548	-0.054346	-0.270256	0.148612	0.949696	
43	0.968649	-0.132252	0.186713	0.096780	0.031865	-0.468795	0.003829	0.882724	-0.053153	-0.267912	0.149197	0.950336	
44	0.968616	-0.132520	0.186664	0.096845	0.031457	-0.468502	0.003743	0.882894	-0.051954	-0.265627	0.149908	0.950932	
45	0.968589	-0.132768	0.186588	0.096915	0.031069	-0.468233	0.003629	0.883051	-0.050777	-0.263444	0.150757	0.951468	
46	0.968572	-0.132993	0.186481	0.096989	0.030712	-0.468008	0.003496	0.883183	-0.049638	-0.261413	0.151749	0.951930	
47	0.968564	-0.133190	0.186338	0.097064	0.030393	-0.467841	0.003351	0.883284	-0.048556	-0.259565	0.152888	0.952310	
48	0.968569	-0.133358	0.186157	0.097139	0.030123	-0.467739	0.003199	0.883347	-0.047552	-0.257911	0.154172	0.952603	
49	0.968585	-0.133496	0.185936	0.097213	0.029906	-0.467710	0.003048	0.883370	-0.046636	-0.256458	0.155594	0.952809	
50	0.968612	-0.133605	0.185676	0.097284	0.029740	-0.467760	0.002908	0.883350	-0.045806	-0.255212	0.157140	0.952930	
51	0.968651	-0.133687	0.185377	0.097354	0.029625	-0.467887	0.002788	0.883287	-0.045059	-0.254164	0.158791	0.952972	
52	0.968700	-0.133744	0.185043	0.097423	0.029557	-0.468085	0.002692	0.883185	-0.044399	-0.253285	0.160529	0.952946	
53	0.968758	-0.133781	0.184680	0.097492	0.029531	-0.468346	0.002625	0.883047	-0.043814	-0.252552	0.162328	0.952863	
54	0.968821	-0.133803	0.184294	0.097563	0.029536	-0.468662	0.002596	0.882880	-0.043285	-0.251948	0.164160	0.952733	
55	0.968888	-0.133815	0.183892	0.097639	0.029562	-0.469021	0.002605	0.882689	-0.042801	-0.251444	0.165997	0.952570	
56	0.968956	-0.133823	0.183482	0.097723	0.029601	-0.469404	0.002652	0.882483	-0.042356	-0.251010	0.167812	0.952386	
57	0.969023	-0.133830	0.183073	0.097819	0.029644	-0.469801	0.002738	0.882270	-0.041936	-0.250628	0.169579	0.952192	
58	0.969085	-0.133844	0.182675	0.097928	0.029677	-0.470199	0.002862	0.882057	-0.041525	-0.250296	0.171270	0.951995	
59	0.969141	-0.133867	0.182295	0.098054	0.029693	-0.470586	0.003020	0.881849	-0.041119	-0.250002	0.172865	0.951801	
60	0.969187	-0.133904	0.181943	0.098200	0.029687	-0.470947	0.003205	0.881656	-0.040726	-0.249742	0.174345	0.951617	
61	0.969222	-0.133957	0.181624	0.098368	0.029653	-0.471275	0.003415	0.881481	-0.040342	-0.249529	0.175694	0.951441	
62	0.969245	-0.134027	0.181346	0.098558	0.029583	-0.471567	0.003643	0.881326	-0.039968	-0.249386	0.176901	0.951270	
63	0.969255	-0.134116	0.181111	0.098772	0.029480	-0.471817	0.003883	0.881195	-0.039618	-0.249324	0.177960	0.951104	
64	0.969252	-0.134223	0.180922	0.099009	0.029343	-0.472020	0.004127	0.881090	-0.039314	-0.249357	0.178869	0.950937	
65	0.969234	-0.134348	0.180781	0.099266	0.029175	-0.472179	0.004368	0.881009	-0.039064	-0.249512	0.179628	0.950764	
66	0.969204	-0.134489	0.180686	0.099543	0.028975	-0.472297	0.004603	0.880951	-0.038879	-0.249809	0.180239	0.950578	
67	0.969161	-0.134645	0.180636	0.099837	0.028750	-0.472375	0.004824	0.880915	-0.038784	-0.250253	0.180713	0.950375	
68	0.969108	-0.134812	0.180628	0.100144	0.028508	-0.472417	0.005025	0.880900	-0.038799	-0.250843	0.181057	0.950153	
69	0.969046	-0.134989	0.180656	0.100460	0.028251	-0.472430	0.005204	0.880900	-0.038930	-0.251583	0.181283	0.949909	
