Mhairi	// User ID
15-7-2024	// Evaluation date
P2_ROM	10-7-2024	11:52:36:989	// Source file name and timestamp
100.000	// Sampling rate
39.732	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.970873	-0.179610	0.155265	0.032241	-0.015501	-0.453883	0.039037	0.890071	-0.110860	-0.535722	0.124580	0.827763	
1	0.970692	-0.179850	0.156049	0.032560	-0.015623	-0.453546	0.039080	0.890238	-0.110879	-0.535275	0.124447	0.828069	
2	0.970527	-0.180017	0.156817	0.032864	-0.015723	-0.453103	0.039088	0.890462	-0.110929	-0.534782	0.124324	0.828400	
3	0.970381	-0.180104	0.157562	0.033141	-0.015798	-0.452548	0.039061	0.890744	-0.111008	-0.534245	0.124210	0.828753	
4	0.970254	-0.180112	0.158277	0.033384	-0.015851	-0.451886	0.039002	0.891082	-0.111110	-0.533671	0.124093	0.829126	
5	0.970149	-0.180043	0.158957	0.033585	-0.015884	-0.451121	0.038918	0.891472	-0.111247	-0.533062	0.123985	0.829516	
6	0.970063	-0.179906	0.159601	0.033743	-0.015905	-0.450265	0.038814	0.891909	-0.111433	-0.532418	0.123895	0.829918	
7	0.969996	-0.179710	0.160207	0.033860	-0.015920	-0.449340	0.038696	0.892380	-0.111656	-0.531753	0.123809	0.830327	
8	0.969943	-0.179468	0.160779	0.033940	-0.015934	-0.448369	0.038568	0.892874	-0.111903	-0.531078	0.123714	0.830740	
9	0.969901	-0.179196	0.161322	0.033990	-0.015958	-0.447375	0.038437	0.893378	-0.112182	-0.530399	0.123616	0.831151	
10	0.969867	-0.178907	0.161841	0.034020	-0.015998	-0.446379	0.038309	0.893880	-0.112495	-0.529719	0.123517	0.831557	
11	0.969836	-0.178616	0.162346	0.034042	-0.016060	-0.445409	0.038185	0.894368	-0.112820	-0.529052	0.123399	0.831955	
12	0.969802	-0.178337	0.162846	0.034069	-0.016147	-0.444486	0.038068	0.894831	-0.113143	-0.528406	0.123250	0.832343	
13	0.969763	-0.178081	0.163351	0.034111	-0.016265	-0.443622	0.037958	0.895262	-0.113469	-0.527780	0.123076	0.832722	
14	0.969714	-0.177857	0.163870	0.034182	-0.016412	-0.442826	0.037857	0.895658	-0.113793	-0.527175	0.122881	0.833090	
15	0.969653	-0.177669	0.164412	0.034289	-0.016588	-0.442106	0.037759	0.896014	-0.114095	-0.526596	0.122648	0.833449	
16	0.969578	-0.177518	0.164984	0.034442	-0.016787	-0.441462	0.037661	0.896332	-0.114364	-0.526043	0.122373	0.833801	
17	0.969488	-0.177404	0.165591	0.034645	-0.017007	-0.440883	0.037561	0.896617	-0.114610	-0.525507	0.122071	0.834149	
18	0.969384	-0.177320	0.166233	0.034899	-0.017240	-0.440357	0.037454	0.896876	-0.114833	-0.524984	0.121749	0.834496	
19	0.969268	-0.177258	0.166910	0.035203	-0.017477	-0.439872	0.037332	0.897114	-0.115018	-0.524472	0.121395	0.834843	
20	0.969143	-0.177208	0.167618	0.035552	-0.017710	-0.439409	0.037191	0.897342	-0.115164	-0.523967	0.121016	0.835195	
21	0.969011	-0.177159	0.168349	0.035940	-0.017933	-0.438947	0.037030	0.897570	-0.115292	-0.523457	0.120635	0.835552	
22	0.968877	-0.177097	0.169094	0.036357	-0.018137	-0.438468	0.036843	0.897808	-0.115403	-0.522938	0.120256	0.835917	
23	0.968745	-0.177012	0.169842	0.036792	-0.018316	-0.437960	0.036629	0.898061	-0.115490	-0.522411	0.119874	0.836289	
24	0.968620	-0.176893	0.170581	0.037233	-0.018465	-0.437408	0.036387	0.898337	-0.115561	-0.521873	0.119500	0.836668	
25	0.968506	-0.176731	0.171297	0.037669	-0.018582	-0.436800	0.036120	0.898641	-0.115639	-0.521317	0.119154	0.837053	
26	0.968407	-0.176522	0.171979	0.038089	-0.018666	-0.436137	0.035830	0.898973	-0.115724	-0.520746	0.118836	0.837442	
27	0.968326	-0.176262	0.172615	0.038482	-0.018716	-0.435421	0.035521	0.899331	-0.115808	-0.520170	0.118537	0.837831	
28	0.968263	-0.175955	0.173199	0.038842	-0.018737	-0.434661	0.035199	0.899711	-0.115900	-0.519589	0.118265	0.838217	
29	0.968220	-0.175605	0.173723	0.039163	-0.018733	-0.433865	0.034872	0.900108	-0.116016	-0.519005	0.118031	0.838595	
30	0.968195	-0.175219	0.174185	0.039443	-0.018710	-0.433051	0.034547	0.900513	-0.116148	-0.518429	0.117828	0.838962	
31	0.968187	-0.174810	0.174586	0.039683	-0.018673	-0.432243	0.034227	0.900914	-0.116280	-0.517874	0.117638	0.839313	
32	0.968192	-0.174391	0.174931	0.039885	-0.018630	-0.431459	0.033923	0.901302	-0.116419	-0.517345	0.117466	0.839644	
33	0.968206	-0.173977	0.175225	0.040056	-0.018589	-0.430719	0.033641	0.901667	-0.116571	-0.516844	0.117318	0.839952	
34	0.968225	-0.173584	0.175480	0.040202	-0.018555	-0.430046	0.033384	0.901999	-0.116717	-0.516385	0.117176	0.840234	
35	0.968242	-0.173226	0.175707	0.040332	-0.018533	-0.429461	0.033156	0.902286	-0.116841	-0.515977	0.117025	0.840489	
36	0.968254	-0.172918	0.175918	0.040454	-0.018528	-0.428976	0.032960	0.902524	-0.116947	-0.515620	0.116871	0.840715	
37	0.968254	-0.172672	0.176128	0.040579	-0.018541	-0.428599	0.032797	0.902709	-0.117036	-0.515312	0.116717	0.840912	
38	0.968240	-0.172495	0.176349	0.040712	-0.018573	-0.428338	0.032666	0.902837	-0.117089	-0.515060	0.116549	0.841082	
39	0.968207	-0.172395	0.176592	0.040861	-0.018622	-0.428194	0.032564	0.902908	-0.117095	-0.514865	0.116358	0.841228	
40	0.968154	-0.172371	0.176867	0.041030	-0.018686	-0.428158	0.032489	0.902926	-0.117065	-0.514715	0.116159	0.841351	
41	0.968080	-0.172422	0.177180	0.041221	-0.018760	-0.428215	0.032437	0.902900	-0.117004	-0.514604	0.115959	0.841455	
42	0.967984	-0.172542	0.177536	0.041434	-0.018837	-0.428354	0.032404	0.902834	-0.116900	-0.514528	0.115749	0.841544	
43	0.967870	-0.172719	0.177934	0.041665	-0.018912	-0.428553	0.032383	0.902738	-0.116752	-0.514481	0.115533	0.841624	
44	0.967739	-0.172943	0.178372	0.041908	-0.018979	-0.428788	0.032373	0.902625	-0.116581	-0.514444	0.115331	0.841698	
45	0.967595	-0.173197	0.178844	0.042157	-0.019031	-0.429032	0.032370	0.902508	-0.116396	-0.514408	0.115153	0.841770	
46	0.967443	-0.173467	0.179345	0.042401	-0.019062	-0.429266	0.032370	0.902397	-0.116192	-0.514367	0.114993	0.841845	
47	0.967289	-0.173737	0.179864	0.042631	-0.019067	-0.429466	0.032371	0.902301	-0.115978	-0.514313	0.114859	0.841926	
48	0.967136	-0.173990	0.180391	0.042837	-0.019044	-0.429607	0.032374	0.902235	-0.115776	-0.514231	0.114771	0.842015	
49	0.966990	-0.174215	0.180916	0.043008	-0.018991	-0.429673	0.032379	0.902204	-0.115596	-0.514115	0.114733	0.842116	
50	0.966854	-0.174400	0.181431	0.043136	-0.018907	-0.429657	0.032386	0.902213	-0.115428	-0.513967	0.114735	0.842229	
51	0.966733	-0.174538	0.181925	0.043213	-0.018793	-0.429550	0.032397	0.902266	-0.115284	-0.513783	0.114780	0.842355	
52	0.966628	-0.174625	0.182394	0.043237	-0.018655	-0.429347	0.032416	0.902365	-0.115181	-0.513558	0.114880	0.842493	
53	0.966540	-0.174662	0.182831	0.043204	-0.018497	-0.429054	0.032446	0.902506	-0.115117	-0.513296	0.115028	0.842641	
54	0.966469	-0.174653	0.183235	0.043117	-0.018323	-0.428685	0.032489	0.902684	-0.115077	-0.513007	0.115203	0.842798	
55	0.966413	-0.174605	0.183606	0.042979	-0.018142	-0.428252	0.032546	0.902891	-0.115068	-0.512696	0.115405	0.842961	
56	0.966370	-0.174530	0.183946	0.042798	-0.017962	-0.427770	0.032622	0.903120	-0.115097	-0.512365	0.115637	0.843127	
57	0.966337	-0.174439	0.184258	0.042584	-0.017788	-0.427263	0.032716	0.903360	-0.115152	-0.512026	0.115881	0.843291	
58	0.966308	-0.174349	0.184548	0.042349	-0.017629	-0.426756	0.032826	0.903599	-0.115214	-0.511695	0.116115	0.843452	
59	0.966280	-0.174272	0.184822	0.042105	-0.017490	-0.426271	0.032954	0.903826	-0.115286	-0.511377	0.116339	0.843604	
60	0.966248	-0.174225	0.185086	0.041867	-0.017376	-0.425825	0.033096	0.904033	-0.115373	-0.511075	0.116556	0.843746	
61	0.966209	-0.174219	0.185346	0.041649	-0.017293	-0.425442	0.033250	0.904209	-0.115456	-0.510802	0.116746	0.843873	
62	0.966159	-0.174264	0.185607	0.041462	-0.017240	-0.425139	0.033410	0.904347	-0.115520	-0.510568	0.116895	0.843985	
63	0.966095	-0.174369	0.185874	0.041318	-0.017219	-0.424924	0.033573	0.904442	-0.115572	-0.510374	0.117013	0.844079	
64	0.966015	-0.174537	0.186149	0.041226	-0.017230	-0.424801	0.033735	0.904494	-0.115619	-0.510215	0.117105	0.844156	
65	0.965921	-0.174768	0.186432	0.041192	-0.017269	-0.424774	0.033891	0.904500	-0.115646	-0.510100	0.117161	0.844214	
66	0.965811	-0.175058	0.186724	0.041218	-0.017332	-0.424838	0.034036	0.904463	-0.115644	-0.510026	0.117177	0.844257	
67	0.965687	-0.175399	0.187021	0.041304	-0.017415	-0.424980	0.034169	0.904390	-0.115631	-0.509984	0.117173	0.844284	
68	0.965554	-0.175781	0.187321	0.041446	-0.017513	-0.425181	0.034286	0.904289	-0.115615	-0.509965	0.117158	0.844300	
69	0.965413	-0.176190	0.187620	0.041638	-0.017619	-0.425427	0.034387	0.904167	-0.115583	-0.509966	0.117129	0.844308	
70	0.965269	-0.176613	0.187912	0.041869	-0.017726	-0.425696	0.034469	0.904035	-0.115539	-0.509980	0.117088	0.844311	
71	0.965125	-0.177034	0.188194	0.042129	-0.017830	-0.425962	0.034537	0.903906	-0.115501	-0.509991	0.117057	0.844314	
72	0.964987	-0.177439	0.188461	0.042405	-0.017925	-0.426200	0.034590	0.903789	-0.115476	-0.509988	0.117045	0.844321	
73	0.964857	-0.177813	0.188711	0.042683	-0.018008	-0.426394	0.034632	0.903695	-0.115454	-0.509969	0.117044	0.844336	
74	0.964738	-0.178146	0.188942	0.042950	-0.018074	-0.426524	0.034664	0.903631	-0.115438	-0.509925	0.117058	0.844363	
