Mhairi	// User ID
20-6-2024	// Evaluation date
P15_ROM	7-6-2024	09:15:00:030	// Source file name and timestamp
100.000	// Sampling rate
50.294	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.095600	0.309060	-0.171503	-0.930553	0.011828	-0.415453	0.044324	0.908457	0.936780	-0.283931	0.186450	0.084036	
1	0.095841	0.309818	-0.171442	-0.930288	0.011906	-0.415438	0.044188	0.908469	0.936838	-0.283776	0.186372	0.084096	
2	0.096060	0.310654	-0.171362	-0.930001	0.011979	-0.415463	0.044022	0.908465	0.936909	-0.283603	0.186257	0.084140	
3	0.096250	0.311549	-0.171256	-0.929701	0.012046	-0.415526	0.043830	0.908445	0.936997	-0.283399	0.186113	0.084162	
4	0.096405	0.312496	-0.171145	-0.929388	0.012107	-0.415618	0.043617	0.908412	0.937082	-0.283207	0.185973	0.084175	
5	0.096520	0.313456	-0.171001	-0.929079	0.012162	-0.415746	0.043384	0.908364	0.937181	-0.282977	0.185832	0.084161	
6	0.096589	0.314425	-0.170848	-0.928773	0.012211	-0.415898	0.043137	0.908306	0.937270	-0.282759	0.185723	0.084135	
7	0.096609	0.315373	-0.170675	-0.928481	0.012255	-0.416072	0.042878	0.908237	0.937354	-0.282541	0.185652	0.084092	
8	0.096581	0.316277	-0.170477	-0.928212	0.012294	-0.416268	0.042611	0.908160	0.937433	-0.282314	0.185627	0.084030	
9	0.096499	0.317134	-0.170277	-0.927966	0.012331	-0.416469	0.042340	0.908080	0.937486	-0.282129	0.185670	0.083963	
10	0.096369	0.317909	-0.170045	-0.927756	0.012367	-0.416681	0.042066	0.907995	0.937532	-0.281938	0.185766	0.083878	
11	0.096191	0.318608	-0.169809	-0.927578	0.012405	-0.416890	0.041794	0.907911	0.937550	-0.281793	0.185933	0.083792	
12	0.095968	0.319218	-0.169557	-0.927438	0.012447	-0.417092	0.041524	0.907830	0.937547	-0.281681	0.186158	0.083701	
13	0.095707	0.319732	-0.169284	-0.927337	0.012496	-0.417286	0.041259	0.907752	0.937529	-0.281591	0.186430	0.083605	
14	0.095411	0.320165	-0.169015	-0.927268	0.012556	-0.417460	0.041002	0.907683	0.937479	-0.281567	0.186754	0.083518	
15	0.095089	0.320506	-0.168722	-0.927236	0.012629	-0.417623	0.040753	0.907618	0.937423	-0.281555	0.187094	0.083427	
16	0.094746	0.320781	-0.168433	-0.927229	0.012719	-0.417766	0.040514	0.907562	0.937346	-0.281596	0.187454	0.083346	
17	0.094389	0.320995	-0.168140	-0.927244	0.012826	-0.417894	0.040288	0.907511	0.937261	-0.281667	0.187809	0.083271	
18	0.094027	0.321159	-0.167841	-0.927278	0.012955	-0.418015	0.040073	0.907464	0.937177	-0.281748	0.188139	0.083197	
