

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
21	-0.052104	1.547610	-0.113509	-0.100022	1.306348	-0.162683	-0.187195	1.147293	0.062369	-0.149188	1.132705	0.012796	-0.154854	0.887882	0.110035	-0.114423	0.896927	0.151480	-0.187189	1.466484	0.027973	-0.184703	0.941247	0.125417	-0.175888	0.889430	0.140478	-0.156731	0.898470	0.159206	-0.154311	0.955985	0.155656	-0.166814	1.248751	0.100582	-0.214521	1.254347	0.063889	-0.221469	1.317688	0.064950	-0.170930	1.322413	0.094558	0.073856	1.430106	-0.028301	0.036314	1.376609	0.025604	0.038897	1.428334	-0.000505	0.087156	1.379436	-0.014282	0.014678	1.453300	-0.048899	0.030396	1.289793	-0.014688	-0.151960	1.441319	0.014525	0.030632	1.399045	0.019340	
22	-0.052134	1.547817	-0.113254	-0.100069	1.306591	-0.162589	-0.186963	1.147353	0.062580	-0.149044	1.132798	0.012931	-0.154525	0.887908	0.110148	-0.114051	0.896954	0.151551	-0.187046	1.466543	0.028307	-0.184373	0.941249	0.125560	-0.175557	0.889432	0.140582	-0.156406	0.898466	0.159328	-0.154075	0.955964	0.155895	-0.166493	1.248726	0.100818	-0.214257	1.254361	0.064295	-0.221258	1.317712	0.065366	-0.170580	1.322432	0.094859	0.073922	1.430225	-0.028279	0.036348	1.376819	0.025624	0.038989	1.428443	-0.000478	0.087292	1.379602	-0.014287	0.014736	1.453460	-0.048803	0.030519	1.289925	-0.014756	-0.151840	1.441411	0.014851	0.030812	1.399167	0.019394	
23	-0.052155	1.547996	-0.113000	-0.100099	1.306806	-0.162505	-0.186740	1.147399	0.062782	-0.148912	1.132876	0.013054	-0.154201	0.887923	0.110266	-0.113688	0.896974	0.151629	-0.186908	1.466570	0.028626	-0.184047	0.941262	0.125636	-0.175242	0.889458	0.140690	-0.156081	0.898479	0.159400	-0.153858	0.955965	0.156120	-0.166165	1.248712	0.101027	-0.213997	1.254391	0.064642	-0.221054	1.317718	0.065780	-0.170200	1.322469	0.095177	0.074004	1.430338	-0.028244	0.036507	1.376864	0.025660	0.039058	1.428502	-0.000431	0.087395	1.379696	-0.014303	0.014797	1.453592	-0.048703	0.030643	1.290029	-0.014821	-0.151722	1.441488	0.015167	0.030962	1.399236	0.019454	
24	-0.052173	1.548134	-0.112751	-0.100115	1.306980	-0.162426	-0.186528	1.147420	0.062975	-0.148792	1.132929	0.013167	-0.153882	0.887919	0.110386	-0.113332	0.896979	0.151711	-0.186779	1.466556	0.028927	-0.183706	0.941237	0.125742	-0.174917	0.889446	0.140822	-0.155716	0.898441	0.159481	-0.153447	0.955940	0.156181	-0.165874	1.248694	0.101227	-0.213781	1.254398	0.064932	-0.220809	1.317699	0.066142	-0.169881	1.322440	0.095450	0.074075	1.430415	-0.028167	0.036638	1.376888	0.025694	0.039212	1.428585	-0.000322	0.087508	1.379763	-0.014314	0.014857	1.453686	-0.048600	0.030767	1.290097	-0.014878	-0.151610	1.441539	0.015470	0.031113	1.399272	0.019534	
25	-0.052185	1.548230	-0.112510	-0.100119	1.307108	-0.162356	-0.186326	1.147412	0.063155	-0.148681	1.132951	0.013270	-0.153568	0.887890	0.110506	-0.112983	0.896963	0.151795	-0.186660	1.466501	0.029206	-0.183425	0.941215	0.125860	-0.174568	0.889438	0.140961	-0.155280	0.898420	0.159549	-0.153084	0.955939	0.156285	-0.165610	1.248701	0.101414	-0.213607	1.254401	0.065168	-0.220543	1.317697	0.066467	-0.169620	1.322418	0.095703	0.074148	1.430447	-0.028147	0.036756	1.376873	0.025738	0.039284	1.428563	-0.000259	0.087597	1.379778	-0.014329	0.014916	1.453740	-0.048495	0.030885	1.290124	-0.014928	-0.151504	1.441559	0.015756	0.031264	1.399288	0.019602	
26	-0.052203	1.548271	-0.112282	-0.100113	1.307178	-0.162286	-0.186135	1.147370	0.063324	-0.148577	1.132937	0.013365	-0.153261	0.887834	0.110621	-0.112645	0.896922	0.151876	-0.186556	1.466397	0.029465	-0.183078	0.941151	0.126005	-0.174170	0.889417	0.141139	-0.155005	0.898365	0.159835	-0.152741	0.955880	0.156368	-0.165402	1.248665	0.101590	-0.213469	1.254354	0.065376	-0.220391	1.317641	0.066729	-0.169427	1.322348	0.095923	0.074225	1.430442	-0.028097	0.036870	1.376819	0.025746	0.039410	1.428534	-0.000154	0.087682	1.379739	-0.014353	0.014967	1.453747	-0.048391	0.031002	1.290109	-0.014965	-0.151407	1.441544	0.016025	0.031361	1.399245	0.019651	
27	-0.052225	1.548263	-0.112070	-0.100099	1.307192	-0.162218	-0.185956	1.147292	0.063480	-0.148479	1.132887	0.013453	-0.152961	0.887749	0.110728	-0.112316	0.896854	0.151950	-0.186468	1.466249	0.029701	-0.182845	0.941133	0.126098	-0.173484	0.889411	0.141162	-0.154888	0.898330	0.160359	-0.152384	0.955766	0.156502	-0.165228	1.248612	0.101758	-0.213304	1.254295	0.065559	-0.220235	1.317584	0.066969	-0.169298	1.322292	0.096099	0.074262	1.430381	-0.028052	0.036961	1.376754	0.025763	0.039191	1.428277	-0.000258	0.087810	1.379684	-0.014359	0.015011	1.453711	-0.048288	0.031111	1.290053	-0.014991	-0.151321	1.441492	0.016275	0.031477	1.399160	0.019722	
28	-0.052257	1.548205	-0.111876	-0.100080	1.307150	-0.162149	-0.185790	1.147179	0.063623	-0.148384	1.132801	0.013535	-0.152673	0.887635	0.110823	-0.112002	0.896759	0.152015	-0.186397	1.466059	0.029915	-0.182477	0.940839	0.126321	-0.173288	0.889316	0.141268	-0.154603	0.898262	0.160379	-0.151919	0.955620	0.156508	-0.165078	1.248498	0.101931	-0.213155	1.254183	0.065775	-0.220114	1.317487	0.067203	-0.169209	1.322205	0.096269	0.074316	1.430322	-0.028023	0.037170	1.376493	0.025795	0.039017	1.428059	-0.000276	0.087860	1.379607	-0.014356	0.015044	1.453635	-0.048190	0.031214	1.289962	-0.015004	-0.151247	1.441405	0.016507	0.031526	1.399070	0.019744	
29	-0.052306	1.548100	-0.111704	-0.100061	1.307053	-0.162074	-0.185637	1.147036	0.063754	-0.148291	1.132683	0.013614	-0.152399	0.887499	0.110902	-0.111704	0.896638	0.152068	-0.186345	1.465832	0.030112	-0.182195	0.940680	0.126444	-0.173081	0.889211	0.141452	-0.154313	0.898157	0.160446	-0.151616	0.955514	0.156516	-0.164914	1.248364	0.102088	-0.212999	1.254062	0.065993	-0.220030	1.317392	0.067421	-0.169076	1.322086	0.096415	0.074344	1.430288	-0.027932	0.037283	1.376345	0.025821	0.039088	1.427972	-0.000195	0.087886	1.379515	-0.014364	0.015062	1.453525	-0.048098	0.031313	1.289841	-0.015001	-0.151185	1.441286	0.016721	0.031633	1.398983	0.019854	
30	-0.052367	1.547962	-0.111553	-0.100042	1.306914	-0.161995	-0.185497	1.146869	0.063873	-0.148197	1.132540	0.013692	-0.152142	0.887343	0.110965	-0.111424	0.896497	0.152105	-0.186309	1.465583	0.030290	-0.181976	0.940502	0.126574	-0.172856	0.889030	0.141581	-0.154022	0.897967	0.160494	-0.151367	0.955385	0.156571	-0.164749	1.248175	0.102244	-0.212884	1.253891	0.066207	-0.219974	1.317260	0.067635	-0.168944	1.321914	0.096570	0.074371	1.430138	-0.027937	0.037324	1.376218	0.025854	0.039155	1.427843	-0.000116	0.087924	1.379396	-0.014350	0.015069	1.453391	-0.048013	0.031403	1.289701	-0.014987	-0.151134	1.441141	0.016918	0.031663	1.398857	0.019904	
31	-0.052450	1.547796	-0.111424	-0.100029	1.306736	-0.161904	-0.185369	1.146685	0.063982	-0.148102	1.132380	0.013770	-0.151905	0.887176	0.111008	-0.111168	0.896341	0.152126	-0.186289	1.465315	0.030458	-0.181783	0.940387	0.126623	-0.172568	0.888831	0.141647	-0.153747	0.897766	0.160565	-0.151117	0.955207	0.156633	-0.164587	1.247968	0.102391	-0.212773	1.253722	0.066401	-0.219879	1.317088	0.067852	-0.168792	1.321739	0.096739	0.074397	1.429970	-0.027836	0.037391	1.376056	0.025883	0.039204	1.427665	-0.000045	0.087969	1.379260	-0.014320	0.015061	1.453242	-0.047937	0.031489	1.289552	-0.014958	-0.151096	1.440979	0.017101	0.031685	1.398651	0.019959	
32	-0.052549	1.547617	-0.111315	-0.100022	1.306538	-0.161804	-0.185254	1.146494	0.064083	-0.148005	1.132212	0.013851	-0.151692	0.887005	0.111033	-0.110937	0.896176	0.152132	-0.186282	1.465048	0.030615	-0.181693	0.940299	0.126653	-0.172372	0.888596	0.141744	-0.153359	0.897511	0.160299	-0.150929	0.955025	0.156668	-0.164451	1.247703	0.102533	-0.212672	1.253512	0.066600	-0.219767	1.316844	0.068081	-0.168647	1.321490	0.096916	0.074425	1.429779	-0.027768	0.037445	1.375905	0.025944	0.039265	1.427505	0.000032	0.087987	1.379111	-0.014278	0.015040	1.453091	-0.047870	0.031570	1.289406	-0.014918	-0.151066	1.440810	0.017272	0.031723	1.398479	0.020021	
33	-0.052665	1.547437	-0.111225	-0.100025	1.306331	-0.161691	-0.185153	1.146307	0.064179	-0.147908	1.132046	0.013937	-0.151506	0.886838	0.111041	-0.110735	0.896011	0.152123	-0.186284	1.464792	0.030769	-0.181462	0.940006	0.126748	-0.172181	0.888371	0.141829	-0.152987	0.897249	0.160034	-0.150961	0.954795	0.156900	-0.164324	1.247474	0.102674	-0.212603	1.253290	0.066790	-0.219647	1.316571	0.068306	-0.168508	1.321230	0.097095	0.074439	1.429651	-0.027689	0.037491	1.375777	0.025988	0.039276	1.427369	0.000085	0.088002	1.379002	-0.014241	0.015007	1.452949	-0.047811	0.031646	1.289274	-0.014867	-0.151044	1.440642	0.017434	0.031747	1.398331	0.020072	
