Mhairi	// User ID
15-5-2024	// Evaluation date
P4_JA_Fast	14-5-2024	17:34:52:041	// Source file name and timestamp
100.000	// Sampling rate
77.624	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.016310	0.324860	-0.070003	-0.943027	0.003853	0.377633	0.010869	-0.925884	0.948815	-0.190835	0.244549	0.059396	
1	0.014582	0.326486	-0.069972	-0.942496	0.003463	0.378440	0.011050	-0.925553	0.948811	-0.190941	0.244497	0.059342	
2	0.013006	0.328131	-0.069926	-0.941951	0.003039	0.379271	0.011238	-0.925212	0.948813	-0.191023	0.244442	0.059270	
3	0.011581	0.329752	-0.069849	-0.941409	0.002593	0.380125	0.011429	-0.924861	0.948817	-0.191093	0.244392	0.059186	
4	0.010306	0.331347	-0.069740	-0.940871	0.002137	0.380991	0.011619	-0.924503	0.948824	-0.191149	0.244344	0.059088	
5	0.009174	0.332913	-0.069600	-0.940341	0.001686	0.381856	0.011803	-0.924145	0.948835	-0.191191	0.244296	0.058972	
6	0.008176	0.334408	-0.069421	-0.939833	0.001250	0.382713	0.011978	-0.923789	0.948843	-0.191237	0.244256	0.058851	
7	0.007305	0.335855	-0.069219	-0.939339	0.000841	0.383545	0.012144	-0.923442	0.948854	-0.191278	0.244217	0.058718	
8	0.006550	0.337211	-0.068989	-0.938875	0.000468	0.384346	0.012299	-0.923107	0.948857	-0.191334	0.244189	0.058588	
9	0.005905	0.338478	-0.068744	-0.938441	0.000138	0.385101	0.012445	-0.922791	0.948855	-0.191408	0.244171	0.058463	
10	0.005363	0.339653	-0.068494	-0.938038	0.000144	-0.385800	-0.012582	0.922497	0.948845	-0.191503	0.244164	0.058346	
11	0.004919	0.340700	-0.068240	-0.937679	0.000378	-0.386439	-0.012715	0.922227	0.948820	-0.191636	0.244178	0.058253	
12	0.004573	0.341645	-0.068002	-0.937355	0.000561	-0.387008	-0.012846	0.921987	0.948785	-0.191798	0.244205	0.058178	
13	0.004324	0.342451	-0.067778	-0.937078	0.000697	-0.387507	-0.012979	0.921775	0.948733	-0.192004	0.244256	0.058135	
14	0.004173	0.343126	-0.067578	-0.936846	0.000788	-0.387933	-0.013117	0.921594	0.948665	-0.192250	0.244329	0.058125	
15	0.004124	0.343676	-0.067411	-0.936657	0.000838	-0.388287	-0.013265	0.921443	0.948583	-0.192531	0.244420	0.058145	
16	0.004180	0.344074	-0.067271	-0.936520	0.000851	-0.388575	-0.013423	0.921319	0.948483	-0.192855	0.244539	0.058205	
17	0.004345	0.344356	-0.067167	-0.936423	0.000831	-0.388796	-0.013595	0.921223	0.948372	-0.193202	0.244673	0.058293	
18	0.004618	0.344498	-0.067092	-0.936375	0.000782	-0.388962	-0.013780	0.921151	0.948248	-0.193579	0.244829	0.058415	
19	0.005002	0.344519	-0.067044	-0.936369	0.000704	-0.389075	-0.013978	0.921100	0.948114	-0.193972	0.245001	0.058562	
