Mhairi	// User ID
25-6-2024	// Evaluation date
P22_ROM	24-6-2024	12:17:05:840	// Source file name and timestamp
100.000	// Sampling rate
34.979	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.956922	-0.289527	-0.002841	0.021608	-0.003791	-0.391380	0.041343	0.919292	-0.085110	-0.208816	0.153792	0.962029	
1	0.956869	-0.289713	-0.003437	0.021387	-0.003746	-0.392362	0.041526	0.918865	-0.085054	-0.209593	0.154130	0.961811	
2	0.956819	-0.289885	-0.004042	0.021171	-0.003704	-0.393380	0.041711	0.918422	-0.085009	-0.210445	0.154467	0.961575	
3	0.956772	-0.290046	-0.004656	0.020957	-0.003680	-0.394417	0.041902	0.917968	-0.084976	-0.211368	0.154806	0.961321	
4	0.956727	-0.290197	-0.005280	0.020747	-0.003687	-0.395459	0.042100	0.917511	-0.084964	-0.212346	0.155151	0.961051	
5	0.956685	-0.290341	-0.005914	0.020540	-0.003736	-0.396478	0.042306	0.917061	-0.084950	-0.213384	0.155495	0.960767	
6	0.956643	-0.290478	-0.006562	0.020337	-0.003833	-0.397446	0.042522	0.916632	-0.084912	-0.214489	0.155826	0.960470	
7	0.956602	-0.290611	-0.007224	0.020140	-0.003984	-0.398352	0.042746	0.916227	-0.084855	-0.215636	0.156149	0.960166	
8	0.956561	-0.290741	-0.007901	0.019952	-0.004189	-0.399190	0.042975	0.915851	-0.084793	-0.216796	0.156467	0.959858	
9	0.956520	-0.290870	-0.008594	0.019776	-0.004440	-0.399949	0.043207	0.915507	-0.084709	-0.217961	0.156772	0.959552	
10	0.956478	-0.290996	-0.009304	0.019614	-0.004724	-0.400626	0.043437	0.915199	-0.084597	-0.219121	0.157055	0.959251	
11	0.956436	-0.291121	-0.010030	0.019468	-0.005026	-0.401237	0.043660	0.914919	-0.084479	-0.220238	0.157322	0.958962	
12	0.956393	-0.291241	-0.010771	0.019343	-0.005328	-0.401808	0.043870	0.914657	-0.084380	-0.221281	0.157576	0.958689	
13	0.956352	-0.291355	-0.011525	0.019239	-0.005603	-0.402355	0.044062	0.914406	-0.084296	-0.222246	0.157808	0.958435	
14	0.956312	-0.291460	-0.012288	0.019158	-0.005828	-0.402905	0.044231	0.914154	-0.084233	-0.223128	0.158011	0.958202	
15	0.956275	-0.291552	-0.013056	0.019100	-0.005981	-0.403500	0.044372	0.913883	-0.084224	-0.223900	0.158189	0.957993	
16	0.956242	-0.291629	-0.013825	0.019063	-0.006043	-0.404178	0.044480	0.913578	-0.084291	-0.224557	0.158343	0.957808	
17	0.956213	-0.291688	-0.014588	0.019046	-0.005996	-0.404961	0.044556	0.913228	-0.084423	-0.225122	0.158457	0.957645	
18	0.956189	-0.291726	-0.015341	0.019045	-0.005829	-0.405873	0.044598	0.912822	-0.084617	-0.225612	0.158521	0.957502	
19	0.956171	-0.291744	-0.016076	0.019056	-0.005542	-0.406940	0.044607	0.912348	-0.084890	-0.226032	0.158533	0.957377	
20	0.956160	-0.291741	-0.016787	0.019073	-0.005143	-0.408168	0.044584	0.911803	-0.085230	-0.226405	0.158483	0.957267	
21	0.956154	-0.291720	-0.017469	0.019093	-0.004643	-0.409542	0.044534	0.911192	-0.085592	-0.226780	0.158346	0.957169	
22	0.956152	-0.291683	-0.018115	0.019109	-0.004064	-0.411041	0.044462	0.910523	-0.085940	-0.227189	0.158103	0.957080	
23	0.956155	-0.291638	-0.018721	0.019116	-0.003438	-0.412638	0.044374	0.909807	-0.086250	-0.227648	0.157745	0.957002	
24	0.956158	-0.291590	-0.019281	0.019112	-0.002800	-0.414286	0.044274	0.909065	-0.086462	-0.228189	0.157250	0.956936	
25	0.956161	-0.291547	-0.019792	0.019093	-0.002186	-0.415916	0.044171	0.908327	-0.086492	-0.228855	0.156586	0.956883	
26	0.956160	-0.291520	-0.020250	0.019058	-0.001635	-0.417465	0.044072	0.907622	-0.086273	-0.229661	0.155735	0.956849	
27	0.956154	-0.291517	-0.020654	0.019005	-0.001189	-0.418872	0.043981	0.906979	-0.085753	-0.230602	0.154685	0.956839	
