Mhairi	// User ID
25-3-2024	// Evaluation date
P3_CP	20-3-2024	14:48:29:751	// Source file name and timestamp
100.000	// Sampling rate
28.216	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.983031	-0.170862	0.057917	0.033182	-0.006449	-0.426154	0.069550	0.901950	-0.121368	-0.208127	0.089637	0.966394	
1	0.983031	-0.170932	0.057565	0.033433	-0.006510	-0.426600	0.069507	0.901742	-0.121717	-0.209034	0.089891	0.966131	
2	0.983031	-0.171006	0.057214	0.033678	-0.006557	-0.427059	0.069453	0.901529	-0.122053	-0.209973	0.090124	0.965863	
3	0.983029	-0.171086	0.056865	0.033917	-0.006592	-0.427527	0.069393	0.901311	-0.122361	-0.210928	0.090329	0.965597	
4	0.983025	-0.171174	0.056521	0.034147	-0.006618	-0.428001	0.069327	0.901091	-0.122640	-0.211889	0.090509	0.965334	
5	0.983020	-0.171272	0.056182	0.034369	-0.006638	-0.428477	0.069261	0.900870	-0.122902	-0.212852	0.090674	0.965074	
6	0.983012	-0.171383	0.055849	0.034580	-0.006654	-0.428953	0.069197	0.900648	-0.123144	-0.213802	0.090825	0.964819	
7	0.983002	-0.171507	0.055523	0.034779	-0.006669	-0.429427	0.069138	0.900427	-0.123354	-0.214724	0.090958	0.964574	
8	0.982989	-0.171645	0.055203	0.034966	-0.006684	-0.429896	0.069088	0.900206	-0.123538	-0.215609	0.091079	0.964342	
9	0.982974	-0.171796	0.054890	0.035138	-0.006702	-0.430358	0.069049	0.899988	-0.123710	-0.216452	0.091200	0.964120	
10	0.982957	-0.171961	0.054583	0.035296	-0.006722	-0.430812	0.069023	0.899773	-0.123866	-0.217243	0.091320	0.963911	
11	0.982938	-0.172136	0.054278	0.035440	-0.006746	-0.431255	0.069013	0.899561	-0.123998	-0.217969	0.091434	0.963719	
12	0.982918	-0.172319	0.053976	0.035569	-0.006772	-0.431689	0.069018	0.899353	-0.124116	-0.218630	0.091550	0.963543	
13	0.982897	-0.172507	0.053675	0.035684	-0.006802	-0.432109	0.069040	0.899149	-0.124232	-0.219227	0.091675	0.963380	
14	0.982877	-0.172697	0.053371	0.035786	-0.006834	-0.432517	0.069076	0.898950	-0.124342	-0.219757	0.091805	0.963233	
15	0.982857	-0.172883	0.053064	0.035876	-0.006869	-0.432914	0.069127	0.898755	-0.124436	-0.220218	0.091933	0.963103	
16	0.982839	-0.173064	0.052752	0.035955	-0.006904	-0.433298	0.069190	0.898564	-0.124526	-0.220619	0.092062	0.962988	
17	0.982824	-0.173234	0.052434	0.036026	-0.006940	-0.433670	0.069262	0.898379	-0.124620	-0.220971	0.092198	0.962882	
18	0.982811	-0.173392	0.052111	0.036088	-0.006976	-0.434032	0.069341	0.898198	-0.124707	-0.221276	0.092329	0.962788	
19	0.982801	-0.173534	0.051782	0.036143	-0.007013	-0.434385	0.069423	0.898021	-0.124780	-0.221542	0.092448	0.962706	
20	0.982795	-0.173659	0.051449	0.036193	-0.007049	-0.434731	0.069505	0.897847	-0.124849	-0.221785	0.092559	0.962630	
21	0.982791	-0.173768	0.051115	0.036238	-0.007086	-0.435071	0.069583	0.897675	-0.124917	-0.222016	0.092663	0.962558	
22	0.982791	-0.173860	0.050780	0.036278	-0.007122	-0.435409	0.069656	0.897506	-0.124972	-0.222242	0.092748	0.962491	
23	0.982793	-0.173938	0.050449	0.036315	-0.007161	-0.435746	0.069721	0.897337	-0.125005	-0.222469	0.092810	0.962428	
24	0.982796	-0.174004	0.050124	0.036347	-0.007200	-0.436085	0.069777	0.897167	-0.125029	-0.222712	0.092856	0.962364	
25	0.982801	-0.174063	0.049808	0.036376	-0.007243	-0.436427	0.069822	0.896997	-0.125044	-0.222976	0.092886	0.962298	
26	0.982806	-0.174118	0.049503	0.036400	-0.007288	-0.436774	0.069856	0.896825	-0.125037	-0.223261	0.092894	0.962232	
