

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
10	0.004270	1.357686	-0.195182	-0.028362	1.153732	-0.223464	-0.119575	1.015340	-0.005686	-0.094386	1.002992	-0.051634	-0.080247	0.783524	0.044942	-0.032679	0.790165	0.030506	-0.095480	1.306247	-0.042624	-0.078502	0.837305	0.073991	-0.068582	0.783915	0.080964	-0.042006	0.788082	0.073326	-0.035730	0.844272	0.061843	-0.073995	1.107872	0.032748	-0.131769	1.121516	0.022532	-0.129125	1.184761	0.029320	-0.070540	1.181840	0.032376	0.145153	1.266062	-0.118115	0.123953	1.222118	-0.049440	0.114673	1.266012	-0.085941	0.168529	1.222291	-0.096037	0.069326	1.283037	-0.141805	0.093674	1.105051	-0.118390	-0.081126	1.269516	-0.055169	0.113574	1.241355	-0.059263	
11	0.004253	1.357690	-0.195260	-0.028420	1.153733	-0.223476	-0.119619	1.015355	-0.005764	-0.094422	1.003004	-0.051708	-0.080316	0.783549	0.044861	-0.032746	0.790190	0.030429	-0.095486	1.306315	-0.042673	-0.078561	0.837315	0.073926	-0.068671	0.783962	0.080841	-0.042104	0.788106	0.073258	-0.035787	0.844290	0.061772	-0.074033	1.107885	0.032678	-0.131819	1.121537	0.022441	-0.129168	1.184777	0.029246	-0.070573	1.181863	0.032290	0.145129	1.266075	-0.118177	0.123989	1.222216	-0.049558	0.114644	1.266026	-0.086004	0.168508	1.222311	-0.096091	0.069302	1.283046	-0.141869	0.093622	1.105062	-0.118404	-0.081145	1.269527	-0.055245	0.113824	1.241740	-0.059389	
12	0.004235	1.357692	-0.195339	-0.028478	1.153732	-0.223488	-0.119666	1.015371	-0.005838	-0.094460	1.003017	-0.051777	-0.080384	0.783580	0.044792	-0.032812	0.790222	0.030368	-0.095494	1.306384	-0.042724	-0.078635	0.837339	0.073883	-0.068760	0.783982	0.080794	-0.042258	0.788182	0.073242	-0.035857	0.844308	0.061724	-0.074097	1.107893	0.032621	-0.131880	1.121546	0.022350	-0.129231	1.184782	0.029155	-0.070629	1.181885	0.032202	0.145115	1.266098	-0.118239	0.123936	1.222221	-0.049595	0.114633	1.266031	-0.086077	0.168471	1.222336	-0.096143	0.069277	1.283053	-0.141933	0.093567	1.105072	-0.118414	-0.081173	1.269539	-0.055326	0.113759	1.241637	-0.059442	
13	0.004223	1.357700	-0.195419	-0.028531	1.153739	-0.223508	-0.119715	1.015388	-0.005909	-0.094502	1.003030	-0.051842	-0.080452	0.783616	0.044736	-0.032876	0.790260	0.030323	-0.095506	1.306452	-0.042782	-0.078694	0.837360	0.073847	-0.068848	0.783998	0.080752	-0.042324	0.788177	0.073196	-0.035920	0.844334	0.061676	-0.074154	1.107912	0.032546	-0.131934	1.121564	0.022258	-0.129299	1.184793	0.029060	-0.070680	1.181912	0.032096	0.145070	1.266090	-0.118312	0.123909	1.222239	-0.049655	0.114627	1.266047	-0.086136	0.168448	1.222345	-0.096197	0.069255	1.283063	-0.141996	0.093512	1.105084	-0.118430	-0.081208	1.269552	-0.055410	0.113694	1.241768	-0.059491	
14	0.004217	1.357715	-0.195496	-0.028576	1.153754	-0.223543	-0.119768	1.015407	-0.005976	-0.094547	1.003044	-0.051904	-0.080520	0.783656	0.044694	-0.032940	0.790301	0.030296	-0.095522	1.306519	-0.042850	-0.078776	0.837370	0.073832	-0.068927	0.784021	0.080723	-0.042318	0.788337	0.073139	-0.035999	0.844356	0.061658	-0.074222	1.107929	0.032485	-0.132008	1.121580	0.022157	-0.129362	1.184802	0.028962	-0.070757	1.181933	0.032045	0.145052	1.266099	-0.118348	0.123872	1.222247	-0.049705	0.114590	1.266048	-0.086189	0.168420	1.222364	-0.096237	0.069234	1.283077	-0.142058	0.093458	1.105098	-0.118455	-0.081249	1.269565	-0.055496	0.113657	1.241750	-0.059537	
15	0.004210	1.357724	-0.195579	-0.028618	1.153762	-0.223579	-0.119822	1.015428	-0.006039	-0.094595	1.003058	-0.051961	-0.080586	0.783700	0.044664	-0.033002	0.790348	0.030283	-0.095542	1.306580	-0.042923	-0.078832	0.837427	0.073746	-0.069037	0.784040	0.080691	-0.042369	0.788381	0.073122	-0.036067	0.844403	0.061658	-0.074285	1.107961	0.032423	-0.132085	1.121611	0.022068	-0.129437	1.184820	0.028869	-0.070806	1.181972	0.031965	0.145012	1.266095	-0.118426	0.123827	1.222258	-0.049740	0.114578	1.266065	-0.086241	0.168391	1.222366	-0.096274	0.069213	1.283087	-0.142121	0.093405	1.105109	-0.118476	-0.081298	1.269579	-0.055588	0.113647	1.241770	-0.059594	
16	0.004212	1.357742	-0.195658	-0.028647	1.153782	-0.223636	-0.119881	1.015449	-0.006097	-0.094646	1.003073	-0.052014	-0.080652	0.783745	0.044650	-0.033062	0.790396	0.030286	-0.095568	1.306635	-0.043008	-0.078920	0.837456	0.073744	-0.069119	0.784070	0.080696	-0.042524	0.788299	0.073204	-0.036144	0.844432	0.061655	-0.074368	1.107979	0.032352	-0.132149	1.121630	0.021995	-0.129539	1.184823	0.028769	-0.070882	1.182014	0.031915	0.145003	1.266108	-0.118455	0.123782	1.222262	-0.049795	0.114547	1.266057	-0.086289	0.168351	1.222358	-0.096299	0.069196	1.283101	-0.142183	0.093355	1.105123	-0.118512	-0.081349	1.269593	-0.055679	0.113598	1.241767	-0.059639	
17	0.004211	1.357753	-0.195742	-0.028671	1.153794	-0.223696	-0.119941	1.015472	-0.006151	-0.094700	1.003088	-0.052062	-0.080716	0.783792	0.044647	-0.033121	0.790446	0.030303	-0.095599	1.306681	-0.043100	-0.078997	0.837495	0.073745	-0.069209	0.784107	0.080707	-0.042522	0.788464	0.073169	-0.036237	0.844485	0.061693	-0.074441	1.108006	0.032235	-0.132210	1.121659	0.021913	-0.129610	1.184846	0.028677	-0.070936	1.182040	0.031835	0.144974	1.266099	-0.118506	0.123744	1.222265	-0.049835	0.114518	1.266059	-0.086332	0.168319	1.222357	-0.096349	0.069177	1.283111	-0.142246	0.093308	1.105133	-0.118546	-0.081407	1.269608	-0.055775	0.113553	1.241777	-0.059686	
18	0.004213	1.357764	-0.195827	-0.028686	1.153806	-0.223767	-0.120003	1.015496	-0.006200	-0.094757	1.003103	-0.052106	-0.080779	0.783839	0.044656	-0.033178	0.790496	0.030333	-0.095635	1.306719	-0.043200	-0.079083	0.837554	0.073773	-0.069282	0.784143	0.080733	-0.042611	0.788486	0.073217	-0.036313	0.844511	0.061710	-0.074506	1.108039	0.032191	-0.132272	1.121684	0.021852	-0.129706	1.184885	0.028582	-0.070999	1.182064	0.031761	0.144959	1.266101	-0.118560	0.123695	1.222266	-0.049884	0.114485	1.266046	-0.086373	0.168288	1.222355	-0.096384	0.069159	1.283120	-0.142310	0.093265	1.105142	-0.118586	-0.081468	1.269622	-0.055871	0.113503	1.241766	-0.059728	
19	0.004217	1.357777	-0.195911	-0.028692	1.153819	-0.223849	-0.120067	1.015520	-0.006245	-0.094817	1.003117	-0.052145	-0.080840	0.783884	0.044677	-0.033234	0.790544	0.030374	-0.095677	1.306748	-0.043309	-0.079166	0.837609	0.073782	-0.069365	0.784197	0.080757	-0.042679	0.788557	0.073249	-0.036397	0.844572	0.061750	-0.074555	1.108067	0.032125	-0.132313	1.121717	0.021784	-0.129774	1.184927	0.028492	-0.071052	1.182110	0.031687	0.144934	1.266084	-0.118603	0.123631	1.222261	-0.049921	0.114458	1.266047	-0.086417	0.168235	1.222336	-0.096409	0.069141	1.283130	-0.142372	0.093226	1.105150	-0.118633	-0.081529	1.269636	-0.055967	0.113480	1.241770	-0.059778	
20	0.004215	1.357777	-0.195999	-0.028697	1.153819	-0.223929	-0.120131	1.015545	-0.006284	-0.094878	1.003132	-0.052180	-0.080900	0.783929	0.044707	-0.033288	0.790593	0.030423	-0.095723	1.306767	-0.043420	-0.079237	0.837656	0.073807	-0.069452	0.784240	0.080794	-0.042757	0.788576	0.073308	-0.036467	0.844624	0.061787	-0.074612	1.108107	0.032066	-0.132377	1.121739	0.021729	-0.129842	1.184953	0.028412	-0.071112	1.182147	0.031616	0.144904	1.266093	-0.118648	0.123577	1.222258	-0.049966	0.114443	1.266043	-0.086462	0.168203	1.222340	-0.096454	0.069121	1.283132	-0.142436	0.093191	1.105153	-0.118675	-0.081594	1.269650	-0.056065	0.113428	1.241761	-0.059817	
21	0.004216	1.357784	-0.196084	-0.028692	1.153827	-0.224022	-0.120197	1.015570	-0.006319	-0.094942	1.003145	-0.052211	-0.080960	0.783972	0.044745	-0.033342	0.790637	0.030481	-0.095774	1.306779	-0.043537	-0.079313	0.837713	0.073833	-0.069512	0.784302	0.080834	-0.042826	0.788642	0.073354	-0.036531	0.844680	0.061813	-0.074670	1.108137	0.032014	-0.132423	1.121785	0.021669	-0.129896	1.185009	0.028343	-0.071166	1.182172	0.031529	0.144890	1.266088	-0.118667	0.123528	1.222252	-0.049999	0.114388	1.266048	-0.086572	0.168167	1.222332	-0.096482	0.069103	1.283137	-0.142498	0.093158	1.105158	-0.118727	-0.081656	1.269662	-0.056160	0.113391	1.241760	-0.059856	
22	0.004211	1.357780	-0.196171	-0.028689	1.153821	-0.224109	-0.120261	1.015595	-0.006348	-0.095006	1.003158	-0.052237	-0.081018	0.784013	0.044788	-0.033396	0.790680	0.030543	-0.095827	1.306782	-0.043654	-0.079379	0.837763	0.073855	-0.069592	0.784349	0.080869	-0.042910	0.788697	0.073411	-0.036593	0.844726	0.061848	-0.074741	1.108171	0.031958	-0.132488	1.121822	0.021625	-0.129938	1.185042	0.028277	-0.071229	1.182201	0.031432	0.144867	1.266103	-0.118710	0.123483	1.222255	-0.050038	0.114352	1.266042	-0.086601	0.168130	1.222333	-0.096531	0.069080	1.283136	-0.142561	0.093129	1.105158	-0.118773	-0.081719	1.269674	-0.056255	0.113353	1.241754	-0.059889	
23	0.004203	1.357775	-0.196256	-0.028684	1.153814	-0.224197	-0.120324	1.015620	-0.006374	-0.095071	1.003170	-0.052260	-0.081077	0.784052	0.044836	-0.033449	0.790720	0.030608	-0.095884	1.306781	-0.043769	-0.079461	0.837816	0.073882	-0.069664	0.784403	0.080913	-0.042971	0.788772	0.073470	-0.036646	0.844776	0.061874	-0.074793	1.108206	0.031913	-0.132536	1.121872	0.021575	-0.129989	1.185088	0.028210	-0.071285	1.182231	0.031373	0.144850	1.266096	-0.118743	0.123440	1.222261	-0.050079	0.114317	1.266039	-0.086646	0.168096	1.222342	-0.096592	0.069057	1.283134	-0.142623	0.093100	1.105157	-0.118820	-0.081780	1.269685	-0.056347	0.113293	1.241771	-0.059922	
24	0.004194	1.357770	-0.196338	-0.028678	1.153808	-0.224287	-0.120387	1.015643	-0.006396	-0.095137	1.003181	-0.052280	-0.081136	0.784088	0.044887	-0.033504	0.790756	0.030674	-0.095941	1.306776	-0.043883	-0.079533	0.837852	0.073905	-0.069710	0.784493	0.080936	-0.043060	0.788813	0.073537	-0.036776	0.844834	0.061948	-0.074864	1.108236	0.031866	-0.132596	1.121908	0.021532	-0.130045	1.185127	0.028141	-0.071360	1.182257	0.031326	0.144831	1.266097	-0.118795	0.123388	1.222260	-0.050107	0.114274	1.266032	-0.086690	0.168055	1.222337	-0.096618	0.069032	1.283131	-0.142682	0.093072	1.105156	-0.118869	-0.081838	1.269695	-0.056435	0.113230	1.241781	-0.059963	
25	0.004176	1.357755	-0.196420	-0.028680	1.153790	-0.224364	-0.120448	1.015666	-0.006413	-0.095202	1.003192	-0.052297	-0.081195	0.784123	0.044936	-0.033558	0.790791	0.030736	-0.095999	1.306768	-0.043989	-0.079599	0.837914	0.073931	-0.069764	0.784563	0.080985	-0.043119	0.788862	0.073582	-0.036847	0.844892	0.061995	-0.074911	1.108271	0.031827	-0.132652	1.121947	0.021506	-0.130089	1.185162	0.028094	-0.071410	1.182279	0.031259	0.144796	1.266107	-0.118819	0.123331	1.222278	-0.050132	0.114229	1.266038	-0.086743	0.168014	1.222349	-0.096658	0.069002	1.283123	-0.142742	0.093044	1.105150	-0.118909	-0.081895	1.269704	-0.056522	0.113187	1.241782	-0.060004	
26	0.004161	1.357748	-0.196495	-0.028682	1.153782	-0.224445	-0.120508	1.015688	-0.006429	-0.095269	1.003201	-0.052313	-0.081255	0.784156	0.044985	-0.033615	0.790822	0.030797	-0.096056	1.306760	-0.044092	-0.079670	0.837951	0.073965	-0.069842	0.784610	0.081033	-0.043176	0.788903	0.073634	-0.036908	0.844921	0.062032	-0.074975	1.108298	0.031774	-0.132698	1.121979	0.021462	-0.130135	1.185193	0.028044	-0.071456	1.182315	0.031207	0.144736	1.266106	-0.118870	0.123271	1.222297	-0.050171	0.114169	1.266059	-0.086777	0.167972	1.222348	-0.096677	0.068974	1.283119	-0.142797	0.093014	1.105147	-0.118955	-0.081947	1.269711	-0.056602	0.113143	1.241783	-0.060042	
27	0.004137	1.357734	-0.196569	-0.028693	1.153765	-0.224513	-0.120565	1.015709	-0.006442	-0.095334	1.003210	-0.052326	-0.081316	0.784189	0.045029	-0.033673	0.790853	0.030850	-0.096111	1.306753	-0.044185	-0.079730	0.837989	0.073994	-0.069918	0.784663	0.081088	-0.043228	0.788959	0.073663	-0.036973	0.844958	0.062067	-0.075023	1.108321	0.031741	-0.132736	1.122006	0.021442	-0.130177	1.185223	0.028001	-0.071496	1.182328	0.031159	0.144693	1.266109	-0.118907	0.123209	1.222329	-0.050223	0.114047	1.266086	-0.086827	0.167942	1.222361	-0.096714	0.068941	1.283110	-0.142852	0.092981	1.105141	-0.118993	-0.081997	1.269719	-0.056680	0.113052	1.241806	-0.060116	
28	0.004112	1.357723	-0.196637	-0.028710	1.153752	-0.224577	-0.120622	1.015729	-0.006453	-0.095399	1.003219	-0.052339	-0.081379	0.784220	0.045068	-0.033733	0.790881	0.030897	-0.096165	1.306748	-0.044269	-0.079809	0.838019	0.074015	-0.069997	0.784714	0.081150	-0.043302	0.788967	0.073706	-0.037041	0.844992	0.062099	-0.075058	1.108341	0.031696	-0.132776	1.122037	0.021402	-0.130207	1.185245	0.027958	-0.071535	1.182346	0.031101	0.144704	1.266124	-0.118922	0.123195	1.222291	-0.050233	0.114000	1.266077	-0.086857	0.167898	1.222360	-0.096745	0.068906	1.283103	-0.142904	0.092944	1.105135	-0.119031	-0.082043	1.269725	-0.056753	0.112966	1.241842	-0.060206	
29	0.004087	1.357717	-0.196699	-0.028733	1.153745	-0.224638	-0.120678	1.015748	-0.006464	-0.095464	1.003227	-0.052353	-0.081443	0.784251	0.045102	-0.033796	0.790907	0.030936	-0.096216	1.306747	-0.044346	-0.079871	0.838057	0.074039	-0.070076	0.784748	0.081183	-0.043374	0.788997	0.073739	-0.037093	0.845030	0.062137	-0.075104	1.108371	0.031667	-0.132819	1.122065	0.021381	-0.130251	1.185271	0.027925	-0.071571	1.182367	0.031046	0.144645	1.266116	-0.118956	0.123112	1.222341	-0.050298	0.113960	1.266066	-0.086907	0.167860	1.222352	-0.096781	0.068872	1.283097	-0.142952	0.092904	1.105130	-0.119071	-0.082086	1.269731	-0.056820	0.112933	1.241845	-0.060243	
30	0.004055	1.357705	-0.196758	-0.028766	1.153732	-0.224686	-0.120732	1.015767	-0.006474	-0.095528	1.003235	-0.052365	-0.081509	0.784283	0.045127	-0.033859	0.790934	0.030964	-0.096264	1.306748	-0.044411	-0.079937	0.838089	0.074069	-0.070148	0.784781	0.081210	-0.043442	0.789022	0.073759	-0.037155	0.845054	0.062158	-0.075134	1.108394	0.031618	-0.132848	1.122092	0.021355	-0.130271	1.185296	0.027886	-0.071596	1.182402	0.031000	0.144618	1.266102	-0.118999	0.123068	1.222344	-0.050337	0.113909	1.266049	-0.086975	0.167816	1.222346	-0.096827	0.068833	1.283088	-0.143000	0.092859	1.105122	-0.119104	-0.082127	1.269737	-0.056884	0.112879	1.241834	-0.060279	
31	0.004027	1.357705	-0.196808	-0.028802	1.153734	-0.224739	-0.120787	1.015785	-0.006485	-0.095594	1.003244	-0.052380	-0.081576	0.784313	0.045146	-0.033925	0.790957	0.030984	-0.096309	1.306754	-0.044471	-0.080006	0.838113	0.074075	-0.070210	0.784811	0.081240	-0.043498	0.789046	0.073781	-0.037220	0.845070	0.062180	-0.075176	1.108412	0.031585	-0.132875	1.122105	0.021315	-0.130296	1.185317	0.027832	-0.071639	1.182411	0.030952	0.144595	1.266094	-0.119033	0.123022	1.222334	-0.050367	0.113865	1.266045	-0.087003	0.167777	1.222327	-0.096871	0.068796	1.283084	-0.143044	0.092810	1.105117	-0.119145	-0.082164	1.269744	-0.056941	0.112849	1.241817	-0.060317	
32	0.003995	1.357701	-0.196856	-0.028848	1.153731	-0.224782	-0.120841	1.015804	-0.006496	-0.095660	1.003253	-0.052395	-0.081643	0.784344	0.045155	-0.033991	0.790980	0.030993	-0.096351	1.306761	-0.044521	-0.080067	0.838134	0.074084	-0.070292	0.784844	0.081262	-0.043559	0.789055	0.073776	-0.037285	0.845100	0.062202	-0.075214	1.108426	0.031551	-0.132923	1.122125	0.021296	-0.130350	1.185327	0.027780	-0.071677	1.182424	0.030895	0.144565	1.266080	-0.119066	0.122990	1.222318	-0.050399	0.113823	1.266031	-0.087054	0.167742	1.222314	-0.096915	0.068756	1.283078	-0.143087	0.092758	1.105109	-0.119182	-0.082200	1.269751	-0.056995	0.112818	1.241810	-0.060346	
