Mhairi	// User ID
15-7-2024	// Evaluation date
P1_JA_Fast	10-7-2024	14:30:22:850	// Source file name and timestamp
100.000	// Sampling rate
61.630	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.149019	0.199364	-0.106699	-0.962633	0.010746	0.172341	-0.054003	-0.983497	0.948612	-0.195219	0.232995	0.087967	
1	0.148872	0.201150	-0.106781	-0.962275	0.010577	0.172699	-0.054211	-0.983425	0.948651	-0.195163	0.232956	0.087771	
2	0.148732	0.203027	-0.106896	-0.961890	0.010413	0.173037	-0.054417	-0.983356	0.948696	-0.195096	0.232915	0.087542	
3	0.148552	0.204936	-0.107097	-0.961490	0.010253	0.173327	-0.054633	-0.983294	0.948733	-0.195048	0.232899	0.087295	
4	0.148416	0.206933	-0.107281	-0.961063	0.010095	0.173608	-0.054824	-0.983236	0.948771	-0.194987	0.232890	0.087036	
5	0.148259	0.208939	-0.107519	-0.960627	0.009936	0.173845	-0.055009	-0.983185	0.948795	-0.194951	0.232918	0.086782	
6	0.148125	0.210973	-0.107751	-0.960177	0.009772	0.174061	-0.055169	-0.983140	0.948808	-0.194927	0.232976	0.086545	
7	0.148028	0.213031	-0.107951	-0.959715	0.009600	0.174263	-0.055296	-0.983099	0.948808	-0.194913	0.233062	0.086335	
8	0.147918	0.215052	-0.108172	-0.959256	0.009417	0.174426	-0.055407	-0.983065	0.948786	-0.194938	0.233193	0.086167	
9	0.147875	0.217093	-0.108311	-0.958787	0.009221	0.174594	-0.055475	-0.983033	0.948754	-0.194969	0.233343	0.086046	
10	0.147828	0.219083	-0.108446	-0.958326	0.009010	0.174732	-0.055527	-0.983008	0.948700	-0.195040	0.233528	0.085982	
11	0.147815	0.221048	-0.108528	-0.957868	0.008784	0.174861	-0.055552	-0.982985	0.948631	-0.195136	0.233729	0.085976	
12	0.147842	0.222992	-0.108545	-0.957411	0.008547	0.174989	-0.055553	-0.982965	0.948552	-0.195254	0.233933	0.086027	
13	0.147853	0.224865	-0.108565	-0.956969	0.008300	0.175087	-0.055554	-0.982949	0.948455	-0.195418	0.234149	0.086133	
14	0.147921	0.226738	-0.108502	-0.956523	0.008050	0.175196	-0.055535	-0.982933	0.948358	-0.195594	0.234342	0.086282	
15	0.147970	0.228546	-0.108453	-0.956091	0.007801	0.175281	-0.055529	-0.982920	0.948251	-0.195813	0.234524	0.086467	
16	0.148032	0.230327	-0.108383	-0.955662	0.007561	0.175362	-0.055528	-0.982908	0.948143	-0.196058	0.234677	0.086673	
17	0.148112	0.232093	-0.108295	-0.955232	0.007337	0.175448	-0.055536	-0.982894	0.948041	-0.196322	0.234792	0.086886	
18	0.148150	0.233799	-0.108267	-0.954813	0.007135	0.175515	-0.055578	-0.982881	0.947936	-0.196629	0.234883	0.087092	
19	0.148221	0.235519	-0.108220	-0.954384	0.006960	0.175612	-0.055629	-0.982862	0.947844	-0.196939	0.234924	0.087274	
20	0.148250	0.237193	-0.108252	-0.953962	0.006817	0.175710	-0.055717	-0.982840	0.947755	-0.197283	0.234942	0.087422	
21	0.148275	0.238859	-0.108326	-0.953534	0.006707	0.175839	-0.055831	-0.982812	0.947675	-0.197638	0.234929	0.087524	
22	0.148304	0.240530	-0.108438	-0.953096	0.006631	0.176017	-0.055966	-0.982773	0.947605	-0.197995	0.234889	0.087572	
23	0.148286	0.242161	-0.108654	-0.952661	0.006587	0.176225	-0.056140	-0.982726	0.947537	-0.198375	0.234847	0.087567	
24	0.148302	0.243830	-0.108881	-0.952207	0.006571	0.176517	-0.056322	-0.982663	0.947482	-0.198735	0.234789	0.087505	
25	0.148284	0.245475	-0.109198	-0.951751	0.006577	0.176862	-0.056534	-0.982589	0.947425	-0.199103	0.234745	0.087394	
26	0.148273	0.247140	-0.109552	-0.951281	0.006598	0.177287	-0.056757	-0.982499	0.947373	-0.199456	0.234713	0.087240	
27	0.148286	0.248842	-0.109920	-0.950793	0.006626	0.177797	-0.056985	-0.982394	0.947325	-0.199784	0.234698	0.087053	
28	0.148271	0.250539	-0.110348	-0.950299	0.006653	0.178360	-0.057230	-0.982277	0.947270	-0.200107	0.234720	0.086850	
29	0.148311	0.252314	-0.110731	-0.949779	0.006673	0.179009	-0.057459	-0.982145	0.947221	-0.200386	0.234759	0.086641	
30	0.148333	0.254110	-0.111134	-0.949249	0.006678	0.179690	-0.057694	-0.982007	0.947163	-0.200651	0.234839	0.086443	
31	0.148377	0.255970	-0.111498	-0.948700	0.006663	0.180407	-0.057915	-0.981863	0.947103	-0.200884	0.234946	0.086266	
32	0.148450	0.257911	-0.111796	-0.948128	0.006627	0.181142	-0.058116	-0.981716	0.947043	-0.201079	0.235074	0.086122	
33	0.148493	0.259886	-0.112079	-0.947548	0.006566	0.181844	-0.058311	-0.981575	0.946973	-0.201263	0.235235	0.086020	
34	0.148580	0.261969	-0.112247	-0.946941	0.006482	0.182532	-0.058470	-0.981438	0.946908	-0.201402	0.235400	0.085961	
35	0.148630	0.264089	-0.112379	-0.946328	0.006376	0.183148	-0.058615	-0.981316	0.946835	-0.201535	0.235585	0.085951	
36	0.148677	0.266271	-0.112428	-0.945703	0.006251	0.183695	-0.058732	-0.981207	0.946761	-0.201648	0.235773	0.085982	
