Mhairi	// User ID
15-5-2024	// Evaluation date
P4_JA_Fast	14-5-2024	17:34:52:041	// Source file name and timestamp
100.000	// Sampling rate
77.624	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.978693	-0.200943	0.039233	0.015603	-0.001086	-0.593745	-0.010381	0.804585	-0.019547	-0.469776	0.081312	0.878815	
1	0.978655	-0.201153	0.039147	0.015456	-0.000990	-0.594219	-0.010529	0.804234	-0.017249	-0.470572	0.080540	0.878509	
2	0.978619	-0.201354	0.039067	0.015335	-0.000843	-0.594714	-0.010697	0.803866	-0.015033	-0.471476	0.079821	0.878130	
3	0.978584	-0.201547	0.038995	0.015235	-0.000644	-0.595235	-0.010891	0.803477	-0.012919	-0.472488	0.079161	0.877680	
4	0.978550	-0.201730	0.038933	0.015150	-0.000394	-0.595787	-0.011111	0.803066	-0.010926	-0.473605	0.078558	0.877159	
5	0.978518	-0.201902	0.038880	0.015077	-0.000099	-0.596372	-0.011357	0.802628	-0.009068	-0.474819	0.078014	0.876572	
6	0.978487	-0.202063	0.038839	0.015009	0.000234	-0.596991	-0.011626	0.802164	-0.007355	-0.476116	0.077528	0.875928	
7	0.978458	-0.202212	0.038808	0.014941	0.000596	-0.597643	-0.011913	0.801673	-0.005793	-0.477475	0.077098	0.875237	
8	0.978432	-0.202351	0.038788	0.014870	0.000978	-0.598326	-0.012213	0.801159	-0.004387	-0.478879	0.076721	0.874511	
9	0.978407	-0.202479	0.038778	0.014792	0.001367	-0.599034	-0.012519	0.800625	-0.003134	-0.480306	0.076392	0.873762	
10	0.978383	-0.202599	0.038778	0.014706	0.001753	-0.599758	-0.012824	0.800077	-0.002030	-0.481731	0.076107	0.873006	
11	0.978361	-0.202713	0.038787	0.014611	0.002124	-0.600489	-0.013122	0.799523	-0.001071	-0.483129	0.075862	0.872256	
12	0.978339	-0.202823	0.038806	0.014508	0.002471	-0.601216	-0.013408	0.798970	-0.000248	-0.484482	0.075651	0.871524	
13	0.978316	-0.202934	0.038834	0.014399	0.002785	-0.601928	-0.013678	0.798429	0.000447	-0.485769	0.075467	0.870823	
14	0.978292	-0.203048	0.038872	0.014288	0.003059	-0.602612	-0.013928	0.797907	0.001020	-0.486971	0.075306	0.870165	
15	0.978267	-0.203170	0.038922	0.014180	0.003290	-0.603259	-0.014159	0.797413	0.001478	-0.488074	0.075165	0.869559	
16	0.978238	-0.203303	0.038984	0.014078	0.003475	-0.603858	-0.014370	0.796954	0.001825	-0.489068	0.075038	0.869010	
