Mhairi	// User ID
25-6-2024	// Evaluation date
P22_CP	24-6-2024	12:10:28:185	// Source file name and timestamp
100.000	// Sampling rate
72.860	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.962299	-0.267222	-0.050519	-0.004646	0.049824	-0.405096	-0.003724	0.912908	-0.065171	-0.429686	0.076404	0.897377	
1	0.962231	-0.267402	-0.050835	-0.004884	0.049756	-0.405488	-0.003600	0.912738	-0.065139	-0.429999	0.076552	0.897216	
2	0.962165	-0.267577	-0.051132	-0.005127	0.049696	-0.405806	-0.003465	0.912601	-0.065103	-0.430260	0.076708	0.897081	
3	0.962101	-0.267751	-0.051412	-0.005375	0.049643	-0.406059	-0.003321	0.912492	-0.065066	-0.430455	0.076894	0.896974	
4	0.962036	-0.267926	-0.051675	-0.005627	0.049598	-0.406257	-0.003165	0.912406	-0.065032	-0.430595	0.077100	0.896892	
5	0.961972	-0.268104	-0.051924	-0.005882	0.049561	-0.406413	-0.002999	0.912340	-0.065001	-0.430705	0.077304	0.896823	
6	0.961906	-0.268288	-0.052160	-0.006138	0.049530	-0.406541	-0.002822	0.912285	-0.064977	-0.430784	0.077516	0.896769	
7	0.961838	-0.268481	-0.052384	-0.006395	0.049505	-0.406656	-0.002632	0.912235	-0.064963	-0.430826	0.077757	0.896729	
8	0.961769	-0.268682	-0.052598	-0.006650	0.049482	-0.406772	-0.002429	0.912185	-0.064959	-0.430847	0.078013	0.896697	
9	0.961697	-0.268893	-0.052804	-0.006901	0.049460	-0.406897	-0.002213	0.912131	-0.064965	-0.430871	0.078264	0.896663	
10	0.961622	-0.269115	-0.053004	-0.007147	0.049438	-0.407040	-0.001982	0.912069	-0.064981	-0.430891	0.078526	0.896629	
11	0.961545	-0.269345	-0.053199	-0.007386	0.049412	-0.407208	-0.001738	0.911996	-0.065006	-0.430898	0.078816	0.896599	
12	0.961466	-0.269583	-0.053390	-0.007615	0.049383	-0.407399	-0.001481	0.911913	-0.065038	-0.430907	0.079114	0.896566	
13	0.961385	-0.269828	-0.053580	-0.007833	0.049349	-0.407610	-0.001212	0.911821	-0.065073	-0.430933	0.079402	0.896525	
14	0.961303	-0.270077	-0.053767	-0.008039	0.049310	-0.407837	-0.000934	0.911722	-0.065110	-0.430957	0.079699	0.896485	
15	0.961220	-0.270328	-0.053954	-0.008230	0.049267	-0.408072	-0.000650	0.911619	-0.065145	-0.430968	0.080016	0.896449	
16	0.961137	-0.270579	-0.054141	-0.008407	0.049221	-0.408305	-0.000362	0.911518	-0.065174	-0.430979	0.080327	0.896414	
17	0.961055	-0.270828	-0.054327	-0.008568	0.049175	-0.408525	-0.000076	0.911422	-0.065194	-0.430993	0.080618	0.896379	
18	0.960974	-0.271073	-0.054514	-0.008715	0.049131	-0.408723	0.000205	0.911335	-0.065204	-0.430991	0.080907	0.896353	
19	0.960895	-0.271312	-0.054700	-0.008848	0.049091	-0.408892	0.000476	0.911261	-0.065201	-0.430963	0.081199	0.896340	
20	0.960817	-0.271546	-0.054886	-0.008968	0.049058	-0.409025	0.000734	0.911203	-0.065184	-0.430926	0.081467	0.896335	
21	0.960742	-0.271773	-0.055071	-0.009077	0.049036	-0.409119	0.000974	0.911162	-0.065151	-0.430885	0.081701	0.896336	
22	0.960668	-0.271993	-0.055257	-0.009178	0.049024	-0.409175	0.001193	0.911137	-0.065104	-0.430823	0.081922	0.896349	
23	0.960595	-0.272208	-0.055442	-0.009272	0.049024	-0.409198	0.001388	0.911126	-0.065043	-0.430744	0.082131	0.896373	
24	0.960524	-0.272417	-0.055628	-0.009363	0.049038	-0.409195	0.001558	0.911127	-0.064971	-0.430672	0.082301	0.896397	
25	0.960454	-0.272622	-0.055815	-0.009451	0.049064	-0.409174	0.001701	0.911135	-0.064888	-0.430616	0.082433	0.896418	
26	0.960385	-0.272824	-0.056004	-0.009540	0.049102	-0.409151	0.001819	0.911143	-0.064799	-0.430567	0.082550	0.896437	
27	0.960316	-0.273025	-0.056196	-0.009632	0.049148	-0.409140	0.001912	0.911145	-0.064708	-0.430538	0.082652	0.896448	
28	0.960247	-0.273223	-0.056393	-0.009727	0.049201	-0.409153	0.001982	0.911136	-0.064615	-0.430558	0.082716	0.896439	
29	0.960178	-0.273422	-0.056594	-0.009826	0.049257	-0.409205	0.002032	0.911110	-0.064527	-0.430632	0.082751	0.896407	
30	0.960108	-0.273620	-0.056803	-0.009930	0.049311	-0.409310	0.002066	0.911059	-0.064446	-0.430750	0.082784	0.896352	
31	0.960038	-0.273817	-0.057019	-0.010037	0.049360	-0.409478	0.002087	0.910981	-0.064376	-0.430926	0.082811	0.896271	
32	0.959967	-0.274014	-0.057243	-0.010148	0.049402	-0.409714	0.002100	0.910873	-0.064318	-0.431179	0.082813	0.896153	
33	0.959896	-0.274208	-0.057475	-0.010259	0.049432	-0.410022	0.002107	0.910733	-0.064276	-0.431501	0.082806	0.896002	
34	0.959826	-0.274399	-0.057716	-0.010370	0.049447	-0.410404	0.002114	0.910560	-0.064250	-0.431872	0.082815	0.895824	
35	0.959757	-0.274586	-0.057964	-0.010477	0.049447	-0.410853	0.002122	0.910357	-0.064241	-0.432296	0.082829	0.895619	
36	0.959689	-0.274765	-0.058218	-0.010578	0.049430	-0.411361	0.002134	0.910129	-0.064248	-0.432779	0.082832	0.895385	
37	0.959623	-0.274936	-0.058476	-0.010671	0.049397	-0.411917	0.002153	0.909879	-0.064269	-0.433295	0.082842	0.895132	
38	0.959560	-0.275098	-0.058735	-0.010753	0.049349	-0.412509	0.002179	0.909613	-0.064304	-0.433817	0.082878	0.894874	
39	0.959501	-0.275247	-0.058992	-0.010822	0.049289	-0.413119	0.002212	0.909340	-0.064349	-0.434344	0.082922	0.894611	
40	0.959445	-0.275384	-0.059243	-0.010876	0.049219	-0.413730	0.002252	0.909066	-0.064398	-0.434871	0.082958	0.894348	
