Mhairi	// User ID
15-5-2024	// Evaluation date
P4_JA_Slow	14-5-2024	17:31:21:540	// Source file name and timestamp
100.000	// Sampling rate
131.415	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.979421	-0.195174	0.044931	0.024965	0.007360	-0.565848	0.042366	0.823387	-0.106941	-0.182969	0.143302	0.966721	
1	0.979406	-0.195203	0.045107	0.025000	0.007337	-0.565760	0.042400	0.823447	-0.106954	-0.182880	0.143330	0.966733	
2	0.979391	-0.195233	0.045282	0.025030	0.007316	-0.565671	0.042433	0.823506	-0.106964	-0.182799	0.143354	0.966743	
3	0.979376	-0.195264	0.045453	0.025055	0.007298	-0.565584	0.042466	0.823564	-0.106971	-0.182724	0.143375	0.966754	
4	0.979362	-0.195297	0.045619	0.025075	0.007282	-0.565499	0.042499	0.823621	-0.106975	-0.182655	0.143395	0.966763	
5	0.979347	-0.195331	0.045775	0.025090	0.007269	-0.565417	0.042531	0.823676	-0.106976	-0.182590	0.143415	0.966772	
6	0.979333	-0.195367	0.045921	0.025099	0.007259	-0.565341	0.042562	0.823726	-0.106974	-0.182530	0.143435	0.966781	
7	0.979319	-0.195404	0.046052	0.025104	0.007251	-0.565272	0.042594	0.823772	-0.106968	-0.182473	0.143453	0.966790	
8	0.979306	-0.195441	0.046167	0.025104	0.007246	-0.565211	0.042625	0.823813	-0.106960	-0.182420	0.143473	0.966798	
9	0.979294	-0.195480	0.046265	0.025101	0.007244	-0.565159	0.042657	0.823847	-0.106951	-0.182370	0.143496	0.966805	
10	0.979283	-0.195518	0.046344	0.025094	0.007244	-0.565118	0.042690	0.823873	-0.106939	-0.182324	0.143521	0.966811	
11	0.979273	-0.195555	0.046403	0.025084	0.007245	-0.565087	0.042723	0.823892	-0.106926	-0.182281	0.143546	0.966817	
12	0.979264	-0.195591	0.046445	0.025072	0.007248	-0.565067	0.042758	0.823904	-0.106912	-0.182243	0.143576	0.966821	
13	0.979257	-0.195624	0.046470	0.025058	0.007251	-0.565058	0.042795	0.823909	-0.106899	-0.182208	0.143608	0.966824	
14	0.979251	-0.195654	0.046480	0.025043	0.007254	-0.565058	0.042832	0.823907	-0.106886	-0.182178	0.143641	0.966827	
15	0.979246	-0.195681	0.046478	0.025028	0.007258	-0.565066	0.042871	0.823899	-0.106872	-0.182153	0.143674	0.966828	
16	0.979242	-0.195702	0.046467	0.025012	0.007260	-0.565080	0.042911	0.823888	-0.106859	-0.182130	0.143709	0.966828	
17	0.979240	-0.195719	0.046451	0.024995	0.007262	-0.565097	0.042951	0.823873	-0.106847	-0.182112	0.143745	0.966828	
18	0.979239	-0.195730	0.046434	0.024979	0.007264	-0.565117	0.042992	0.823858	-0.106834	-0.182096	0.143777	0.966828	
19	0.979240	-0.195734	0.046420	0.024962	0.007265	-0.565135	0.043031	0.823844	-0.106821	-0.182083	0.143807	0.966827	
20	0.979241	-0.195733	0.046410	0.024944	0.007265	-0.565149	0.043069	0.823832	-0.106807	-0.182071	0.143835	0.966827	
21	0.979243	-0.195725	0.046409	0.024925	0.007266	-0.565157	0.043104	0.823824	-0.106791	-0.182058	0.143861	0.966827	
22	0.979246	-0.195712	0.046417	0.024905	0.007268	-0.565157	0.043136	0.823823	-0.106771	-0.182046	0.143881	0.966829	
23	0.979249	-0.195693	0.046437	0.024884	0.007271	-0.565148	0.043164	0.823828	-0.106749	-0.182031	0.143898	0.966831	
24	0.979253	-0.195669	0.046469	0.024860	0.007278	-0.565127	0.043188	0.823841	-0.106724	-0.182014	0.143913	0.966835	
25	0.979257	-0.195641	0.046513	0.024835	0.007288	-0.565094	0.043206	0.823862	-0.106694	-0.181994	0.143925	0.966840	
26	0.979261	-0.195610	0.046567	0.024806	0.007303	-0.565049	0.043218	0.823892	-0.106660	-0.181971	0.143933	0.966847	
27	0.979266	-0.195576	0.046630	0.024775	0.007323	-0.564993	0.043225	0.823930	-0.106622	-0.181945	0.143940	0.966855	
28	0.979271	-0.195541	0.046700	0.024742	0.007350	-0.564927	0.043227	0.823975	-0.106580	-0.181915	0.143948	0.966864	
29	0.979275	-0.195505	0.046775	0.024705	0.007383	-0.564854	0.043224	0.824025	-0.106535	-0.181885	0.143956	0.966874	
30	0.979280	-0.195469	0.046851	0.024666	0.007423	-0.564775	0.043217	0.824079	-0.106486	-0.181854	0.143964	0.966884	
31	0.979284	-0.195435	0.046927	0.024624	0.007469	-0.564693	0.043207	0.824135	-0.106435	-0.181824	0.143976	0.966893	
32	0.979288	-0.195402	0.047000	0.024580	0.007521	-0.564613	0.043196	0.824190	-0.106384	-0.181797	0.143992	0.966902	
33	0.979292	-0.195372	0.047068	0.024534	0.007577	-0.564537	0.043185	0.824243	-0.106333	-0.181774	0.144011	0.966909	
34	0.979295	-0.195345	0.047129	0.024488	0.007638	-0.564469	0.043176	0.824289	-0.106282	-0.181759	0.144034	0.966914	
35	0.979299	-0.195322	0.047182	0.024440	0.007700	-0.564413	0.043170	0.824327	-0.106233	-0.181753	0.144062	0.966916	
36	0.979301	-0.195303	0.047228	0.024392	0.007762	-0.564372	0.043169	0.824354	-0.106186	-0.181757	0.144096	0.966915	
37	0.979304	-0.195289	0.047265	0.024343	0.007824	-0.564350	0.043174	0.824369	-0.106143	-0.181773	0.144134	0.966911	
38	0.979306	-0.195278	0.047294	0.024295	0.007882	-0.564347	0.043187	0.824369	-0.106102	-0.181804	0.144176	0.966904	
39	0.979307	-0.195272	0.047316	0.024247	0.007936	-0.564367	0.043207	0.824354	-0.106065	-0.181849	0.144223	0.966892	
40	0.979308	-0.195270	0.047331	0.024199	0.007984	-0.564410	0.043236	0.824323	-0.106032	-0.181910	0.144275	0.966877	
41	0.979308	-0.195273	0.047341	0.024152	0.008026	-0.564476	0.043274	0.824275	-0.106001	-0.181986	0.144328	0.966858	
42	0.979308	-0.195279	0.047347	0.024104	0.008060	-0.564566	0.043319	0.824211	-0.105972	-0.182078	0.144383	0.966836	
43	0.979307	-0.195289	0.047349	0.024057	0.008086	-0.564677	0.043373	0.824132	-0.105945	-0.182185	0.144441	0.966810	
44	0.979305	-0.195303	0.047348	0.024009	0.008106	-0.564809	0.043433	0.824038	-0.105919	-0.182306	0.144501	0.966781	
45	0.979303	-0.195319	0.047345	0.023961	0.008119	-0.564958	0.043499	0.823932	-0.105892	-0.182439	0.144559	0.966750	
46	0.979301	-0.195338	0.047339	0.023911	0.008127	-0.565122	0.043570	0.823816	-0.105864	-0.182584	0.144617	0.966717	
47	0.979298	-0.195359	0.047331	0.023859	0.008131	-0.565297	0.043643	0.823692	-0.105835	-0.182738	0.144676	0.966682	
48	0.979295	-0.195383	0.047319	0.023805	0.008133	-0.565480	0.043717	0.823562	-0.105802	-0.182900	0.144734	0.966647	
49	0.979292	-0.195409	0.047304	0.023747	0.008135	-0.565669	0.043792	0.823428	-0.105766	-0.183068	0.144788	0.966611	
50	0.979289	-0.195437	0.047284	0.023687	0.008138	-0.565861	0.043866	0.823293	-0.105725	-0.183239	0.144841	0.966575	
