Mhairi	// User ID
20-6-2024	// Evaluation date
P14_ADL	5-6-2024	15:10:21:036	// Source file name and timestamp
100.000	// Sampling rate
339.458	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.238629	-0.251815	-0.390313	-0.852820	0.041192	-0.231258	0.039888	0.971201	0.932665	-0.153666	0.317306	0.076417	
1	0.238595	-0.251611	-0.390337	-0.852879	0.041125	-0.231320	0.039810	0.971193	0.932687	-0.153612	0.317243	0.076520	
2	0.238551	-0.251387	-0.390356	-0.852948	0.041046	-0.231374	0.039738	0.971186	0.932692	-0.153569	0.317223	0.076631	
3	0.238520	-0.251138	-0.390374	-0.853022	0.040962	-0.231439	0.039680	0.971176	0.932690	-0.153533	0.317221	0.076734	
4	0.238464	-0.250878	-0.390392	-0.853106	0.040866	-0.231519	0.039627	0.971163	0.932673	-0.153510	0.317256	0.076841	
5	0.238413	-0.250605	-0.390410	-0.853192	0.040767	-0.231632	0.039589	0.971142	0.932657	-0.153490	0.317291	0.076932	
6	0.238345	-0.250330	-0.390432	-0.853281	0.040663	-0.231781	0.039560	0.971112	0.932638	-0.153479	0.317331	0.077011	
7	0.238254	-0.250063	-0.390457	-0.853374	0.040555	-0.231969	0.039538	0.971073	0.932621	-0.153475	0.317369	0.077076	
8	0.238163	-0.249805	-0.390487	-0.853461	0.040448	-0.232201	0.039529	0.971022	0.932615	-0.153474	0.317377	0.077114	
9	0.238035	-0.249570	-0.390523	-0.853549	0.040338	-0.232467	0.039522	0.970963	0.932611	-0.153485	0.317377	0.077140	
10	0.237904	-0.249354	-0.390568	-0.853628	0.040231	-0.232766	0.039524	0.970896	0.932621	-0.153502	0.317340	0.077140	
11	0.237756	-0.249163	-0.390622	-0.853701	0.040124	-0.233086	0.039531	0.970824	0.932639	-0.153530	0.317277	0.077124	
12	0.237591	-0.248996	-0.390687	-0.853765	0.040016	-0.233412	0.039539	0.970749	0.932661	-0.153575	0.317196	0.077098	
13	0.237441	-0.248843	-0.390766	-0.853816	0.039911	-0.233739	0.039555	0.970674	0.932694	-0.153634	0.317080	0.077058	
14	0.237275	-0.248708	-0.390858	-0.853859	0.039801	-0.234045	0.039571	0.970605	0.932722	-0.153717	0.316966	0.077025	
15	0.237135	-0.248575	-0.390966	-0.853887	0.039689	-0.234326	0.039595	0.970540	0.932752	-0.153822	0.316837	0.076992	
16	0.237007	-0.248443	-0.391089	-0.853905	0.039573	-0.234570	0.039624	0.970485	0.932772	-0.153955	0.316714	0.076976	
17	0.236893	-0.248305	-0.391226	-0.853914	0.039449	-0.234769	0.039657	0.970440	0.932779	-0.154121	0.316613	0.076984	
18	0.236820	-0.248151	-0.391374	-0.853911	0.039320	-0.234927	0.039704	0.970405	0.932776	-0.154314	0.316521	0.077011	
19	0.236751	-0.247987	-0.391530	-0.853906	0.039178	-0.235037	0.039756	0.970383	0.932748	-0.154546	0.316473	0.077079	
20	0.236716	-0.247807	-0.391689	-0.853895	0.039030	-0.235110	0.039824	0.970368	0.932705	-0.154809	0.316449	0.077174	
21	0.236691	-0.247618	-0.391845	-0.853885	0.038871	-0.235152	0.039905	0.970361	0.932639	-0.155107	0.316465	0.077304	
22	0.236663	-0.247428	-0.391992	-0.853881	0.038699	-0.235172	0.039999	0.970359	0.932550	-0.155441	0.316522	0.077471	
23	0.236645	-0.247238	-0.392125	-0.853880	0.038520	-0.235188	0.040115	0.970357	0.932448	-0.155805	0.316597	0.077658	
24	0.236589	-0.247068	-0.392238	-0.853892	0.038327	-0.235205	0.040244	0.970356	0.932324	-0.156208	0.316712	0.077877	
25	0.236518	-0.246917	-0.392328	-0.853915	0.038126	-0.235241	0.040396	0.970349	0.932191	-0.156643	0.316831	0.078106	
26	0.236403	-0.246798	-0.392392	-0.853952	0.037914	-0.235302	0.040569	0.970335	0.932049	-0.157115	0.316957	0.078345	
27	0.236233	-0.246716	-0.392431	-0.854004	0.037689	-0.235394	0.040762	0.970313	0.931898	-0.157628	0.317084	0.078589	
28	0.236032	-0.246665	-0.392450	-0.854066	0.037454	-0.235526	0.040984	0.970281	0.931752	-0.158182	0.317180	0.078821	
29	0.235764	-0.246650	-0.392455	-0.854142	0.037200	-0.235688	0.041227	0.970241	0.931601	-0.158789	0.317262	0.079053	
30	0.235472	-0.246652	-0.392457	-0.854221	0.036931	-0.235885	0.041502	0.970192	0.931459	-0.159450	0.317297	0.079266	
31	0.235151	-0.246658	-0.392468	-0.854302	0.036640	-0.236103	0.041808	0.970137	0.931319	-0.160177	0.317291	0.079468	
32	0.234817	-0.246650	-0.392504	-0.854380	0.036319	-0.236331	0.042146	0.970079	0.931180	-0.160980	0.317243	0.079664	
33	0.234520	-0.246597	-0.392583	-0.854441	0.035969	-0.236563	0.042526	0.970018	0.931049	-0.161864	0.317133	0.079847	
34	0.234249	-0.246480	-0.392720	-0.854486	0.035576	-0.236778	0.042944	0.969962	0.930910	-0.162845	0.316990	0.080038	
35	0.234067	-0.246264	-0.392932	-0.854501	0.035139	-0.236972	0.043411	0.969910	0.930771	-0.163925	0.316791	0.080232	
36	0.233983	-0.245927	-0.393234	-0.854482	0.034649	-0.237136	0.043927	0.969864	0.930622	-0.165114	0.316558	0.080445	
37	0.234018	-0.245450	-0.393636	-0.854424	0.034096	-0.237262	0.044496	0.969827	0.930457	-0.166418	0.316299	0.080685	
38	0.234215	-0.244809	-0.394147	-0.854319	0.033480	-0.237358	0.045126	0.969796	0.930280	-0.167834	0.316004	0.080949	
39	0.234549	-0.244006	-0.394767	-0.854170	0.032789	-0.237424	0.045812	0.969771	0.930076	-0.169367	0.315708	0.081256	
40	0.235057	-0.243032	-0.395494	-0.853972	0.032023	-0.237477	0.046565	0.969748	0.929854	-0.171005	0.315392	0.081593	
41	0.235713	-0.241903	-0.396319	-0.853729	0.031178	-0.237531	0.047379	0.969723	0.929607	-0.172741	0.315076	0.081964	
42	0.236493	-0.240638	-0.397228	-0.853449	0.030252	-0.237607	0.048253	0.969690	0.929335	-0.174564	0.314768	0.082364	
43	0.237396	-0.239260	-0.398201	-0.853132	0.029251	-0.237731	0.049191	0.969643	0.929051	-0.176451	0.314451	0.082770	
44	0.238347	-0.237815	-0.399217	-0.852796	0.028171	-0.237920	0.050180	0.969578	0.928745	-0.178388	0.314153	0.083182	
45	0.239338	-0.236337	-0.400250	-0.852445	0.027026	-0.238201	0.051223	0.969487	0.928436	-0.180346	0.313846	0.083566	
46	0.240303	-0.234877	-0.401274	-0.852095	0.025819	-0.238588	0.052306	0.969367	0.928125	-0.182303	0.313542	0.083909	
47	0.241189	-0.233483	-0.402265	-0.851761	0.024562	-0.239091	0.053420	0.969215	0.927820	-0.184233	0.313241	0.084190	
48	0.241974	-0.232194	-0.403197	-0.851450	0.023270	-0.239717	0.054561	0.969029	0.927539	-0.186105	0.312917	0.084376	
49	0.242579	-0.231060	-0.404052	-0.851181	0.021951	-0.240454	0.055705	0.968812	0.927277	-0.187901	0.312595	0.084464	
50	0.243004	-0.230104	-0.404811	-0.850958	0.020627	-0.241292	0.056849	0.968566	0.927055	-0.189591	0.312245	0.084422	
51	0.243204	-0.229356	-0.405466	-0.850791	0.019310	-0.242204	0.057975	0.968299	0.926874	-0.191156	0.311876	0.084246	
52	0.243163	-0.228828	-0.406010	-0.850686	0.018016	-0.243156	0.059066	0.968019	0.926738	-0.192579	0.311490	0.083934	
53	0.242904	-0.228514	-0.406442	-0.850637	0.016764	-0.244117	0.060117	0.967735	0.926658	-0.193840	0.311066	0.083474	
54	0.242404	-0.228413	-0.406770	-0.850650	0.015563	-0.245034	0.061105	0.967462	0.926626	-0.194937	0.310633	0.082892	
55	0.241719	-0.228495	-0.407001	-0.850713	0.014433	-0.245874	0.062028	0.967207	0.926651	-0.195856	0.310166	0.082189	
56	0.240868	-0.228732	-0.407151	-0.850819	0.013381	-0.246592	0.062872	0.966985	0.926726	-0.196597	0.309682	0.081392	
57	0.239890	-0.229089	-0.407234	-0.850959	0.012416	-0.247153	0.063629	0.966805	0.926846	-0.197163	0.309188	0.080532	
58	0.238861	-0.229515	-0.407267	-0.851118	0.011549	-0.247535	0.064302	0.966674	0.927014	-0.197554	0.308669	0.079626	
59	0.237799	-0.229977	-0.407270	-0.851289	0.010778	-0.247716	0.064879	0.966598	0.927212	-0.197784	0.308158	0.078724	
60	0.236790	-0.230423	-0.407256	-0.851456	0.010109	-0.247698	0.065371	0.966577	0.927446	-0.197856	0.307632	0.077842	
61	0.235868	-0.230818	-0.407243	-0.851612	0.009537	-0.247487	0.065777	0.966609	0.927703	-0.197784	0.307109	0.077018	
62	0.235071	-0.231128	-0.407241	-0.851749	0.009055	-0.247103	0.066103	0.966690	0.927977	-0.197583	0.306595	0.076282	
63	0.234457	-0.231319	-0.407260	-0.851858	0.008659	-0.246584	0.066363	0.966808	0.928271	-0.197258	0.306073	0.075640	
64	0.234011	-0.231381	-0.407306	-0.851941	0.008332	-0.245964	0.066558	0.966955	0.928569	-0.196830	0.305571	0.075127	
65	0.233777	-0.231295	-0.407384	-0.851991	0.008064	-0.245296	0.066705	0.967117	0.928880	-0.196302	0.305061	0.074733	
66	0.233731	-0.231062	-0.407494	-0.852015	0.007839	-0.244626	0.066810	0.967281	0.929197	-0.195688	0.304556	0.074466	
67	0.233851	-0.230689	-0.407635	-0.852015	0.007638	-0.243998	0.066880	0.967437	0.929517	-0.194998	0.304055	0.074322	
68	0.234134	-0.230182	-0.407805	-0.851993	0.007448	-0.243459	0.066930	0.967570	0.929851	-0.194234	0.303535	0.074276	
69	0.234507	-0.229568	-0.407999	-0.851963	0.007247	-0.243032	0.066956	0.967678	0.930187	-0.193408	0.303021	0.074327	
70	0.234959	-0.228859	-0.408214	-0.851927	0.007026	-0.242744	0.066968	0.967751	0.930538	-0.192518	0.302482	0.074437	
71	0.235427	-0.228084	-0.408443	-0.851895	0.006769	-0.242595	0.066963	0.967790	0.930901	-0.191570	0.301929	0.074592	
72	0.235862	-0.227267	-0.408682	-0.851879	0.006468	-0.242576	0.066937	0.967799	0.931276	-0.190566	0.301364	0.074768	
73	0.236249	-0.226425	-0.408924	-0.851880	0.006121	-0.242667	0.066892	0.967781	0.931673	-0.189501	0.300767	0.074933	
74	0.236516	-0.225586	-0.409161	-0.851914	0.005723	-0.242824	0.066811	0.967750	0.932081	-0.188381	0.300168	0.075082	
75	0.236675	-0.224756	-0.409387	-0.851981	0.005286	-0.243009	0.066693	0.967714	0.932511	-0.187197	0.299546	0.075185	
76	0.236694	-0.223949	-0.409592	-0.852090	0.004818	-0.243168	0.066522	0.967688	0.932957	-0.185949	0.298919	0.075238	
77	0.236570	-0.223168	-0.409766	-0.852246	0.004334	-0.243247	0.066285	0.967687	0.933416	-0.184634	0.298302	0.075237	
78	0.236338	-0.222403	-0.409896	-0.852447	0.003863	-0.243202	0.065975	0.967722	0.933894	-0.183240	0.297684	0.075167	
79	0.235988	-0.221654	-0.409966	-0.852705	0.003425	-0.242985	0.065569	0.967805	0.934374	-0.181766	0.297108	0.075047	
80	0.235586	-0.220899	-0.409961	-0.853015	0.003056	-0.242573	0.065064	0.967944	0.934866	-0.180197	0.296564	0.074867	
81	0.235157	-0.220124	-0.409860	-0.853382	0.002789	-0.241946	0.064441	0.968143	0.935357	-0.178525	0.296084	0.074641	
82	0.234743	-0.219309	-0.409642	-0.853811	0.002658	-0.241104	0.063687	0.968404	0.935842	-0.176737	0.295689	0.074379	
83	0.234419	-0.218429	-0.409285	-0.854297	0.002707	-0.240070	0.062799	0.968718	0.936324	-0.174813	0.295382	0.074077	
84	0.234195	-0.217474	-0.408766	-0.854850	0.002965	-0.238866	0.061757	0.969082	0.936786	-0.172746	0.295213	0.073758	
85	0.234147	-0.216422	-0.408061	-0.855466	0.003475	-0.237544	0.060562	0.969481	0.937234	-0.170509	0.295179	0.073411	
86	0.234295	-0.215271	-0.407150	-0.856150	0.004266	-0.236153	0.059200	0.969902	0.937657	-0.168088	0.295314	0.073045	
87	0.234658	-0.214021	-0.406014	-0.856903	0.005365	-0.234745	0.057664	0.970330	0.938049	-0.165467	0.295644	0.072660	
88	0.235277	-0.212679	-0.404637	-0.857718	0.006802	-0.233381	0.055954	0.970750	0.938413	-0.162622	0.296169	0.072244	
89	0.236116	-0.211272	-0.403009	-0.858602	0.008586	-0.232095	0.054054	0.971152	0.938733	-0.159548	0.296934	0.071805	
90	0.237198	-0.209826	-0.401122	-0.859541	0.010737	-0.230928	0.051969	0.971523	0.939014	-0.156224	0.297926	0.071325	
91	0.238480	-0.208387	-0.398977	-0.860535	0.013255	-0.229889	0.049687	0.971857	0.939246	-0.152649	0.299169	0.070804	
92	0.239924	-0.207007	-0.396577	-0.861575	0.016140	-0.228971	0.047205	0.972154	0.939423	-0.148822	0.300669	0.070240	
93	0.241508	-0.205739	-0.393933	-0.862648	0.019388	-0.228151	0.044528	0.972414	0.939550	-0.144741	0.302405	0.069621	
94	0.243144	-0.204656	-0.391060	-0.863753	0.022981	-0.227372	0.041647	0.972646	0.939611	-0.140427	0.304395	0.068964	
95	0.244807	-0.203814	-0.387978	-0.864871	0.026905	-0.226574	0.038578	0.972858	0.939613	-0.135891	0.306596	0.068259	
96	0.246417	-0.203279	-0.384713	-0.865998	0.031135	-0.225672	0.035329	0.973064	0.939552	-0.131166	0.308996	0.067526	
97	0.247909	-0.203105	-0.381290	-0.867126	0.035643	-0.224577	0.031919	0.973281	0.939424	-0.126286	0.311568	0.066780	
98	0.249247	-0.203330	-0.377742	-0.868242	0.040403	-0.223203	0.028379	0.973521	0.939242	-0.121286	0.314252	0.066030	
99	0.250340	-0.203988	-0.374098	-0.869350	0.045370	-0.221462	0.024738	0.973799	0.938999	-0.116222	0.317030	0.065312	
100	0.251175	-0.205076	-0.370395	-0.870438	0.050512	-0.219292	0.021047	0.974124	0.938713	-0.111136	0.319827	0.064638	
101	0.251693	-0.206582	-0.366663	-0.871512	0.055780	-0.216644	0.017351	0.974501	0.938389	-0.106086	0.322600	0.064037	
102	0.251861	-0.208467	-0.362938	-0.872573	0.061122	-0.213502	0.013704	0.974932	0.938039	-0.101126	0.325299	0.063534	
103	0.251685	-0.210660	-0.359254	-0.873621	0.066486	-0.209888	0.010171	0.975409	0.937686	-0.096303	0.327847	0.063136	
104	0.251125	-0.213082	-0.355640	-0.874673	0.071804	-0.205849	0.006798	0.975922	0.937336	-0.091675	0.330219	0.062870	
105	0.250217	-0.215620	-0.352130	-0.875731	0.077014	-0.201485	0.003649	0.976452	0.937016	-0.087279	0.332339	0.062728	
106	0.248959	-0.218157	-0.348751	-0.876812	0.082045	-0.196920	0.000764	0.976980	0.936737	-0.083157	0.334179	0.062713	
107	0.247372	-0.220566	-0.345529	-0.877934	0.086826	-0.192311	-0.001824	0.977484	0.936515	-0.079341	0.335706	0.062815	
108	0.245511	-0.222712	-0.342489	-0.879105	0.091295	-0.187845	-0.004085	0.977938	0.936372	-0.075848	0.336875	0.063001	
109	0.243377	-0.224476	-0.339647	-0.880351	0.095386	-0.183709	-0.006020	0.978323	0.936307	-0.072702	0.337701	0.063258	
110	0.241039	-0.225739	-0.337020	-0.881680	0.099056	-0.180108	-0.007627	0.978617	0.936339	-0.069900	0.338151	0.063534	
111	0.238518	-0.226407	-0.334615	-0.883110	0.102263	-0.177225	-0.008930	0.978802	0.936466	-0.067445	0.338248	0.063797	
112	0.235840	-0.226407	-0.332434	-0.884651	0.104988	-0.175225	-0.009959	0.978864	0.936688	-0.065327	0.338012	0.064005	
113	0.233061	-0.225685	-0.330478	-0.886303	0.107227	-0.174248	-0.010747	0.978787	0.937008	-0.063523	0.337449	0.064106	
114	0.230167	-0.224229	-0.328731	-0.888077	0.108988	-0.174378	-0.011348	0.978563	0.937408	-0.062022	0.336621	0.064074	
115	0.227208	-0.222039	-0.327183	-0.889959	0.110300	-0.175669	-0.011802	0.978179	0.937891	-0.060789	0.335540	0.063866	
116	0.224180	-0.219151	-0.325812	-0.891943	0.111200	-0.178111	-0.012160	0.977631	0.938439	-0.059800	0.334260	0.063463	
117	0.221086	-0.215625	-0.324590	-0.894018	0.111738	-0.181648	-0.012471	0.976915	0.939039	-0.059027	0.332824	0.062854	
118	0.217957	-0.211534	-0.323494	-0.896158	0.111977	-0.186180	-0.012770	0.976030	0.939687	-0.058436	0.331249	0.062027	
119	0.214761	-0.206974	-0.322487	-0.898355	0.111975	-0.191553	-0.013105	0.974986	0.940362	-0.058008	0.329594	0.061005	
120	0.211540	-0.202038	-0.321544	-0.900578	0.111806	-0.197594	-0.013498	0.973794	0.941066	-0.057710	0.327856	0.059794	
121	0.208282	-0.196824	-0.320632	-0.902815	0.111536	-0.204094	-0.013977	0.972476	0.941786	-0.057526	0.326062	0.058429	
122	0.204993	-0.191421	-0.319718	-0.905050	0.111228	-0.210841	-0.014561	0.971062	0.942518	-0.057438	0.324219	0.056948	
123	0.201713	-0.185900	-0.318781	-0.907266	0.110946	-0.217632	-0.015251	0.969585	0.943269	-0.057423	0.322301	0.055382	
124	0.198417	-0.180318	-0.317787	-0.909466	0.110735	-0.224265	-0.016056	0.968083	0.944032	-0.057478	0.320324	0.053784	
125	0.195156	-0.174701	-0.316718	-0.911638	0.110643	-0.230585	-0.016956	0.966593	0.944821	-0.057581	0.318238	0.052183	
