Mhairi	// User ID
25-6-2024	// Evaluation date
P22_CP	24-6-2024	12:10:28:185	// Source file name and timestamp
100.000	// Sampling rate
72.860	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.064432	0.268913	-0.060864	-0.959078	0.041741	-0.221612	0.003161	0.974236	0.925647	-0.251914	0.268942	0.085954	
1	0.064423	0.269074	-0.061100	-0.959018	0.041687	-0.221754	0.003343	0.974205	0.925701	-0.252074	0.268668	0.085754	
2	0.064461	0.269223	-0.061326	-0.958959	0.041633	-0.221900	0.003540	0.974174	0.925753	-0.252246	0.268389	0.085556	
3	0.064521	0.269346	-0.061571	-0.958905	0.041575	-0.222065	0.003757	0.974138	0.925807	-0.252427	0.268095	0.085361	
4	0.064634	0.269465	-0.061793	-0.958850	0.041513	-0.222247	0.003985	0.974098	0.925852	-0.252633	0.267806	0.085173	
5	0.064768	0.269564	-0.062028	-0.958798	0.041443	-0.222453	0.004227	0.974053	0.925893	-0.252855	0.267511	0.084994	
6	0.064929	0.269649	-0.062262	-0.958748	0.041364	-0.222678	0.004478	0.974004	0.925926	-0.253097	0.267222	0.084827	
7	0.065117	0.269724	-0.062484	-0.958699	0.041278	-0.222915	0.004732	0.973952	0.925948	-0.253360	0.266945	0.084671	
8	0.065295	0.269774	-0.062730	-0.958657	0.041181	-0.223163	0.004990	0.973898	0.925966	-0.253630	0.266671	0.084528	
9	0.065490	0.269817	-0.062958	-0.958617	0.041079	-0.223405	0.005241	0.973846	0.925973	-0.253915	0.266419	0.084398	
10	0.065660	0.269836	-0.063203	-0.958584	0.040971	-0.223637	0.005487	0.973796	0.925976	-0.254198	0.266176	0.084280	
11	0.065811	0.269838	-0.063452	-0.958556	0.040862	-0.223847	0.005722	0.973751	0.925974	-0.254479	0.265947	0.084174	
12	0.065944	0.269829	-0.063692	-0.958534	0.040756	-0.224024	0.005939	0.973713	0.925967	-0.254754	0.265736	0.084080	
13	0.066024	0.269797	-0.063955	-0.958520	0.040654	-0.224170	0.006143	0.973682	0.925964	-0.255011	0.265526	0.083995	
14	0.066085	0.269765	-0.064197	-0.958508	0.040563	-0.224272	0.006325	0.973661	0.925959	-0.255258	0.265332	0.083919	
