Mhairi	// User ID
15-5-2024	// Evaluation date
P4_ADL	14-5-2024	17:48:02:708	// Source file name and timestamp
100.000	// Sampling rate
331.399	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.978790	-0.177741	0.094335	-0.038455	0.064919	-0.546491	0.070320	0.831979	-0.049661	-0.183880	0.173147	0.966303	
1	0.978796	-0.177736	0.094279	-0.038474	0.064921	-0.546623	0.070345	0.831889	-0.049673	-0.183961	0.173157	0.966285	
2	0.978800	-0.177729	0.094242	-0.038490	0.064922	-0.546735	0.070371	0.831814	-0.049689	-0.184023	0.173163	0.966272	
3	0.978803	-0.177721	0.094224	-0.038502	0.064923	-0.546824	0.070398	0.831753	-0.049708	-0.184063	0.173165	0.966263	
4	0.978804	-0.177711	0.094224	-0.038510	0.064925	-0.546888	0.070426	0.831709	-0.049729	-0.184085	0.173163	0.966258	
5	0.978804	-0.177699	0.094243	-0.038515	0.064928	-0.546924	0.070455	0.831682	-0.049752	-0.184088	0.173157	0.966257	
6	0.978803	-0.177686	0.094280	-0.038515	0.064931	-0.546933	0.070486	0.831673	-0.049776	-0.184069	0.173148	0.966261	
7	0.978801	-0.177672	0.094333	-0.038510	0.064936	-0.546917	0.070519	0.831680	-0.049800	-0.184028	0.173138	0.966270	
8	0.978797	-0.177657	0.094401	-0.038501	0.064941	-0.546874	0.070553	0.831705	-0.049824	-0.183967	0.173127	0.966282	
9	0.978793	-0.177643	0.094482	-0.038486	0.064948	-0.546808	0.070590	0.831745	-0.049847	-0.183889	0.173116	0.966298	
10	0.978787	-0.177628	0.094575	-0.038467	0.064955	-0.546720	0.070630	0.831799	-0.049870	-0.183789	0.173107	0.966317	
11	0.978780	-0.177615	0.094679	-0.038444	0.064961	-0.546613	0.070672	0.831865	-0.049890	-0.183669	0.173100	0.966340	
12	0.978773	-0.177603	0.094792	-0.038417	0.064966	-0.546489	0.070716	0.831943	-0.049910	-0.183532	0.173095	0.966366	
13	0.978764	-0.177593	0.094913	-0.038387	0.064970	-0.546351	0.070763	0.832029	-0.049928	-0.183379	0.173094	0.966394	
14	0.978754	-0.177585	0.095042	-0.038356	0.064971	-0.546201	0.070812	0.832123	-0.049945	-0.183205	0.173097	0.966426	
15	0.978743	-0.177579	0.095178	-0.038324	0.064969	-0.546043	0.070864	0.832223	-0.049961	-0.183013	0.173104	0.966460	
16	0.978731	-0.177576	0.095321	-0.038294	0.064965	-0.545876	0.070917	0.832328	-0.049977	-0.182805	0.173115	0.966497	
17	0.978717	-0.177575	0.095473	-0.038265	0.064957	-0.545702	0.070972	0.832438	-0.049992	-0.182580	0.173128	0.966536	
18	0.978703	-0.177576	0.095634	-0.038240	0.064946	-0.545522	0.071029	0.832552	-0.050009	-0.182335	0.173145	0.966578	
19	0.978686	-0.177578	0.095806	-0.038219	0.064931	-0.545335	0.071087	0.832671	-0.050026	-0.182071	0.173163	0.966624	
20	0.978668	-0.177582	0.095990	-0.038203	0.064915	-0.545141	0.071145	0.832794	-0.050045	-0.181791	0.173181	0.966673	
21	0.978648	-0.177587	0.096188	-0.038193	0.064898	-0.544938	0.071203	0.832923	-0.050065	-0.181492	0.173199	0.966725	
22	0.978626	-0.177592	0.096403	-0.038188	0.064880	-0.544726	0.071261	0.833058	-0.050086	-0.181172	0.173215	0.966781	
23	0.978603	-0.177596	0.096634	-0.038189	0.064863	-0.544503	0.071318	0.833201	-0.050108	-0.180832	0.173228	0.966841	
24	0.978577	-0.177600	0.096885	-0.038196	0.064848	-0.544267	0.071372	0.833351	-0.050131	-0.180476	0.173236	0.966905	
25	0.978549	-0.177602	0.097155	-0.038206	0.064837	-0.544018	0.071425	0.833510	-0.050155	-0.180102	0.173238	0.966973	
26	0.978520	-0.177602	0.097445	-0.038219	0.064830	-0.543754	0.071476	0.833679	-0.050178	-0.179707	0.173233	0.967046	
27	0.978489	-0.177600	0.097756	-0.038234	0.064829	-0.543474	0.071524	0.833857	-0.050199	-0.179296	0.173221	0.967123	
28	0.978456	-0.177595	0.098085	-0.038250	0.064835	-0.543179	0.071569	0.834045	-0.050219	-0.178872	0.173199	0.967205	
29	0.978422	-0.177588	0.098434	-0.038264	0.064849	-0.542867	0.071611	0.834243	-0.050236	-0.178432	0.173169	0.967290	
30	0.978386	-0.177578	0.098798	-0.038277	0.064871	-0.542542	0.071650	0.834450	-0.050249	-0.177977	0.173130	0.967381	
31	0.978350	-0.177566	0.099177	-0.038286	0.064901	-0.542203	0.071687	0.834665	-0.050258	-0.177511	0.173082	0.967474	
32	0.978313	-0.177551	0.099568	-0.038291	0.064941	-0.541851	0.071721	0.834887	-0.050262	-0.177036	0.173025	0.967571	
33	0.978275	-0.177535	0.099968	-0.038292	0.064989	-0.541489	0.071754	0.835115	-0.050261	-0.176552	0.172961	0.967671	
34	0.978236	-0.177518	0.100374	-0.038289	0.065045	-0.541119	0.071786	0.835348	-0.050254	-0.176057	0.172891	0.967774	
35	0.978198	-0.177501	0.100783	-0.038283	0.065108	-0.540742	0.071817	0.835584	-0.050242	-0.175557	0.172816	0.967879	
