Mhairi	// User ID
20-6-2024	// Evaluation date
P17_JA_Slow	10-6-2024	14:49:02:985	// Source file name and timestamp
100.000	// Sampling rate
123.224	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.969778	-0.214805	0.082955	0.080668	0.048832	-0.520265	0.048253	0.851241	0.077785	0.048029	-0.170472	-0.981113	
1	0.969759	-0.214973	0.082898	0.080514	0.048861	-0.520222	0.048298	0.851263	0.077710	0.047894	-0.170451	-0.981129	
2	0.969737	-0.215141	0.082868	0.080354	0.048902	-0.520167	0.048346	0.851292	0.077637	0.047754	-0.170427	-0.981146	
3	0.969714	-0.215307	0.082864	0.080192	0.048956	-0.520097	0.048398	0.851328	0.077563	0.047591	-0.170400	-0.981164	
4	0.969690	-0.215470	0.082882	0.080030	0.049020	-0.520008	0.048454	0.851376	0.077491	0.047399	-0.170371	-0.981184	
5	0.969664	-0.215628	0.082919	0.079874	0.049097	-0.519894	0.048513	0.851437	0.077419	0.047195	-0.170340	-0.981205	
6	0.969638	-0.215781	0.082972	0.079726	0.049183	-0.519754	0.048575	0.851515	0.077348	0.046981	-0.170308	-0.981226	
7	0.969611	-0.215929	0.083037	0.079592	0.049279	-0.519585	0.048641	0.851609	0.077276	0.046737	-0.170278	-0.981249	
8	0.969583	-0.216069	0.083112	0.079474	0.049383	-0.519385	0.048710	0.851721	0.077202	0.046463	-0.170251	-0.981273	
9	0.969554	-0.216204	0.083192	0.079376	0.049492	-0.519155	0.048784	0.851850	0.077124	0.046177	-0.170227	-0.981296	
10	0.969524	-0.216331	0.083276	0.079301	0.049603	-0.518898	0.048864	0.851996	0.077041	0.045878	-0.170209	-0.981320	
11	0.969494	-0.216453	0.083363	0.079248	0.049715	-0.518616	0.048948	0.852156	0.076951	0.045548	-0.170200	-0.981344	
12	0.969462	-0.216570	0.083452	0.079220	0.049823	-0.518314	0.049040	0.852328	0.076853	0.045193	-0.170201	-0.981368	
13	0.969430	-0.216682	0.083544	0.079214	0.049923	-0.517997	0.049138	0.852510	0.076746	0.044834	-0.170212	-0.981391	
14	0.969396	-0.216790	0.083638	0.079229	0.050014	-0.517670	0.049243	0.852697	0.076629	0.044465	-0.170234	-0.981413	
15	0.969362	-0.216896	0.083737	0.079262	0.050091	-0.517340	0.049355	0.852886	0.076502	0.044072	-0.170271	-0.981434	
16	0.969326	-0.217000	0.083841	0.079308	0.050151	-0.517013	0.049475	0.853073	0.076364	0.043667	-0.170320	-0.981454	
17	0.969288	-0.217103	0.083953	0.079363	0.050193	-0.516694	0.049601	0.853257	0.076219	0.043270	-0.170381	-0.981473	
18	0.969250	-0.217206	0.084072	0.079421	0.050215	-0.516387	0.049733	0.853434	0.076066	0.042873	-0.170453	-0.981489	
19	0.969211	-0.217309	0.084201	0.079477	0.050215	-0.516096	0.049870	0.853602	0.075909	0.042464	-0.170537	-0.981505	
20	0.969172	-0.217413	0.084339	0.079525	0.050195	-0.515822	0.050011	0.853761	0.075749	0.042059	-0.170630	-0.981519	
21	0.969133	-0.217516	0.084486	0.079560	0.050155	-0.515567	0.050153	0.853909	0.075592	0.041674	-0.170728	-0.981530	
22	0.969095	-0.217620	0.084638	0.079578	0.050097	-0.515330	0.050296	0.854047	0.075440	0.041297	-0.170830	-0.981540	
23	0.969059	-0.217722	0.084796	0.079575	0.050023	-0.515109	0.050438	0.854176	0.075295	0.040919	-0.170935	-0.981549	
24	0.969024	-0.217823	0.084954	0.079550	0.049938	-0.514903	0.050578	0.854297	0.075162	0.040556	-0.171040	-0.981556	
25	0.968993	-0.217920	0.085109	0.079501	0.049843	-0.514709	0.050712	0.854411	0.075043	0.040219	-0.171141	-0.981561	
26	0.968965	-0.218013	0.085258	0.079428	0.049745	-0.514524	0.050841	0.854521	0.074940	0.039894	-0.171238	-0.981565	
27	0.968941	-0.218100	0.085396	0.079334	0.049645	-0.514346	0.050963	0.854627	0.074853	0.039573	-0.171329	-0.981569	
28	0.968921	-0.218181	0.085519	0.079219	0.049548	-0.514172	0.051077	0.854730	0.074784	0.039273	-0.171413	-0.981571	
29	0.968906	-0.218254	0.085624	0.079089	0.049456	-0.514002	0.051181	0.854831	0.074733	0.039002	-0.171488	-0.981573	
30	0.968895	-0.218319	0.085709	0.078946	0.049373	-0.513835	0.051277	0.854931	0.074697	0.038742	-0.171554	-0.981575	
31	0.968889	-0.218375	0.085771	0.078796	0.049299	-0.513672	0.051362	0.855028	0.074675	0.038491	-0.171611	-0.981576	
32	0.968888	-0.218423	0.085810	0.078642	0.049235	-0.513514	0.051438	0.855122	0.074663	0.038267	-0.171659	-0.981577	
33	0.968890	-0.218462	0.085827	0.078489	0.049182	-0.513364	0.051504	0.855211	0.074661	0.038075	-0.171698	-0.981578	
