Mhairi	// User ID
4-6-2024	// Evaluation date
P10_CP	4-6-2024	10:00:47:729	// Source file name and timestamp
100.000	// Sampling rate
60.388	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.949128	-0.295146	0.104117	0.034723	0.060183	-0.402176	0.048682	0.912284	-0.028870	-0.283671	0.136766	0.948679	
1	0.949246	-0.294785	0.104151	0.034436	0.060391	-0.402311	0.048541	0.912219	-0.028795	-0.283894	0.136490	0.948655	
2	0.949359	-0.294446	0.104176	0.034154	0.060628	-0.402368	0.048366	0.912187	-0.028665	-0.284020	0.136150	0.948669	
3	0.949463	-0.294137	0.104191	0.033887	0.060891	-0.402332	0.048161	0.912196	-0.028486	-0.284016	0.135760	0.948732	
4	0.949556	-0.293864	0.104190	0.033642	0.061174	-0.402196	0.047934	0.912249	-0.028263	-0.283850	0.135336	0.948849	
5	0.949639	-0.293627	0.104172	0.033424	0.061469	-0.401956	0.047691	0.912348	-0.028000	-0.283517	0.134889	0.949020	
6	0.949712	-0.293427	0.104130	0.033238	0.061769	-0.401620	0.047440	0.912489	-0.027699	-0.283019	0.134430	0.949243	
7	0.949776	-0.293262	0.104061	0.033085	0.062066	-0.401197	0.047191	0.912667	-0.027375	-0.282354	0.133985	0.949513	
8	0.949833	-0.293124	0.103962	0.032964	0.062352	-0.400706	0.046952	0.912876	-0.027040	-0.281533	0.133575	0.949824	
9	0.949887	-0.293008	0.103827	0.032872	0.062618	-0.400168	0.046733	0.913105	-0.026701	-0.280591	0.133214	0.950163	
10	0.949941	-0.292905	0.103652	0.032804	0.062858	-0.399609	0.046543	0.913343	-0.026368	-0.279562	0.132915	0.950517	
11	0.949997	-0.292806	0.103434	0.032753	0.063065	-0.399055	0.046390	0.913579	-0.026056	-0.278477	0.132702	0.950874	
12	0.950058	-0.292703	0.103168	0.032710	0.063234	-0.398534	0.046282	0.913800	-0.025778	-0.277374	0.132587	0.951220	
13	0.950129	-0.292590	0.102853	0.032667	0.063362	-0.398072	0.046225	0.913995	-0.025539	-0.276304	0.132576	0.951540	
14	0.950210	-0.292461	0.102485	0.032615	0.063448	-0.397691	0.046224	0.914155	-0.025346	-0.275308	0.132671	0.951820	
15	0.950304	-0.292313	0.102064	0.032544	0.063491	-0.397410	0.046283	0.914271	-0.025208	-0.274414	0.132881	0.952052	
16	0.950410	-0.292145	0.101587	0.032448	0.063495	-0.397246	0.046401	0.914336	-0.025130	-0.273654	0.133204	0.952228	
17	0.950528	-0.291957	0.101055	0.032321	0.063461	-0.397206	0.046579	0.914347	-0.025107	-0.273059	0.133626	0.952340	
18	0.950658	-0.291754	0.100470	0.032158	0.063394	-0.397296	0.046815	0.914300	-0.025136	-0.272648	0.134139	0.952385	
19	0.950797	-0.291541	0.099835	0.031958	0.063299	-0.397515	0.047103	0.914197	-0.025218	-0.272420	0.134735	0.952364	
20	0.950943	-0.291324	0.099154	0.031721	0.063183	-0.397857	0.047439	0.914039	-0.025346	-0.272377	0.135397	0.952279	
21	0.951093	-0.291110	0.098432	0.031451	0.063050	-0.398314	0.047814	0.913830	-0.025506	-0.272524	0.136103	0.952132	
22	0.951242	-0.290907	0.097678	0.031152	0.062906	-0.398872	0.048221	0.913575	-0.025690	-0.272845	0.136835	0.951931	
23	0.951389	-0.290721	0.096899	0.030830	0.062756	-0.399519	0.048649	0.913280	-0.025893	-0.273316	0.137579	0.951683	
24	0.951530	-0.290558	0.096104	0.030494	0.062604	-0.400237	0.049088	0.912952	-0.026101	-0.273920	0.138316	0.951397	
25	0.951663	-0.290423	0.095305	0.030151	0.062455	-0.401010	0.049529	0.912599	-0.026302	-0.274642	0.139023	0.951080	
26	0.951785	-0.290317	0.094513	0.029810	0.062310	-0.401823	0.049960	0.912228	-0.026486	-0.275457	0.139685	0.950742	
27	0.951895	-0.290242	0.093737	0.029479	0.062172	-0.402661	0.050371	0.911845	-0.026651	-0.276332	0.140295	0.950393	
28	0.951992	-0.290195	0.092990	0.029164	0.062043	-0.403508	0.050754	0.911458	-0.026786	-0.277252	0.140836	0.950042	
29	0.952077	-0.290174	0.092282	0.028871	0.061924	-0.404353	0.051101	0.911072	-0.026881	-0.278203	0.141296	0.949693	
30	0.952149	-0.290173	0.091621	0.028604	0.061816	-0.405184	0.051404	0.910693	-0.026934	-0.279161	0.141671	0.949354	
31	0.952210	-0.290187	0.091016	0.028365	0.061721	-0.405992	0.051658	0.910325	-0.026947	-0.280103	0.141961	0.949033	
32	0.952261	-0.290209	0.090471	0.028154	0.061640	-0.406769	0.051860	0.909973	-0.026913	-0.281021	0.142160	0.948733	
33	0.952304	-0.290234	0.089992	0.027970	0.061576	-0.407506	0.052007	0.909639	-0.026828	-0.281909	0.142264	0.948456	
34	0.952341	-0.290255	0.089581	0.027809	0.061531	-0.408197	0.052097	0.909327	-0.026697	-0.282746	0.142281	0.948208	
35	0.952374	-0.290268	0.089237	0.027667	0.061509	-0.408837	0.052131	0.909039	-0.026521	-0.283519	0.142217	0.947992	
36	0.952404	-0.290267	0.088959	0.027540	0.061511	-0.409422	0.052111	0.908776	-0.026300	-0.284224	0.142072	0.947808	
37	0.952432	-0.290251	0.088743	0.027421	0.061542	-0.409946	0.052039	0.908542	-0.026032	-0.284858	0.141851	0.947659	
38	0.952460	-0.290219	0.088585	0.027304	0.061604	-0.410406	0.051919	0.908337	-0.025723	-0.285403	0.141565	0.947546	
39	0.952488	-0.290170	0.088479	0.027185	0.061701	-0.410801	0.051754	0.908161	-0.025377	-0.285851	0.141226	0.947470	
40	0.952517	-0.290107	0.088417	0.027059	0.061833	-0.411128	0.051551	0.908016	-0.024993	-0.286205	0.140835	0.947432	
41	0.952546	-0.290031	0.088395	0.026921	0.062001	-0.411387	0.051313	0.907901	-0.024571	-0.286464	0.140401	0.947429	
42	0.952575	-0.289947	0.088404	0.026770	0.062205	-0.411581	0.051046	0.907814	-0.024119	-0.286618	0.139938	0.947463	
43	0.952604	-0.289856	0.088439	0.026604	0.062442	-0.411712	0.050755	0.907754	-0.023641	-0.286669	0.139459	0.947530	
44	0.952632	-0.289763	0.088494	0.026422	0.062709	-0.411786	0.050446	0.907720	-0.023135	-0.286630	0.138966	0.947627	
45	0.952659	-0.289670	0.088564	0.026226	0.062999	-0.411809	0.050124	0.907707	-0.022606	-0.286511	0.138470	0.947748	
46	0.952685	-0.289581	0.088646	0.026017	0.063306	-0.411791	0.049794	0.907712	-0.022061	-0.286314	0.137987	0.947891	
47	0.952708	-0.289496	0.088736	0.025797	0.063622	-0.411742	0.049462	0.907730	-0.021506	-0.286054	0.137527	0.948049	
48	0.952729	-0.289417	0.088833	0.025570	0.063939	-0.411673	0.049134	0.907757	-0.020942	-0.285759	0.137093	0.948214	
49	0.952748	-0.289345	0.088935	0.025339	0.064247	-0.411595	0.048814	0.907788	-0.020375	-0.285443	0.136696	0.948378	
50	0.952764	-0.289279	0.089041	0.025106	0.064539	-0.411522	0.048509	0.907817	-0.019817	-0.285118	0.136350	0.948538	
51	0.952779	-0.289217	0.089148	0.024874	0.064807	-0.411463	0.048223	0.907839	-0.019274	-0.284805	0.136061	0.948684	
