Mhairi	// User ID
20-6-2024	// Evaluation date
P18_JA_slow	14-6-2024	15:30:32:601	// Source file name and timestamp
100.000	// Sampling rate
108.376	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.101296	0.257573	-0.097885	-0.955936	0.086659	-0.188701	-0.024676	0.977892	0.919893	-0.177520	0.319075	0.143090	
1	0.100799	0.256852	-0.097664	-0.956205	0.086917	-0.187821	-0.024755	0.978037	0.919682	-0.177373	0.319777	0.143060	
2	0.100375	0.256164	-0.097401	-0.956461	0.087143	-0.186951	-0.024809	0.978182	0.919471	-0.177213	0.320490	0.143017	
3	0.100029	0.255485	-0.097128	-0.956707	0.087343	-0.186098	-0.024835	0.978326	0.919266	-0.177043	0.321195	0.142970	
4	0.099761	0.254831	-0.096831	-0.956939	0.087517	-0.185261	-0.024831	0.978470	0.919067	-0.176847	0.321896	0.142914	
5	0.099573	0.254183	-0.096532	-0.957161	0.087670	-0.184441	-0.024796	0.978612	0.918877	-0.176628	0.322583	0.142855	
6	0.099464	0.253531	-0.096249	-0.957374	0.087806	-0.183641	-0.024729	0.978752	0.918699	-0.176385	0.323249	0.142795	
7	0.099428	0.252880	-0.095976	-0.957577	0.087929	-0.182856	-0.024633	0.978890	0.918531	-0.176115	0.323901	0.142734	
8	0.099464	0.252200	-0.095752	-0.957775	0.088046	-0.182089	-0.024507	0.979025	0.918372	-0.175832	0.324526	0.142682	
9	0.099564	0.251503	-0.095564	-0.957967	0.088157	-0.181337	-0.024354	0.979159	0.918220	-0.175535	0.325138	0.142636	
10	0.099721	0.250774	-0.095436	-0.958155	0.088266	-0.180597	-0.024178	0.979290	0.918071	-0.175239	0.325734	0.142601	
11	0.099931	0.250007	-0.095374	-0.958339	0.088377	-0.179868	-0.023978	0.979419	0.917920	-0.174957	0.326319	0.142581	
12	0.100184	0.249216	-0.095366	-0.958520	0.088488	-0.179145	-0.023761	0.979547	0.917762	-0.174695	0.326905	0.142572	
13	0.100475	0.248383	-0.095436	-0.958699	0.088600	-0.178427	-0.023524	0.979674	0.917593	-0.174476	0.327492	0.142582	
14	0.100795	0.247529	-0.095556	-0.958874	0.088710	-0.177706	-0.023273	0.979801	0.917408	-0.174303	0.328094	0.142604	
15	0.101141	0.246651	-0.095732	-0.959046	0.088817	-0.176981	-0.023006	0.979929	0.917201	-0.174190	0.328715	0.142640	
16	0.101507	0.245753	-0.095960	-0.959215	0.088915	-0.176248	-0.022724	0.980058	0.916971	-0.174147	0.329358	0.142689	
17	0.101888	0.244856	-0.096210	-0.959379	0.089000	-0.175499	-0.022427	0.980192	0.916715	-0.174172	0.330035	0.142742	
18	0.102281	0.243945	-0.096500	-0.959540	0.089070	-0.174736	-0.022112	0.980329	0.916432	-0.174276	0.330737	0.142804	
19	0.102684	0.243044	-0.096795	-0.959696	0.089117	-0.173950	-0.021779	0.980472	0.916124	-0.174448	0.331475	0.142862	
20	0.103095	0.242146	-0.097100	-0.959848	0.089139	-0.173142	-0.021424	0.980621	0.915793	-0.174687	0.332238	0.142917	
21	0.103514	0.241250	-0.097411	-0.959997	0.089134	-0.172312	-0.021045	0.980776	0.915444	-0.174986	0.333022	0.142965	
22	0.103941	0.240370	-0.097708	-0.960141	0.089096	-0.171455	-0.020641	0.980938	0.915081	-0.175328	0.333825	0.142995	
23	0.104377	0.239484	-0.098015	-0.960284	0.089029	-0.170578	-0.020207	0.981106	0.914712	-0.175707	0.334629	0.143013	
24	0.104823	0.238607	-0.098309	-0.960424	0.088929	-0.169680	-0.019745	0.981280	0.914342	-0.176103	0.335432	0.143008	
25	0.105282	0.237725	-0.098607	-0.960562	0.088800	-0.168768	-0.019252	0.981459	0.913980	-0.176505	0.336220	0.142981	
26	0.105755	0.236831	-0.098918	-0.960699	0.088645	-0.167848	-0.018730	0.981641	0.913630	-0.176903	0.336980	0.142932	
27	0.106242	0.235937	-0.099232	-0.960833	0.088465	-0.166925	-0.018179	0.981825	0.913299	-0.177278	0.337712	0.142856	
28	0.106747	0.235020	-0.099580	-0.960965	0.088267	-0.166011	-0.017603	0.982008	0.912992	-0.177632	0.338396	0.142762	
29	0.107268	0.234099	-0.099946	-0.961094	0.088054	-0.165112	-0.017005	0.982189	0.912710	-0.177951	0.339038	0.142643	
30	0.107807	0.233165	-0.100349	-0.961219	0.087831	-0.164238	-0.016389	0.982366	0.912455	-0.178239	0.339630	0.142507	
31	0.108363	0.232220	-0.100796	-0.961339	0.087604	-0.163400	-0.015761	0.982536	0.912226	-0.178497	0.340170	0.142359	
32	0.108933	0.231284	-0.101271	-0.961450	0.087373	-0.162605	-0.015128	0.982699	0.912021	-0.178726	0.340667	0.142197	
33	0.109516	0.230345	-0.101799	-0.961553	0.087147	-0.161864	-0.014493	0.982851	0.911836	-0.178942	0.341117	0.142035	
34	0.110107	0.229432	-0.102354	-0.961645	0.086924	-0.161180	-0.013865	0.982992	0.911665	-0.179148	0.341534	0.141870	
35	0.110702	0.228543	-0.102943	-0.961725	0.086708	-0.160563	-0.013247	0.983121	0.911503	-0.179358	0.341922	0.141712	
36	0.111297	0.227686	-0.103560	-0.961794	0.086500	-0.160014	-0.012644	0.983236	0.911343	-0.179587	0.342288	0.141566	
37	0.111884	0.226881	-0.104181	-0.961849	0.086299	-0.159535	-0.012062	0.983339	0.911179	-0.179839	0.342647	0.141432	
38	0.112459	0.226116	-0.104820	-0.961892	0.086107	-0.159127	-0.011502	0.983429	0.911007	-0.180133	0.342998	0.141320	
39	0.113014	0.225412	-0.105443	-0.961925	0.085921	-0.158787	-0.010967	0.983506	0.910820	-0.180468	0.343356	0.141226	
40	0.113544	0.224760	-0.106053	-0.961948	0.085740	-0.158511	-0.010456	0.983572	0.910617	-0.180854	0.343721	0.141155	
41	0.114043	0.224153	-0.106644	-0.961965	0.085566	-0.158293	-0.009971	0.983627	0.910395	-0.181291	0.344096	0.141108	
42	0.114504	0.223602	-0.107191	-0.961978	0.085394	-0.158124	-0.009509	0.983674	0.910156	-0.181772	0.344488	0.141079	
43	0.114926	0.223077	-0.107712	-0.961991	0.085227	-0.157999	-0.009069	0.983713	0.909900	-0.182298	0.344887	0.141074	
44	0.115302	0.222588	-0.108181	-0.962007	0.085064	-0.157904	-0.008649	0.983746	0.909632	-0.182853	0.345299	0.141081	
45	0.115633	0.222113	-0.108607	-0.962029	0.084904	-0.157830	-0.008246	0.983775	0.909354	-0.183428	0.345716	0.141102	
46	0.115918	0.221640	-0.108991	-0.962060	0.084751	-0.157768	-0.007857	0.983801	0.909073	-0.184012	0.346133	0.141132	
47	0.116155	0.221171	-0.109319	-0.962102	0.084603	-0.157704	-0.007482	0.983827	0.908793	-0.184582	0.346551	0.141162	
48	0.116347	0.220680	-0.109615	-0.962158	0.084466	-0.157633	-0.007117	0.983853	0.908521	-0.185133	0.346957	0.141194	
49	0.116496	0.220177	-0.109861	-0.962227	0.084338	-0.157542	-0.006762	0.983881	0.908260	-0.185643	0.347358	0.141219	
50	0.116604	0.219650	-0.110071	-0.962311	0.084223	-0.157424	-0.006418	0.983912	0.908015	-0.186104	0.347745	0.141236	
51	0.116675	0.219097	-0.110252	-0.962407	0.084123	-0.157275	-0.006085	0.983947	0.907788	-0.186507	0.348118	0.141244	
52	0.116711	0.218534	-0.110390	-0.962515	0.084037	-0.157085	-0.005765	0.983986	0.907580	-0.186840	0.348484	0.141237	
53	0.116719	0.217948	-0.110511	-0.962633	0.083969	-0.156857	-0.005460	0.984030	0.907392	-0.187107	0.348837	0.141222	
54	0.116698	0.217364	-0.110597	-0.962758	0.083916	-0.156584	-0.005174	0.984080	0.907221	-0.187300	0.349189	0.141195	
55	0.116653	0.216782	-0.110659	-0.962887	0.083881	-0.156269	-0.004910	0.984134	0.907065	-0.187424	0.349541	0.141161	
56	0.116586	0.216208	-0.110704	-0.963019	0.083862	-0.155914	-0.004671	0.984193	0.906921	-0.187487	0.349896	0.141126	
57	0.116498	0.215664	-0.110715	-0.963151	0.083857	-0.155519	-0.004461	0.984257	0.906783	-0.187489	0.350267	0.141087	
58	0.116391	0.215139	-0.110717	-0.963281	0.083866	-0.155093	-0.004282	0.984324	0.906650	-0.187446	0.350647	0.141057	
59	0.116264	0.214655	-0.110689	-0.963408	0.083885	-0.154636	-0.004139	0.984395	0.906515	-0.187359	0.351049	0.141034	
60	0.116118	0.214204	-0.110644	-0.963531	0.083915	-0.154156	-0.004031	0.984468	0.906378	-0.187242	0.351470	0.141025	
61	0.115954	0.213784	-0.110588	-0.963650	0.083952	-0.153660	-0.003959	0.984543	0.906236	-0.187103	0.351907	0.141033	
62	0.115770	0.213405	-0.110504	-0.963766	0.083994	-0.153150	-0.003926	0.984619	0.906087	-0.186942	0.352365	0.141056	
63	0.115568	0.213041	-0.110419	-0.963880	0.084043	-0.152637	-0.003927	0.984694	0.905934	-0.186773	0.352830	0.141101	
64	0.115348	0.212704	-0.110315	-0.963993	0.084096	-0.152122	-0.003962	0.984770	0.905778	-0.186591	0.353304	0.141161	
65	0.115113	0.212376	-0.110204	-0.964106	0.084152	-0.151612	-0.004028	0.984843	0.905621	-0.186402	0.353775	0.141235	
66	0.114865	0.212046	-0.110093	-0.964221	0.084214	-0.151110	-0.004121	0.984915	0.905469	-0.186206	0.354234	0.141321	
67	0.114606	0.211721	-0.109967	-0.964338	0.084278	-0.150618	-0.004239	0.984984	0.905324	-0.185996	0.354679	0.141409	
68	0.114343	0.211376	-0.109853	-0.964457	0.084349	-0.150141	-0.004374	0.985050	0.905192	-0.185778	0.355093	0.141500	
69	0.114080	0.211029	-0.109729	-0.964579	0.084425	-0.149678	-0.004525	0.985113	0.905077	-0.185542	0.355478	0.141580	
70	0.113823	0.210670	-0.109608	-0.964701	0.084507	-0.149232	-0.004685	0.985173	0.904983	-0.185289	0.355823	0.141648	
71	0.113579	0.210302	-0.109493	-0.964823	0.084596	-0.148805	-0.004851	0.985229	0.904912	-0.185020	0.356124	0.141697	
72	0.113353	0.209948	-0.109368	-0.964941	0.084689	-0.148395	-0.005021	0.985282	0.904865	-0.184728	0.356386	0.141718	
73	0.113154	0.209599	-0.109254	-0.965053	0.084790	-0.148009	-0.005189	0.985331	0.904844	-0.184425	0.356598	0.141715	
74	0.112984	0.209286	-0.109129	-0.965155	0.084893	-0.147645	-0.005355	0.985376	0.904847	-0.184103	0.356771	0.141678	
75	0.112850	0.209016	-0.109004	-0.965244	0.084997	-0.147308	-0.005515	0.985416	0.904872	-0.183772	0.356903	0.141611	
76	0.112756	0.208801	-0.108881	-0.965315	0.085102	-0.147003	-0.005670	0.985452	0.904918	-0.183441	0.356996	0.141517	
77	0.112701	0.208670	-0.108743	-0.965365	0.085201	-0.146733	-0.005819	0.985483	0.904980	-0.183108	0.357059	0.141392	
78	0.112689	0.208616	-0.108615	-0.965393	0.085294	-0.146508	-0.005960	0.985507	0.905056	-0.182791	0.357085	0.141250	
79	0.112717	0.208667	-0.108476	-0.965394	0.085375	-0.146332	-0.006097	0.985526	0.905143	-0.182490	0.357084	0.141087	
80	0.112783	0.208820	-0.108342	-0.965368	0.085440	-0.146214	-0.006228	0.985537	0.905238	-0.182216	0.357050	0.140915	
81	0.112885	0.209077	-0.108217	-0.965315	0.085488	-0.146163	-0.006354	0.985539	0.905341	-0.181977	0.356979	0.140740	
82	0.113017	0.209449	-0.108090	-0.965233	0.085512	-0.146184	-0.006478	0.985533	0.905451	-0.181771	0.356874	0.140562	
83	0.113176	0.209915	-0.107989	-0.965124	0.085513	-0.146290	-0.006600	0.985517	0.905571	-0.181612	0.356718	0.140396	
84	0.113354	0.210485	-0.107897	-0.964990	0.085488	-0.146484	-0.006721	0.985489	0.905701	-0.181491	0.356511	0.140237	
85	0.113547	0.211142	-0.107828	-0.964831	0.085435	-0.146774	-0.006842	0.985450	0.905846	-0.181415	0.356239	0.140093	
86	0.113752	0.211874	-0.107790	-0.964651	0.085357	-0.147164	-0.006964	0.985398	0.906009	-0.181382	0.355890	0.139966	
87	0.113962	0.212686	-0.107768	-0.964450	0.085251	-0.147655	-0.007088	0.985332	0.906195	-0.181383	0.355461	0.139850	
88	0.114177	0.213548	-0.107785	-0.964232	0.085123	-0.148251	-0.007212	0.985253	0.906408	-0.181423	0.354935	0.139752	
89	0.114391	0.214474	-0.107820	-0.963997	0.084972	-0.148947	-0.007339	0.985160	0.906652	-0.181489	0.354314	0.139662	
90	0.114606	0.215450	-0.107881	-0.963747	0.084804	-0.149741	-0.007467	0.985053	0.906929	-0.181580	0.353590	0.139580	
91	0.114820	0.216471	-0.107965	-0.963483	0.084622	-0.150629	-0.007597	0.984933	0.907241	-0.181694	0.352760	0.139505	
92	0.115031	0.217552	-0.108052	-0.963205	0.084428	-0.151601	-0.007730	0.984799	0.907586	-0.181821	0.351836	0.139427	
93	0.115242	0.218677	-0.108159	-0.962913	0.084230	-0.152653	-0.007864	0.984652	0.907964	-0.181968	0.350814	0.139350	
94	0.115451	0.219869	-0.108255	-0.962606	0.084028	-0.153773	-0.008000	0.984494	0.908370	-0.182126	0.349715	0.139264	
95	0.115657	0.221124	-0.108345	-0.962283	0.083828	-0.154953	-0.008139	0.984325	0.908799	-0.182298	0.348545	0.139172	
96	0.115861	0.222443	-0.108425	-0.961946	0.083632	-0.156185	-0.008281	0.984146	0.909244	-0.182487	0.347321	0.139074	
97	0.116058	0.223844	-0.108474	-0.961591	0.083442	-0.157457	-0.008427	0.983958	0.909699	-0.182688	0.346064	0.138965	
