Mhairi	// User ID
20-6-2024	// Evaluation date
P20_ROM	18-6-2024	11:10:30:518	// Source file name and timestamp
100.000	// Sampling rate
42.799	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.955985	-0.195451	0.185530	0.116064	0.029364	-0.144453	0.043675	0.988111	-0.063390	-0.338057	0.095684	0.934100	
1	0.955932	-0.195589	0.185693	0.116003	0.029524	-0.144379	0.043688	0.988117	-0.062904	-0.338000	0.095784	0.934144	
2	0.955877	-0.195748	0.185846	0.115941	0.029701	-0.144335	0.043705	0.988117	-0.062451	-0.337964	0.095899	0.934175	
3	0.955821	-0.195927	0.185990	0.115875	0.029890	-0.144325	0.043727	0.988112	-0.062023	-0.337953	0.096031	0.934194	
4	0.955762	-0.196126	0.186125	0.115802	0.030089	-0.144354	0.043761	0.988100	-0.061621	-0.337973	0.096185	0.934198	
5	0.955703	-0.196344	0.186250	0.115722	0.030294	-0.144424	0.043813	0.988081	-0.061267	-0.338034	0.096364	0.934181	
6	0.955644	-0.196579	0.186363	0.115631	0.030498	-0.144537	0.043890	0.988055	-0.060974	-0.338146	0.096571	0.934138	
7	0.955586	-0.196829	0.186461	0.115527	0.030699	-0.144697	0.043997	0.988021	-0.060729	-0.338319	0.096810	0.934066	
8	0.955530	-0.197091	0.186542	0.115408	0.030890	-0.144906	0.044140	0.987978	-0.060531	-0.338562	0.097084	0.933963	
9	0.955479	-0.197362	0.186602	0.115270	0.031068	-0.145164	0.044326	0.987926	-0.060401	-0.338884	0.097395	0.933822	
10	0.955434	-0.197639	0.186638	0.115111	0.031227	-0.145471	0.044561	0.987865	-0.060340	-0.339294	0.097743	0.933641	
11	0.955396	-0.197919	0.186646	0.114931	0.031365	-0.145825	0.044847	0.987796	-0.060330	-0.339795	0.098129	0.933419	
12	0.955368	-0.198197	0.186621	0.114727	0.031478	-0.146224	0.045186	0.987718	-0.060368	-0.340386	0.098550	0.933156	
13	0.955350	-0.198472	0.186561	0.114499	0.031563	-0.146662	0.045580	0.987632	-0.060469	-0.341069	0.099002	0.932853	
14	0.955344	-0.198740	0.186462	0.114247	0.031619	-0.147133	0.046027	0.987539	-0.060625	-0.341836	0.099480	0.932511	
15	0.955351	-0.198998	0.186321	0.113971	0.031647	-0.147634	0.046521	0.987440	-0.060812	-0.342676	0.099977	0.932137	
16	0.955371	-0.199243	0.186136	0.113674	0.031646	-0.148155	0.047057	0.987337	-0.061027	-0.343577	0.100485	0.931737	
17	0.955405	-0.199474	0.185906	0.113357	0.031617	-0.148689	0.047628	0.987230	-0.061279	-0.344524	0.100993	0.931316	
18	0.955454	-0.199689	0.185630	0.113023	0.031562	-0.149228	0.048222	0.987122	-0.061550	-0.345498	0.101490	0.930883	
19	0.955516	-0.199885	0.185309	0.112676	0.031484	-0.149766	0.048827	0.987013	-0.061814	-0.346479	0.101967	0.930448	
20	0.955592	-0.200060	0.184944	0.112319	0.031384	-0.150296	0.049431	0.986906	-0.062067	-0.347449	0.102410	0.930021	
21	0.955681	-0.200213	0.184537	0.111957	0.031266	-0.150811	0.050019	0.986801	-0.062312	-0.348392	0.102808	0.929608	
22	0.955783	-0.200342	0.184089	0.111594	0.031133	-0.151309	0.050578	0.986701	-0.062527	-0.349291	0.103150	0.929218	
23	0.955897	-0.200445	0.183603	0.111235	0.030987	-0.151785	0.051091	0.986606	-0.062685	-0.350135	0.103428	0.928859	
24	0.956022	-0.200520	0.183081	0.110882	0.030831	-0.152239	0.051547	0.986517	-0.062784	-0.350916	0.103632	0.928535	
25	0.956158	-0.200565	0.182526	0.110542	0.030668	-0.152671	0.051933	0.986435	-0.062826	-0.351632	0.103755	0.928247	
26	0.956305	-0.200578	0.181939	0.110217	0.030500	-0.153083	0.052238	0.986360	-0.062787	-0.352287	0.103793	0.927997	
27	0.956462	-0.200556	0.181321	0.109910	0.030329	-0.153480	0.052450	0.986293	-0.062645	-0.352884	0.103744	0.927785	
28	0.956630	-0.200498	0.180673	0.109625	0.030156	-0.153866	0.052566	0.986232	-0.062406	-0.353438	0.103606	0.927606	
29	0.956808	-0.200401	0.179996	0.109363	0.029984	-0.154248	0.052580	0.986176	-0.062074	-0.353966	0.103381	0.927452	
30	0.956996	-0.200263	0.179288	0.109127	0.029812	-0.154633	0.052489	0.986126	-0.061630	-0.354483	0.103073	0.927318	
31	0.957195	-0.200084	0.178550	0.108918	0.029644	-0.155030	0.052293	0.986079	-0.061062	-0.355010	0.102685	0.927197	
32	0.957406	-0.199861	0.177781	0.108737	0.029478	-0.155446	0.051994	0.986035	-0.060389	-0.355569	0.102224	0.927078	
33	0.957627	-0.199595	0.176979	0.108583	0.029315	-0.155891	0.051597	0.985990	-0.059620	-0.356179	0.101695	0.926952	
