Mhairi	// User ID
15-5-2024	// Evaluation date
P4_CP	14-5-2024	17:28:07:611	// Source file name and timestamp
100.000	// Sampling rate
37.527	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.084741	0.191021	-0.120439	-0.970476	0.009550	0.421412	-0.033669	-0.906194	0.951756	-0.206368	0.221663	0.049381	
1	0.084708	0.191636	-0.120482	-0.970353	0.009550	0.421738	-0.033625	-0.906044	0.951787	-0.206254	0.221626	0.049416	
2	0.084687	0.192234	-0.120510	-0.970233	0.009559	0.422071	-0.033578	-0.905890	0.951786	-0.206236	0.221633	0.049486	
3	0.084695	0.192800	-0.120484	-0.970123	0.009573	0.422402	-0.033528	-0.905738	0.951753	-0.206311	0.221685	0.049578	
4	0.084721	0.193314	-0.120413	-0.970027	0.009590	0.422723	-0.033472	-0.905590	0.951688	-0.206477	0.221784	0.049685	
5	0.084751	0.193756	-0.120312	-0.969949	0.009607	0.423026	-0.033408	-0.905451	0.951595	-0.206727	0.221926	0.049800	
6	0.084802	0.194123	-0.120150	-0.969891	0.009620	0.423302	-0.033337	-0.905324	0.951478	-0.207041	0.222110	0.049906	
7	0.084844	0.194399	-0.119977	-0.969854	0.009630	0.423548	-0.033253	-0.905212	0.951341	-0.207409	0.222330	0.050002	
8	0.084891	0.194592	-0.119768	-0.969837	0.009633	0.423757	-0.033160	-0.905117	0.951192	-0.207806	0.222581	0.050072	
9	0.084932	0.194703	-0.119544	-0.969838	0.009628	0.423927	-0.033054	-0.905042	0.951037	-0.208214	0.222856	0.050112	
10	0.084955	0.194737	-0.119332	-0.969856	0.009616	0.424055	-0.032936	-0.904986	0.950880	-0.208614	0.223147	0.050122	
11	0.084979	0.194717	-0.119105	-0.969886	0.009595	0.424142	-0.032809	-0.904950	0.950730	-0.208984	0.223447	0.050091	
12	0.084978	0.194646	-0.118915	-0.969923	0.009568	0.424190	-0.032671	-0.904933	0.950590	-0.209313	0.223748	0.050030	
13	0.084970	0.194553	-0.118736	-0.969965	0.009534	0.424201	-0.032526	-0.904933	0.950466	-0.209586	0.224043	0.049937	
14	0.084951	0.194452	-0.118581	-0.970005	0.009496	0.424182	-0.032377	-0.904948	0.950359	-0.209796	0.224323	0.049821	
15	0.084915	0.194358	-0.118469	-0.970041	0.009454	0.424138	-0.032224	-0.904975	0.950272	-0.209944	0.224582	0.049693	
16	0.084885	0.194297	-0.118362	-0.970069	0.009411	0.424074	-0.032073	-0.905010	0.950207	-0.210024	0.224814	0.049557	
17	0.084839	0.194273	-0.118299	-0.970085	0.009368	0.423999	-0.031924	-0.905051	0.950160	-0.210049	0.225016	0.049431	
18	0.084803	0.194305	-0.118242	-0.970089	0.009326	0.423919	-0.031782	-0.905094	0.950132	-0.210024	0.225183	0.049320	
19	0.084772	0.194399	-0.118195	-0.970079	0.009287	0.423841	-0.031649	-0.905136	0.950119	-0.209961	0.225313	0.049236	
20	0.084740	0.194554	-0.118168	-0.970054	0.009252	0.423770	-0.031524	-0.905174	0.950119	-0.209875	0.225405	0.049189	
21	0.084733	0.194781	-0.118119	-0.970015	0.009220	0.423710	-0.031412	-0.905206	0.950128	-0.209774	0.225461	0.049178	
22	0.084727	0.195064	-0.118085	-0.969963	0.009193	0.423667	-0.031311	-0.905230	0.950143	-0.209677	0.225481	0.049213	
23	0.084742	0.195406	-0.118031	-0.969899	0.009170	0.423641	-0.031223	-0.905245	0.950162	-0.209589	0.225469	0.049286	
24	0.084771	0.195794	-0.117966	-0.969826	0.009151	0.423634	-0.031147	-0.905251	0.950181	-0.209519	0.225428	0.049398	
25	0.084805	0.196212	-0.117909	-0.969746	0.009136	0.423646	-0.031079	-0.905248	0.950198	-0.209476	0.225363	0.049543	
26	0.084863	0.196657	-0.117826	-0.969660	0.009122	0.423674	-0.031022	-0.905237	0.950214	-0.209455	0.225279	0.049707	
27	0.084915	0.197104	-0.117765	-0.969573	0.009113	0.423716	-0.030969	-0.905219	0.950227	-0.209460	0.225181	0.049887	
28	0.084981	0.197546	-0.117701	-0.969485	0.009104	0.423769	-0.030921	-0.905196	0.950237	-0.209484	0.225076	0.050065	
29	0.085048	0.197969	-0.117649	-0.969399	0.009097	0.423829	-0.030876	-0.905170	0.950246	-0.209519	0.224969	0.050233	
30	0.085106	0.198355	-0.117632	-0.969317	0.009092	0.423892	-0.030828	-0.905142	0.950253	-0.209561	0.224866	0.050382	
31	0.085173	0.198704	-0.117619	-0.969241	0.009088	0.423954	-0.030779	-0.905115	0.950262	-0.209595	0.224773	0.050497	
32	0.085221	0.198994	-0.117654	-0.969173	0.009086	0.424011	-0.030725	-0.905090	0.950271	-0.209619	0.224693	0.050579	
33	0.085269	0.199228	-0.117705	-0.969114	0.009086	0.424061	-0.030665	-0.905069	0.950283	-0.209618	0.224632	0.050618	
34	0.085310	0.199400	-0.117780	-0.969066	0.009088	0.424100	-0.030599	-0.905053	0.950299	-0.209590	0.224592	0.050615	
35	0.085336	0.199504	-0.117889	-0.969030	0.009093	0.424129	-0.030524	-0.905041	0.950318	-0.209532	0.224576	0.050575	
36	0.085370	0.199550	-0.117988	-0.969005	0.009099	0.424146	-0.030445	-0.905036	0.950341	-0.209437	0.224586	0.050496	
37	0.085389	0.199531	-0.118109	-0.968993	0.009110	0.424152	-0.030356	-0.905036	0.950366	-0.209312	0.224620	0.050393	
38	0.085416	0.199461	-0.118209	-0.968992	0.009123	0.424148	-0.030263	-0.905041	0.950392	-0.209157	0.224681	0.050269	
39	0.085447	0.199348	-0.118288	-0.969003	0.009138	0.424135	-0.030166	-0.905050	0.950418	-0.208979	0.224765	0.050136	
40	0.085477	0.199195	-0.118350	-0.969024	0.009158	0.424118	-0.030063	-0.905061	0.950442	-0.208789	0.224870	0.050009	
41	0.085530	0.199026	-0.118352	-0.969054	0.009179	0.424098	-0.029959	-0.905074	0.950462	-0.208589	0.224995	0.049890	
42	0.085582	0.198842	-0.118329	-0.969090	0.009203	0.424079	-0.029851	-0.905086	0.950477	-0.208395	0.225135	0.049797	
43	0.085656	0.198665	-0.118248	-0.969130	0.009230	0.424062	-0.029744	-0.905097	0.950484	-0.208213	0.225286	0.049731	
44	0.085746	0.198505	-0.118119	-0.969170	0.009259	0.424053	-0.029636	-0.905105	0.950484	-0.208050	0.225444	0.049700	
45	0.085843	0.198372	-0.117965	-0.969208	0.009291	0.424052	-0.029528	-0.905109	0.950475	-0.207917	0.225604	0.049712	
46	0.085967	0.198288	-0.117758	-0.969239	0.009325	0.424061	-0.029421	-0.905108	0.950457	-0.207814	0.225764	0.049757	
47	0.086091	0.198249	-0.117552	-0.969261	0.009363	0.424083	-0.029312	-0.905100	0.950430	-0.207749	0.225917	0.049845	
48	0.086233	0.198272	-0.117330	-0.969271	0.009405	0.424119	-0.029205	-0.905087	0.950396	-0.207718	0.226061	0.049963	
49	0.086382	0.198359	-0.117117	-0.969265	0.009452	0.424168	-0.029097	-0.905067	0.950357	-0.207722	0.226193	0.050108	
50	0.086528	0.198506	-0.116944	-0.969243	0.009506	0.424231	-0.028988	-0.905040	0.950311	-0.207760	0.226310	0.050277	
51	0.086688	0.198723	-0.116789	-0.969203	0.009564	0.424308	-0.028880	-0.905007	0.950264	-0.207823	0.226411	0.050454	
52	0.086834	0.198990	-0.116706	-0.969145	0.009631	0.424398	-0.028769	-0.904967	0.950215	-0.207910	0.226494	0.050641	
53	0.086983	0.199310	-0.116670	-0.969070	0.009705	0.424501	-0.028659	-0.904922	0.950168	-0.208011	0.226560	0.050822	
54	0.087128	0.199669	-0.116695	-0.968981	0.009786	0.424615	-0.028549	-0.904871	0.950123	-0.208122	0.226610	0.050993	
55	0.087256	0.200049	-0.116797	-0.968878	0.009876	0.424741	-0.028440	-0.904814	0.950080	-0.208238	0.226644	0.051154	
56	0.087392	0.200447	-0.116934	-0.968767	0.009970	0.424877	-0.028334	-0.904753	0.950043	-0.208349	0.226666	0.051291	
57	0.087508	0.200836	-0.117139	-0.968651	0.010071	0.425024	-0.028230	-0.904686	0.950011	-0.208456	0.226676	0.051414	
58	0.087626	0.201212	-0.117367	-0.968535	0.010174	0.425179	-0.028133	-0.904615	0.949984	-0.208551	0.226679	0.051514	
59	0.087742	0.201558	-0.117613	-0.968423	0.010279	0.425344	-0.028043	-0.904539	0.949962	-0.208633	0.226675	0.051595	
60	0.087849	0.201861	-0.117875	-0.968318	0.010383	0.425518	-0.027960	-0.904458	0.949945	-0.208703	0.226668	0.051663	
61	0.087970	0.202123	-0.118101	-0.968225	0.010483	0.425700	-0.027889	-0.904374	0.949933	-0.208754	0.226660	0.051713	
62	0.088081	0.202327	-0.118317	-0.968146	0.010578	0.425891	-0.027829	-0.904285	0.949924	-0.208793	0.226652	0.051759	
63	0.088206	0.202480	-0.118477	-0.968083	0.010665	0.426089	-0.027782	-0.904192	0.949918	-0.208816	0.226646	0.051798	
64	0.088338	0.202584	-0.118582	-0.968036	0.010741	0.426294	-0.027750	-0.904095	0.949915	-0.208824	0.226643	0.051834	
65	0.088469	0.202637	-0.118641	-0.968006	0.010808	0.426506	-0.027731	-0.903995	0.949914	-0.208820	0.226643	0.051874	
66	0.088620	0.202658	-0.118616	-0.967991	0.010862	0.426721	-0.027728	-0.903893	0.949915	-0.208801	0.226645	0.051911	
67	0.088764	0.202645	-0.118553	-0.967988	0.010907	0.426939	-0.027738	-0.903789	0.949918	-0.208773	0.226650	0.051955	
68	0.088920	0.202618	-0.118426	-0.967995	0.010940	0.427159	-0.027762	-0.903684	0.949924	-0.208730	0.226656	0.051998	
69	0.089077	0.202584	-0.118256	-0.968009	0.010964	0.427377	-0.027799	-0.903580	0.949932	-0.208675	0.226664	0.052040	
70	0.089223	0.202550	-0.118071	-0.968025	0.010981	0.427592	-0.027846	-0.903476	0.949942	-0.208609	0.226672	0.052081	
71	0.089376	0.202535	-0.117852	-0.968041	0.010992	0.427801	-0.027904	-0.903375	0.949956	-0.208526	0.226681	0.052109	
72	0.089505	0.202532	-0.117656	-0.968053	0.011002	0.428003	-0.027969	-0.903278	0.949974	-0.208432	0.226691	0.052130	
73	0.089626	0.202557	-0.117467	-0.968060	0.011010	0.428195	-0.028041	-0.903184	0.949995	-0.208321	0.226702	0.052131	
74	0.089728	0.202607	-0.117308	-0.968059	0.011020	0.428375	-0.028118	-0.903096	0.950021	-0.208194	0.226715	0.052113	
75	0.089798	0.202676	-0.117207	-0.968050	0.011034	0.428544	-0.028198	-0.903014	0.950050	-0.208054	0.226731	0.052075	
