Mhairi	// User ID
20-6-2024	// Evaluation date
P20_JA_Slow	18-6-2024	11:04:59:644	// Source file name and timestamp
100.000	// Sampling rate
94.350	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.097766	0.145754	-0.070604	-0.981943	0.023660	0.005678	0.055015	0.998189	0.933464	-0.156951	0.303669	0.108612	
1	0.097819	0.145801	-0.070715	-0.981923	0.023619	0.005648	0.055097	0.998186	0.933294	-0.158450	0.303151	0.109342	
2	0.097884	0.145855	-0.070839	-0.981900	0.023576	0.005629	0.055177	0.998182	0.932996	-0.160538	0.302606	0.110344	
3	0.097963	0.145915	-0.070969	-0.981873	0.023532	0.005626	0.055258	0.998179	0.932573	-0.163126	0.302077	0.111569	
4	0.098040	0.145964	-0.071116	-0.981848	0.023486	0.005639	0.055332	0.998176	0.932052	-0.166042	0.301588	0.112935	
5	0.098137	0.146021	-0.071253	-0.981820	0.023439	0.005674	0.055407	0.998173	0.931435	-0.169193	0.301196	0.114380	
6	0.098233	0.146064	-0.071395	-0.981793	0.023389	0.005729	0.055476	0.998170	0.930773	-0.172350	0.300910	0.115806	
7	0.098337	0.146102	-0.071528	-0.981768	0.023337	0.005806	0.055541	0.998167	0.930090	-0.175370	0.300760	0.117135	
8	0.098450	0.146136	-0.071644	-0.981743	0.023283	0.005905	0.055602	0.998164	0.929425	-0.178094	0.300761	0.118294	
9	0.098554	0.146150	-0.071757	-0.981722	0.023228	0.006018	0.055654	0.998162	0.928832	-0.180337	0.300899	0.119205	
10	0.098670	0.146169	-0.071841	-0.981701	0.023171	0.006148	0.055703	0.998160	0.928325	-0.182046	0.301183	0.119834	
11	0.098774	0.146174	-0.071917	-0.981685	0.023114	0.006285	0.055742	0.998158	0.927954	-0.183088	0.301575	0.120134	
12	0.098874	0.146177	-0.071974	-0.981670	0.023058	0.006425	0.055775	0.998156	0.927729	-0.183457	0.302056	0.120105	
13	0.098971	0.146185	-0.072011	-0.981656	0.023006	0.006563	0.055802	0.998155	0.927655	-0.183170	0.302592	0.119761	
14	0.099045	0.146185	-0.072044	-0.981646	0.022958	0.006689	0.055819	0.998155	0.927747	-0.182233	0.303129	0.119122	
15	0.099119	0.146204	-0.072054	-0.981635	0.022917	0.006802	0.055833	0.998154	0.927969	-0.180795	0.303649	0.118255	
16	0.099167	0.146223	-0.072063	-0.981627	0.022886	0.006894	0.055839	0.998154	0.928319	-0.178915	0.304097	0.117212	
17	0.099201	0.146255	-0.072065	-0.981619	0.022866	0.006962	0.055840	0.998154	0.928758	-0.176761	0.304450	0.116074	
18	0.099221	0.146303	-0.072057	-0.981610	0.022860	0.007004	0.055839	0.998153	0.929252	-0.174490	0.304690	0.114923	
19	0.099211	0.146351	-0.072059	-0.981604	0.022870	0.007016	0.055831	0.998154	0.929780	-0.172209	0.304790	0.113823	
20	0.099193	0.146420	-0.072047	-0.981596	0.022897	0.007004	0.055823	0.998154	0.930290	-0.170118	0.304766	0.112861	
21	0.099147	0.146485	-0.072044	-0.981591	0.022943	0.006966	0.055809	0.998154	0.930771	-0.168280	0.304607	0.112076	
