Mhairi	// User ID
4-6-2024	// Evaluation date
P8_CP	31-5-2024	09:37:21:144	// Source file name and timestamp
100.000	// Sampling rate
60.707	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.144635	-0.095638	-0.056601	-0.983224	0.006462	0.247366	0.014629	0.968790	0.609839	-0.088586	0.766114	0.182532	
1	0.144496	-0.095696	-0.056630	-0.983238	0.006483	0.247388	0.014584	0.968785	0.609913	-0.088540	0.766078	0.182458	
2	0.144313	-0.095824	-0.056621	-0.983253	0.006513	0.247396	0.014527	0.968784	0.609983	-0.088520	0.766038	0.182400	
3	0.144110	-0.095972	-0.056596	-0.983269	0.006557	0.247389	0.014462	0.968786	0.610052	-0.088518	0.765995	0.182356	
4	0.143897	-0.096126	-0.056564	-0.983287	0.006618	0.247367	0.014393	0.968792	0.610118	-0.088532	0.765948	0.182325	
5	0.143650	-0.096356	-0.056496	-0.983305	0.006689	0.247335	0.014317	0.968801	0.610180	-0.088567	0.765900	0.182303	
6	0.143409	-0.096550	-0.056446	-0.983324	0.006780	0.247288	0.014241	0.968814	0.610239	-0.088605	0.765851	0.182289	
7	0.143139	-0.096796	-0.056378	-0.983343	0.006882	0.247235	0.014163	0.968828	0.610295	-0.088653	0.765804	0.182278	
8	0.142861	-0.097035	-0.056323	-0.983363	0.006999	0.247173	0.014085	0.968844	0.610347	-0.088699	0.765759	0.182268	
9	0.142578	-0.097240	-0.056298	-0.983385	0.007132	0.247104	0.014007	0.968862	0.610396	-0.088735	0.765719	0.182255	
10	0.142264	-0.097478	-0.056277	-0.983408	0.007271	0.247035	0.013929	0.968879	0.610440	-0.088764	0.765685	0.182236	
11	0.141957	-0.097631	-0.056314	-0.983435	0.007425	0.246961	0.013853	0.968898	0.610481	-0.088769	0.765659	0.182207	
12	0.141624	-0.097790	-0.056372	-0.983464	0.007581	0.246891	0.013777	0.968916	0.610516	-0.088759	0.765641	0.182169	
13	0.141284	-0.097900	-0.056475	-0.983496	0.007743	0.246824	0.013701	0.968933	0.610546	-0.088726	0.765633	0.182120	
14	0.140944	-0.097943	-0.056629	-0.983532	0.007906	0.246761	0.013627	0.968948	0.610571	-0.088668	0.765634	0.182060	
15	0.140581	-0.097994	-0.056800	-0.983569	0.008062	0.246709	0.013552	0.968961	0.610588	-0.088598	0.765645	0.181990	
16	0.140236	-0.097950	-0.057028	-0.983609	0.008216	0.246662	0.013481	0.968973	0.610599	-0.088504	0.765666	0.181913	
17	0.139881	-0.097911	-0.057264	-0.983650	0.008354	0.246629	0.013411	0.968981	0.610601	-0.088406	0.765694	0.181831	
18	0.139539	-0.097835	-0.057521	-0.983691	0.008478	0.246605	0.013344	0.968987	0.610596	-0.088303	0.765730	0.181748	
19	0.139222	-0.097713	-0.057797	-0.983732	0.008585	0.246591	0.013282	0.968990	0.610583	-0.088201	0.765771	0.181668	
20	0.138911	-0.097628	-0.058048	-0.983770	0.008665	0.246592	0.013224	0.968990	0.610562	-0.088116	0.765815	0.181594	
21	0.138653	-0.097479	-0.058312	-0.983805	0.008725	0.246599	0.013176	0.968989	0.610536	-0.088041	0.765860	0.181531	
22	0.138421	-0.097371	-0.058538	-0.983835	0.008751	0.246618	0.013136	0.968984	0.610503	-0.087997	0.765903	0.181480	
23	0.138242	-0.097256	-0.058740	-0.983860	0.008747	0.246644	0.013107	0.968978	0.610468	-0.087981	0.765941	0.181445	
24	0.138129	-0.097124	-0.058919	-0.983878	0.008712	0.246673	0.013090	0.968971	0.610432	-0.087995	0.765972	0.181429	
25	0.138063	-0.097048	-0.059038	-0.983888	0.008637	0.246708	0.013085	0.968963	0.610396	-0.088051	0.765994	0.181431	
26	0.138089	-0.096921	-0.059142	-0.983890	0.008532	0.246740	0.013096	0.968956	0.610364	-0.088135	0.766005	0.181452	
27	0.138178	-0.096839	-0.059186	-0.983883	0.008388	0.246772	0.013119	0.968948	0.610338	-0.088258	0.766002	0.181492	
28	0.138352	-0.096746	-0.059195	-0.983867	0.008210	0.246798	0.013157	0.968943	0.610321	-0.088411	0.765984	0.181551	
29	0.138619	-0.096624	-0.059175	-0.983843	0.008000	0.246814	0.013209	0.968940	0.610314	-0.088587	0.765951	0.181626	
30	0.138952	-0.096545	-0.059097	-0.983808	0.007754	0.246823	0.013272	0.968939	0.610319	-0.088791	0.765902	0.181716	
31	0.139388	-0.096397	-0.059012	-0.983766	0.007485	0.246816	0.013347	0.968942	0.610338	-0.089003	0.765838	0.181820	
32	0.139887	-0.096278	-0.058880	-0.983715	0.007186	0.246798	0.013429	0.968947	0.610371	-0.089230	0.765758	0.181935	
33	0.140462	-0.096134	-0.058726	-0.983656	0.006866	0.246764	0.013517	0.968957	0.610418	-0.089459	0.765664	0.182061	
34	0.141108	-0.095955	-0.058561	-0.983591	0.006530	0.246713	0.013610	0.968971	0.610478	-0.089685	0.765557	0.182196	
35	0.141788	-0.095816	-0.058355	-0.983519	0.006175	0.246650	0.013702	0.968988	0.610551	-0.089911	0.765439	0.182340	
36	0.142528	-0.095617	-0.058159	-0.983443	0.005816	0.246570	0.013794	0.969009	0.610635	-0.090122	0.765311	0.182491	
37	0.143280	-0.095461	-0.057931	-0.983363	0.005446	0.246479	0.013880	0.969033	0.610727	-0.090328	0.765176	0.182647	
38	0.144047	-0.095306	-0.057698	-0.983279	0.005075	0.246377	0.013960	0.969060	0.610826	-0.090521	0.765035	0.182809	
39	0.144819	-0.095143	-0.057468	-0.983195	0.004708	0.246265	0.014032	0.969090	0.610930	-0.090699	0.764891	0.182973	
40	0.145557	-0.095055	-0.057211	-0.983110	0.004339	0.246152	0.014092	0.969119	0.611037	-0.090872	0.764746	0.183137	
41	0.146284	-0.094942	-0.056977	-0.983026	0.003983	0.246032	0.014143	0.969150	0.611146	-0.091025	0.764603	0.183296	
42	0.146953	-0.094906	-0.056726	-0.982944	0.003631	0.245916	0.014182	0.969181	0.611254	-0.091171	0.764463	0.183446	
43	0.147575	-0.094899	-0.056484	-0.982866	0.003293	0.245804	0.014211	0.969210	0.611362	-0.091302	0.764329	0.183580	
44	0.148145	-0.094908	-0.056259	-0.982792	0.002971	0.245696	0.014231	0.969238	0.611470	-0.091415	0.764202	0.183690	
45	0.148633	-0.095007	-0.056023	-0.982722	0.002663	0.245601	0.014241	0.969263	0.611577	-0.091514	0.764087	0.183766	
46	0.149074	-0.095086	-0.055824	-0.982659	0.002382	0.245513	0.014248	0.969286	0.611686	-0.091582	0.763984	0.183799	
47	0.149433	-0.095237	-0.055623	-0.982601	0.002126	0.245440	0.014251	0.969305	0.611796	-0.091624	0.763896	0.183776	
48	0.149731	-0.095404	-0.055443	-0.982550	0.001905	0.245378	0.014254	0.969321	0.611910	-0.091626	0.763826	0.183685	
49	0.149975	-0.095566	-0.055292	-0.982506	0.001729	0.245328	0.014262	0.969334	0.612030	-0.091576	0.763777	0.183516	
50	0.150143	-0.095791	-0.055136	-0.982467	0.001602	0.245293	0.014275	0.969343	0.612157	-0.091474	0.763750	0.183255	
51	0.150279	-0.095966	-0.055023	-0.982435	0.001545	0.245266	0.014300	0.969349	0.612295	-0.091294	0.763748	0.182893	
52	0.150349	-0.096184	-0.054907	-0.982410	0.001562	0.245253	0.014335	0.969352	0.612443	-0.091040	0.763773	0.182420	
53	0.150375	-0.096392	-0.054807	-0.982391	0.001672	0.245249	0.014386	0.969352	0.612603	-0.090695	0.763826	0.181829	
54	0.150362	-0.096574	-0.054728	-0.982380	0.001891	0.245255	0.014453	0.969349	0.612779	-0.090246	0.763908	0.181115	
55	0.150280	-0.096807	-0.054633	-0.982374	0.002227	0.245275	0.014534	0.969342	0.612967	-0.089696	0.764021	0.180273	
56	0.150163	-0.096986	-0.054566	-0.982378	0.002705	0.245304	0.014633	0.969332	0.613171	-0.089026	0.764164	0.179304	
57	0.149966	-0.097217	-0.054481	-0.982390	0.003329	0.245352	0.014745	0.969316	0.613389	-0.088244	0.764336	0.178208	
58	0.149696	-0.097453	-0.054399	-0.982413	0.004115	0.245418	0.014869	0.969295	0.613620	-0.087343	0.764536	0.176990	
59	0.149345	-0.097689	-0.054327	-0.982447	0.005073	0.245506	0.015003	0.969266	0.613865	-0.086323	0.764763	0.175654	
60	0.148867	-0.098008	-0.054231	-0.982493	0.006203	0.245627	0.015139	0.969226	0.614122	-0.085198	0.765015	0.174208	
61	0.148284	-0.098310	-0.054161	-0.982555	0.007516	0.245781	0.015277	0.969176	0.614390	-0.083958	0.765287	0.172661	
62	0.147543	-0.098699	-0.054079	-0.982632	0.009003	0.245981	0.015408	0.969110	0.614667	-0.082626	0.765578	0.171020	
63	0.146645	-0.099128	-0.054013	-0.982727	0.010665	0.246230	0.015529	0.969028	0.614954	-0.081203	0.765883	0.169296	
64	0.145579	-0.099587	-0.053975	-0.982841	0.012493	0.246534	0.015636	0.968927	0.615248	-0.079699	0.766200	0.167497	
65	0.144304	-0.100150	-0.053941	-0.982973	0.014470	0.246905	0.015721	0.968804	0.615548	-0.078135	0.766526	0.165632	
66	0.142850	-0.100708	-0.053965	-0.983127	0.016593	0.247339	0.015784	0.968658	0.615854	-0.076506	0.766857	0.163709	
67	0.141177	-0.101355	-0.054012	-0.983300	0.018838	0.247847	0.015818	0.968487	0.616163	-0.074836	0.767193	0.161735	
68	0.139303	-0.102033	-0.054112	-0.983492	0.021192	0.248424	0.015825	0.968290	0.616475	-0.073129	0.767529	0.159717	
