

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
0	-0.065942	1.388799	-0.072528	-0.104369	1.224112	-0.127482	-0.236160	1.027383	0.032835	-0.192881	1.014220	-0.000623	-0.241532	0.805977	0.068471	-0.195649	0.810825	0.094076	-0.207450	1.307881	0.020086	-0.258033	0.859406	0.088633	-0.257677	0.806242	0.100634	-0.233784	0.810066	0.115434	-0.220531	0.866183	0.112846	-0.213307	1.118739	0.095175	-0.255325	1.130316	0.053790	-0.258561	1.193745	0.059171	-0.211660	1.192919	0.094820	0.055145	1.287380	0.037754	0.015598	1.230132	0.085655	0.017776	1.282561	0.061349	0.069825	1.236655	0.051347	-0.004859	1.318170	0.005430	0.018305	1.113728	0.034222	-0.174358	1.287881	0.028354	0.009287	1.252644	0.079436	
1	-0.066524	1.388845	-0.072926	-0.105267	1.224142	-0.127609	-0.236142	1.027410	0.032552	-0.192845	1.014331	-0.000915	-0.241108	0.805864	0.067599	-0.195230	0.810721	0.093213	-0.207562	1.307992	0.020459	-0.257719	0.859257	0.087901	-0.257256	0.806056	0.099774	-0.233447	0.809924	0.114686	-0.220192	0.866001	0.112128	-0.213449	1.118682	0.095115	-0.255425	1.130333	0.053703	-0.258699	1.193754	0.059230	-0.211805	1.192875	0.094900	0.055102	1.287492	0.036874	0.015629	1.230092	0.085214	0.017876	1.282646	0.060584	0.069901	1.236755	0.050304	-0.005048	1.318238	0.004742	0.018229	1.113804	0.033499	-0.174465	1.287946	0.028583	0.009464	1.252731	0.078826	
2	-0.067089	1.388900	-0.073341	-0.106206	1.224191	-0.127738	-0.236105	1.027488	0.032412	-0.192838	1.014484	-0.001122	-0.240603	0.805802	0.066892	-0.194720	0.810684	0.092493	-0.207608	1.308129	0.020894	-0.257253	0.859157	0.087356	-0.256665	0.805923	0.099077	-0.232908	0.809861	0.114095	-0.219674	0.865876	0.111570	-0.213406	1.118708	0.095162	-0.255434	1.130460	0.053863	-0.258678	1.193863	0.059514	-0.211739	1.192880	0.095110	0.055091	1.287555	0.035909	0.016156	1.230384	0.084240	0.018112	1.282714	0.059774	0.069931	1.236801	0.049241	-0.005186	1.318300	0.003992	0.018189	1.113869	0.032687	-0.174499	1.288047	0.028882	0.009735	1.252722	0.078108	
3	-0.067631	1.388979	-0.073755	-0.107180	1.224279	-0.127868	-0.236049	1.027616	0.032425	-0.192863	1.014676	-0.001238	-0.240045	0.805794	0.066365	-0.194142	0.810711	0.091921	-0.207584	1.308298	0.021395	-0.256673	0.859149	0.087031	-0.255907	0.805870	0.098552	-0.232257	0.809896	0.113691	-0.218977	0.865805	0.111028	-0.213197	1.118766	0.095321	-0.255359	1.130640	0.054183	-0.258482	1.194045	0.059985	-0.211457	1.192938	0.095445	0.055247	1.287606	0.034738	0.016517	1.230516	0.083322	0.018354	1.282882	0.058887	0.070084	1.236897	0.048041	-0.005270	1.318362	0.003194	0.018184	1.113924	0.031778	-0.174451	1.288181	0.029246	0.010062	1.252906	0.077228	
4	-0.068146	1.389058	-0.074178	-0.108182	1.224377	-0.127990	-0.235974	1.027792	0.032600	-0.192923	1.014905	-0.001256	-0.239446	0.805839	0.066032	-0.193505	0.810800	0.091513	-0.207487	1.308485	0.021956	-0.256006	0.859210	0.086909	-0.254652	0.805858	0.098223	-0.231510	0.809921	0.113440	-0.218261	0.865843	0.110667	-0.212778	1.118876	0.095590	-0.255161	1.130882	0.054720	-0.258179	1.194294	0.060652	-0.210989	1.193060	0.095889	0.055395	1.287630	0.033364	0.016980	1.230571	0.082347	0.018618	1.283019	0.057865	0.070333	1.237010	0.046628	-0.005298	1.318410	0.002345	0.018217	1.113960	0.030796	-0.174319	1.288346	0.029674	0.010478	1.252944	0.076216	
5	-0.068630	1.389144	-0.074594	-0.109204	1.224495	-0.128099	-0.235879	1.028013	0.032943	-0.193019	1.015165	-0.001168	-0.238831	0.805941	0.065910	-0.192831	0.810946	0.091275	-0.207317	1.308692	0.022580	-0.255343	0.859318	0.086936	-0.253937	0.805992	0.098187	-0.230698	0.810035	0.113414	-0.217498	0.865979	0.110450	-0.212191	1.119071	0.096257	-0.254837	1.131167	0.055475	-0.257818	1.194560	0.061616	-0.210273	1.193250	0.096452	0.055547	1.287711	0.031983	0.017542	1.230717	0.081252	0.018991	1.283106	0.056663	0.070552	1.237099	0.045120	-0.005271	1.318446	0.001461	0.018283	1.113977	0.029744	-0.174098	1.288539	0.030161	0.010894	1.253217	0.075268	
6	-0.069079	1.389232	-0.074998	-0.110241	1.224626	-0.128187	-0.235766	1.028276	0.033459	-0.193152	1.015452	-0.000969	-0.238216	0.806097	0.066011	-0.192133	0.811147	0.091215	-0.207073	1.308914	0.023268	-0.254687	0.859455	0.087125	-0.253113	0.806147	0.098364	-0.229880	0.810199	0.113487	-0.216664	0.866191	0.110469	-0.211441	1.119197	0.096764	-0.254428	1.131457	0.056414	-0.257304	1.194862	0.062717	-0.209494	1.193434	0.097062	0.055689	1.287704	0.030466	0.018020	1.230968	0.080148	0.019374	1.283150	0.055503	0.070759	1.237045	0.043727	-0.005191	1.318466	0.000550	0.018381	1.113973	0.028637	-0.173789	1.288756	0.030703	0.011507	1.253355	0.074174	
7	-0.069491	1.389306	-0.075391	-0.111285	1.224752	-0.128243	-0.235632	1.028577	0.034151	-0.193320	1.015763	-0.000650	-0.237612	0.806307	0.066347	-0.191421	0.811397	0.091345	-0.206757	1.309144	0.024014	-0.254042	0.859639	0.087545	-0.252408	0.806304	0.098732	-0.229158	0.810364	0.113728	-0.215967	0.866420	0.110724	-0.210542	1.119404	0.097268	-0.253954	1.131739	0.057496	-0.256713	1.195153	0.063866	-0.208554	1.193637	0.097842	0.056477	1.287405	0.028981	0.018777	1.230985	0.078866	0.019946	1.283290	0.054252	0.071138	1.236984	0.042021	-0.005060	1.318462	-0.000380	0.018506	1.113940	0.027501	-0.173395	1.288994	0.031295	0.012245	1.253327	0.072935	
8	-0.069863	1.389381	-0.075753	-0.112332	1.224890	-0.128263	-0.235479	1.028913	0.035019	-0.193521	1.016092	-0.000206	-0.237039	0.806571	0.066927	-0.190710	0.811693	0.091661	-0.206372	1.309389	0.024825	-0.253414	0.859877	0.088219	-0.251638	0.806462	0.099353	-0.228160	0.810555	0.114148	-0.215243	0.866688	0.111244	-0.209576	1.119595	0.097991	-0.253344	1.132055	0.058718	-0.256062	1.195461	0.065209	-0.207555	1.193824	0.098632	0.056348	1.287784	0.027467	0.019466	1.231016	0.077646	0.020453	1.283160	0.053116	0.071673	1.236987	0.040322	-0.004881	1.318441	-0.001311	0.018653	1.113884	0.026340	-0.172918	1.289250	0.031935	0.012877	1.253373	0.071818	
9	-0.070195	1.389437	-0.076092	-0.113376	1.225013	-0.128233	-0.235307	1.029281	0.036060	-0.193751	1.016436	0.000369	-0.236495	0.806886	0.067757	-0.190001	0.812031	0.092175	-0.205921	1.309640	0.025693	-0.252777	0.860155	0.089135	-0.250966	0.806693	0.100270	-0.227248	0.810775	0.114716	-0.214543	0.866938	0.112010	-0.208554	1.119821	0.098849	-0.252753	1.132336	0.059987	-0.255325	1.195764	0.066565	-0.206475	1.194060	0.099464	0.056911	1.287530	0.025877	0.020244	1.230905	0.076439	0.021210	1.283119	0.051811	0.072011	1.236819	0.038669	-0.004658	1.318394	-0.002237	0.018816	1.113799	0.025188	-0.172366	1.289522	0.032616	0.013561	1.253282	0.070691	
10	-0.070485	1.389482	-0.076394	-0.114413	1.225134	-0.128148	-0.235115	1.029677	0.037269	-0.194007	1.016793	0.001078	-0.235991	0.807250	0.068841	-0.189302	0.812408	0.092882	-0.205409	1.309902	0.026621	-0.252117	0.860472	0.090371	-0.250223	0.807010	0.101492	-0.226327	0.811086	0.115658	-0.213758	0.867253	0.113005	-0.207502	1.120038	0.099743	-0.252079	1.132674	0.061348	-0.254496	1.196058	0.068020	-0.205308	1.194282	0.100429	0.057640	1.287231	0.024309	0.021110	1.230655	0.075241	0.021919	1.282966	0.050740	0.072540	1.236551	0.037090	-0.004395	1.318325	-0.003144	0.018989	1.113690	0.024054	-0.171746	1.289807	0.033336	0.014421	1.253067	0.069550	
11	-0.070732	1.389516	-0.076654	-0.115438	1.225251	-0.128002	-0.234903	1.030100	0.038640	-0.194281	1.017159	0.001924	-0.235524	0.807662	0.070178	-0.188613	0.812821	0.093782	-0.204840	1.310178	0.027607	-0.251434	0.860820	0.091872	-0.249459	0.807376	0.103037	-0.225392	0.811417	0.116741	-0.212833	0.867658	0.114182	-0.206418	1.120257	0.100705	-0.251399	1.133046	0.062908	-0.253630	1.196445	0.069576	-0.204077	1.194508	0.101455	0.058139	1.286995	0.022957	0.022217	1.230409	0.074192	0.022712	1.282773	0.049613	0.073131	1.236269	0.035425	-0.004095	1.318236	-0.004021	0.019167	1.113558	0.022954	-0.171065	1.290105	0.034091	0.015346	1.252815	0.068515	
12	-0.070938	1.389530	-0.076877	-0.116447	1.225349	-0.127787	-0.234672	1.030546	0.040162	-0.194568	1.017534	0.002906	-0.235086	0.808119	0.071765	-0.187929	0.813270	0.094875	-0.204218	1.310466	0.028644	-0.250794	0.861279	0.093618	-0.248729	0.807772	0.104773	-0.224453	0.811818	0.118281	-0.211940	0.868035	0.115540	-0.205268	1.120561	0.101854	-0.250654	1.133437	0.064439	-0.252632	1.196822	0.071284	-0.202772	1.194787	0.102546	0.058350	1.286812	0.021525	0.023080	1.230232	0.073062	0.023460	1.282555	0.048533	0.073656	1.235932	0.033821	-0.003764	1.318124	-0.004865	0.019347	1.113403	0.021912	-0.170333	1.290414	0.034876	0.016374	1.252661	0.067575	
13	-0.071099	1.389542	-0.077049	-0.117437	1.225452	-0.127502	-0.234423	1.031016	0.041823	-0.194862	1.017916	0.004021	-0.234676	0.808619	0.073595	-0.187248	0.813752	0.096149	-0.203549	1.310778	0.029736	-0.250184	0.861790	0.095646	-0.248039	0.808298	0.106815	-0.223764	0.812357	0.120091	-0.211034	0.868501	0.117145	-0.204048	1.120873	0.103125	-0.249896	1.133876	0.066304	-0.251599	1.197269	0.073094	-0.201324	1.195134	0.103779	0.059399	1.286321	0.020273	0.023839	1.230039	0.071990	0.024251	1.282375	0.047548	0.074218	1.235682	0.032334	-0.003402	1.318002	-0.005662	0.019521	1.113235	0.020927	-0.169556	1.290734	0.035690	0.017079	1.252469	0.066622	
14	-0.071220	1.389538	-0.077183	-0.118406	1.225539	-0.127145	-0.234154	1.031507	0.043610	-0.195156	1.018305	0.005263	-0.234275	0.809160	0.075659	-0.186560	0.814269	0.097605	-0.202835	1.311108	0.030871	-0.249516	0.862313	0.097904	-0.247246	0.808910	0.109163	-0.222811	0.812906	0.122046	-0.210161	0.869026	0.118953	-0.202802	1.121308	0.104456	-0.249039	1.134356	0.068163	-0.250487	1.197796	0.074990	-0.199898	1.195480	0.105058	0.059839	1.286097	0.018971	0.024860	1.229732	0.071087	0.025166	1.282046	0.046593	0.074834	1.235253	0.030928	-0.003016	1.317865	-0.006416	0.019690	1.113054	0.020021	-0.168743	1.291065	0.036528	0.018173	1.252157	0.065685	
15	-0.071298	1.389531	-0.077274	-0.119350	1.225627	-0.126718	-0.233867	1.032020	0.045508	-0.195443	1.018701	0.006625	-0.233873	0.809740	0.077943	-0.185858	0.814821	0.099231	-0.202080	1.311465	0.032048	-0.248906	0.862927	0.100270	-0.246486	0.809513	0.111585	-0.221983	0.813552	0.124266	-0.209236	0.869613	0.120796	-0.201472	1.121776	0.105939	-0.248195	1.134897	0.070238	-0.249322	1.198341	0.077051	-0.198327	1.195901	0.106396	0.060382	1.285606	0.017567	0.025874	1.229436	0.070202	0.026003	1.281761	0.045615	0.075376	1.234881	0.029505	-0.002605	1.317722	-0.007120	0.019852	1.112867	0.019191	-0.167899	1.291406	0.037387	0.019297	1.251956	0.064891	
16	-0.071335	1.389525	-0.077324	-0.120266	1.225717	-0.126224	-0.233562	1.032554	0.047502	-0.195718	1.019104	0.008099	-0.233455	0.810356	0.080433	-0.185132	0.815407	0.101018	-0.201288	1.311853	0.033261	-0.248184	0.863561	0.102878	-0.245682	0.810225	0.114197	-0.220812	0.814167	0.126542	-0.208249	0.870326	0.122916	-0.200104	1.122190	0.107366	-0.247333	1.135530	0.072455	-0.248144	1.198987	0.079219	-0.196719	1.196385	0.107841	0.060524	1.285448	0.016519	0.026696	1.229302	0.069247	0.026635	1.281644	0.044798	0.075986	1.234558	0.028285	-0.002172	1.317578	-0.007776	0.020007	1.112680	0.018439	-0.167028	1.291758	0.038263	0.020202	1.251798	0.064218	
17	-0.071335	1.389510	-0.077349	-0.121152	1.225798	-0.125667	-0.233239	1.033109	0.049577	-0.195976	1.019516	0.009672	-0.233001	0.811006	0.083110	-0.184369	0.816031	0.102962	-0.200459	1.312266	0.034498	-0.247514	0.864339	0.105725	-0.244728	0.810898	0.117013	-0.219756	0.814908	0.129157	-0.207099	0.871054	0.124911	-0.198693	1.122768	0.108980	-0.246329	1.136160	0.074695	-0.246922	1.199626	0.081400	-0.195116	1.196895	0.109258	0.061488	1.284964	0.015298	0.027590	1.229215	0.068475	0.027551	1.281459	0.043986	0.076585	1.234191	0.027032	-0.001720	1.317431	-0.008391	0.020158	1.112495	0.017773	-0.166136	1.292120	0.039153	0.021139	1.251597	0.063377	
18	-0.071296	1.389509	-0.077340	-0.122007	1.225894	-0.125057	-0.232899	1.033682	0.051717	-0.196212	1.019934	0.011334	-0.232501	0.811686	0.085955	-0.183563	0.816692	0.105046	-0.199597	1.312714	0.035758	-0.246492	0.865068	0.108522	-0.243957	0.811817	0.120259	-0.218693	0.815662	0.131506	-0.205943	0.871757	0.127294	-0.197267	1.123330	0.110586	-0.245336	1.136859	0.076961	-0.245681	1.200316	0.083579	-0.193485	1.197527	0.110777	0.062074	1.284672	0.014215	0.028664	1.228992	0.067767	0.028341	1.281289	0.043238	0.077007	1.233881	0.025800	-0.001247	1.317295	-0.008965	0.020307	1.112321	0.017173	-0.165222	1.292492	0.040051	0.022090	1.251419	0.062665	
19	-0.071226	1.389503	-0.077320	-0.122826	1.225981	-0.124400	-0.232540	1.034274	0.053908	-0.196422	1.020360	0.013072	-0.231934	0.812395	0.088948	-0.182701	0.817391	0.107267	-0.198703	1.313185	0.037024	-0.245219	0.865877	0.111556	-0.242530	0.812614	0.123154	-0.217506	0.816535	0.134405	-0.204661	0.872541	0.129790	-0.195788	1.123952	0.112177	-0.244397	1.137570	0.079252	-0.244391	1.201060	0.085802	-0.191815	1.198111	0.112174	0.062812	1.284507	0.013268	0.029537	1.228891	0.067073	0.029290	1.281167	0.042429	0.077635	1.233617	0.024669	-0.000757	1.317164	-0.009510	0.020462	1.112157	0.016646	-0.164291	1.292872	0.040954	0.022951	1.251318	0.062007	
20	-0.071125	1.389504	-0.077289	-0.123609	1.226075	-0.123706	-0.232161	1.034883	0.056139	-0.196603	1.020792	0.014874	-0.231290	0.813128	0.092065	-0.181777	0.818128	0.109611	-0.197778	1.313679	0.038293	-0.244113	0.866785	0.114474	-0.241342	0.813550	0.126385	-0.215945	0.817406	0.137328	-0.203246	0.873532	0.132243	-0.194355	1.124650	0.113880	-0.243378	1.138314	0.081522	-0.243087	1.201827	0.087933	-0.190136	1.198761	0.113607	0.063379	1.284218	0.012176	0.030535	1.228738	0.066315	0.030039	1.281122	0.041687	0.078239	1.233379	0.023572	-0.000251	1.317045	-0.010032	0.020626	1.112010	0.016174	-0.163340	1.293259	0.041855	0.023852	1.251393	0.061460	
21	-0.070999	1.389513	-0.077254	-0.124355	1.226173	-0.122988	-0.231760	1.035505	0.058397	-0.196752	1.021228	0.016728	-0.230561	0.813882	0.095287	-0.180786	0.818901	0.112068	-0.196826	1.314192	0.039554	-0.242814	0.867641	0.117712	-0.239805	0.814337	0.129806	-0.214425	0.818351	0.140171	-0.201748	0.874433	0.134587	-0.192912	1.125354	0.115448	-0.242291	1.139128	0.083750	-0.241745	1.202579	0.090050	-0.188512	1.199463	0.115027	0.063967	1.283942	0.011056	0.031362	1.228750	0.065739	0.030979	1.281108	0.040932	0.078835	1.233155	0.022517	0.000270	1.316940	-0.010540	0.020806	1.111880	0.015745	-0.162371	1.293650	0.042750	0.024682	1.251347	0.060830	
22	-0.070856	1.389516	-0.077234	-0.125061	1.226258	-0.122255	-0.231332	1.036138	0.060674	-0.196865	1.021668	0.018623	-0.229733	0.814653	0.098590	-0.179719	0.819711	0.114633	-0.195850	1.314710	0.040793	-0.241814	0.868558	0.121170	-0.238333	0.815274	0.133221	-0.212968	0.819382	0.143310	-0.200217	0.875402	0.137106	-0.191574	1.125991	0.117042	-0.241282	1.139872	0.085977	-0.240432	1.203385	0.092056	-0.187034	1.200112	0.116453	0.064592	1.283877	0.010113	0.032324	1.228743	0.065038	0.031740	1.281018	0.040224	0.079286	1.232903	0.021447	0.000802	1.316844	-0.011046	0.021008	1.111767	0.015356	-0.161385	1.294044	0.043630	0.025686	1.251244	0.060094	
23	-0.070699	1.389531	-0.077221	-0.125728	1.226351	-0.121519	-0.230876	1.036777	0.062960	-0.196940	1.022106	0.020549	-0.228811	0.815436	0.101954	-0.178581	0.820552	0.117289	-0.194852	1.315233	0.042008	-0.240173	0.869437	0.124329	-0.237342	0.816539	0.136940	-0.211150	0.820457	0.146302	-0.198530	0.876297	0.139852	-0.190206	1.126691	0.118629	-0.240179	1.140612	0.088058	-0.239159	1.204182	0.094107	-0.185463	1.200823	0.117840	0.065203	1.283746	0.009103	0.033214	1.228679	0.064332	0.032696	1.281089	0.039336	0.079944	1.232785	0.020275	0.001343	1.316766	-0.011553	0.021237	1.111675	0.014981	-0.160382	1.294436	0.044491	0.026806	1.251443	0.059351	
24	-0.070537	1.389535	-0.077236	-0.126355	1.226422	-0.120790	-0.230385	1.037417	0.065249	-0.196973	1.022541	0.022494	-0.227785	0.816227	0.105358	-0.177365	0.821422	0.120032	-0.193839	1.315742	0.043183	-0.239133	0.870508	0.127847	-0.235669	0.817389	0.140505	-0.209531	0.821435	0.149485	-0.197069	0.877328	0.142461	-0.188789	1.127378	0.120151	-0.239159	1.141367	0.090149	-0.237832	1.204885	0.096198	-0.184032	1.201544	0.119252	0.065818	1.283544	0.007887	0.034134	1.228719	0.063705	0.033486	1.280909	0.038599	0.080504	1.232605	0.019210	0.001889	1.316696	-0.012075	0.021498	1.111599	0.014621	-0.159365	1.294823	0.045324	0.027764	1.251420	0.058677	
25	-0.070374	1.389537	-0.077275	-0.126942	1.226484	-0.120078	-0.229855	1.038054	0.067533	-0.196963	1.022968	0.024450	-0.226662	0.817021	0.108784	-0.176079	0.822316	0.122848	-0.192815	1.316233	0.044316	-0.237725	0.871411	0.131080	-0.233752	0.818116	0.143881	-0.207945	0.822508	0.152515	-0.195528	0.878438	0.145073	-0.187391	1.128054	0.121735	-0.238044	1.142079	0.092210	-0.236467	1.205579	0.097919	-0.182509	1.202217	0.120572	0.066357	1.283340	0.006850	0.035229	1.228791	0.062923	0.034307	1.280907	0.037822	0.081121	1.232442	0.018079	0.002435	1.316636	-0.012613	0.021795	1.111538	0.014258	-0.158337	1.295202	0.046123	0.028664	1.251429	0.058071	
26	-0.070218	1.389535	-0.077343	-0.127491	1.226532	-0.119392	-0.229281	1.038680	0.069806	-0.196905	1.023383	0.026407	-0.225446	0.817812	0.112215	-0.174726	0.823228	0.125725	-0.191786	1.316697	0.045398	-0.236244	0.872283	0.134220	-0.232297	0.819149	0.147417	-0.206254	0.823556	0.155581	-0.193915	0.879439	0.148000	-0.186015	1.128720	0.123252	-0.236941	1.142783	0.094264	-0.235088	1.206249	0.099681	-0.181008	1.202882	0.121906	0.066972	1.283156	0.005753	0.036245	1.228776	0.062184	0.035230	1.280827	0.037005	0.081671	1.232210	0.016954	0.002978	1.316586	-0.013172	0.022126	1.111493	0.013883	-0.157301	1.295569	0.046880	0.029665	1.251358	0.057355	
27	-0.070076	1.389514	-0.077449	-0.128003	1.226547	-0.118737	-0.228658	1.039292	0.072061	-0.196797	1.023782	0.028357	-0.224140	0.818597	0.115633	-0.173307	0.824153	0.128655	-0.190762	1.317121	0.046421	-0.234870	0.873214	0.137366	-0.231008	0.820404	0.150829	-0.204716	0.824637	0.158979	-0.192445	0.880423	0.150880	-0.184632	1.129352	0.124782	-0.235719	1.143397	0.096206	-0.233757	1.206914	0.101442	-0.178977	1.203282	0.122775	0.067582	1.283031	0.004626	0.037221	1.228803	0.061486	0.036153	1.280809	0.036186	0.082587	1.232234	0.015773	0.003510	1.316538	-0.013758	0.022494	1.111455	0.013497	-0.156265	1.295922	0.047589	0.030724	1.251307	0.056643	
28	-0.069948	1.389490	-0.077580	-0.128479	1.226552	-0.118123	-0.227982	1.039881	0.074292	-0.196637	1.024159	0.030292	-0.222760	0.819370	0.119026	-0.171836	0.825083	0.131619	-0.189747	1.317507	0.047384	-0.233434	0.873979	0.140553	-0.229424	0.821278	0.154340	-0.202914	0.825597	0.162088	-0.191002	0.881451	0.153724	-0.183174	1.129923	0.126224	-0.234576	1.144070	0.098186	-0.232426	1.207581	0.103186	-0.177330	1.203743	0.124074	0.068303	1.282924	0.003589	0.038164	1.228735	0.060735	0.037028	1.280797	0.035380	0.083113	1.232022	0.014666	0.004030	1.316497	-0.014364	0.022893	1.111429	0.013082	-0.155234	1.296256	0.048243	0.031630	1.251437	0.055911	
29	-0.069842	1.389444	-0.077749	-0.128920	1.226521	-0.117552	-0.227250	1.040445	0.076490	-0.196423	1.024513	0.032200	-0.221305	0.820127	0.122378	-0.170313	0.826015	0.134607	-0.188752	1.317842	0.048279	-0.232040	0.874818	0.143601	-0.227329	0.821959	0.157580	-0.201329	0.826597	0.165478	-0.189428	0.882333	0.156567	-0.181668	1.130519	0.127646	-0.233334	1.144675	0.100095	-0.231005	1.208205	0.104824	-0.175719	1.204345	0.125186	0.068862	1.282802	0.002570	0.039143	1.228663	0.060079	0.037901	1.280781	0.034545	0.083773	1.231858	0.013555	0.004531	1.316453	-0.014995	0.023321	1.111405	0.012650	-0.154218	1.296570	0.048836	0.032705	1.251577	0.055142	
30	-0.069754	1.389386	-0.077945	-0.129328	1.226469	-0.117028	-0.226462	1.040977	0.078645	-0.196153	1.024840	0.034074	-0.219791	0.820866	0.125677	-0.168749	0.826942	0.137601	-0.187781	1.318131	0.049107	-0.230582	0.875649	0.146671	-0.225826	0.822904	0.160944	-0.199599	0.827697	0.168500	-0.187898	0.883182	0.159236	-0.180173	1.131094	0.128995	-0.232163	1.145236	0.101947	-0.229633	1.208748	0.106462	-0.174115	1.204893	0.126261	0.069402	1.282709	0.001407	0.040122	1.228742	0.059401	0.038727	1.280660	0.033721	0.084248	1.231683	0.012400	0.005010	1.316408	-0.015643	0.023769	1.111383	0.012193	-0.153225	1.296863	0.049363	0.033509	1.251458	0.054378	
31	-0.069685	1.389317	-0.078165	-0.129704	1.226398	-0.116554	-0.225620	1.041474	0.080747	-0.195827	1.025137	0.035902	-0.218226	0.821583	0.128912	-0.167149	0.827860	0.140583	-0.186841	1.318375	0.049864	-0.229095	0.876387	0.149626	-0.224416	0.823945	0.164157	-0.197903	0.828646	0.171764	-0.186453	0.884189	0.161938	-0.178681	1.131636	0.130324	-0.230938	1.145730	0.103875	-0.228217	1.209340	0.108008	-0.172482	1.205416	0.127163	0.069917	1.282390	0.000360	0.040961	1.228649	0.058470	0.039581	1.280599	0.032843	0.084856	1.231587	0.011273	0.005465	1.316362	-0.016303	0.024229	1.111362	0.011714	-0.152264	1.297132	0.049821	0.034661	1.251438	0.053635	
32	-0.069635	1.389226	-0.078415	-0.130049	1.226297	-0.116130	-0.224727	1.041935	0.082783	-0.195446	1.025404	0.037672	-0.216612	0.822277	0.132068	-0.165517	0.828766	0.143538	-0.185940	1.318573	0.050545	-0.227646	0.877119	0.152512	-0.222709	0.824800	0.167234	-0.196185	0.829557	0.174665	-0.184968	0.885088	0.164730	-0.177141	1.132145	0.131550	-0.229632	1.146272	0.105564	-0.226779	1.209885	0.109498	-0.171018	1.205928	0.128249	0.070584	1.282315	-0.000639	0.041782	1.228600	0.057746	0.040382	1.280540	0.031989	0.085373	1.231442	0.010224	0.005893	1.316308	-0.016972	0.024696	1.111336	0.011226	-0.151343	1.297380	0.050207	0.035807	1.251597	0.052936	
33	-0.069591	1.389135	-0.078678	-0.130363	1.226193	-0.115759	-0.223790	1.042358	0.084741	-0.195013	1.025642	0.039375	-0.214966	0.822947	0.135135	-0.163863	0.829657	0.146440	-0.185078	1.318741	0.051156	-0.226165	0.877834	0.155295	-0.220840	0.825477	0.170476	-0.194648	0.830591	0.177746	-0.183421	0.886029	0.167413	-0.175597	1.132736	0.132652	-0.228318	1.146775	0.107200	-0.225422	1.210406	0.110906	-0.169464	1.206419	0.129029	0.071086	1.282349	-0.001710	0.042649	1.228539	0.057078	0.041033	1.280520	0.031277	0.085952	1.231320	0.009174	0.006298	1.316253	-0.017638	0.025154	1.111309	0.010722	-0.150470	1.297606	0.050519	0.036889	1.251720	0.052308	
34	-0.069553	1.389029	-0.078964	-0.130645	1.226069	-0.115437	-0.222817	1.042744	0.086605	-0.194530	1.025851	0.040996	-0.213286	0.823594	0.138099	-0.162184	0.830534	0.149274	-0.184261	1.318878	0.051690	-0.224599	0.878539	0.157942	-0.219148	0.826298	0.173353	-0.192787	0.831489	0.180543	-0.181903	0.886953	0.169978	-0.174002	1.133285	0.133704	-0.226999	1.147272	0.108771	-0.223980	1.210889	0.112231	-0.167840	1.206877	0.129780	0.071674	1.282240	-0.002716	0.043423	1.228362	0.056383	0.041753	1.280453	0.030414	0.086497	1.231228	0.008162	0.006678	1.316188	-0.018301	0.025599	1.111273	0.010224	-0.149651	1.297814	0.050757	0.038122	1.252261	0.052055	
35	-0.069507	1.388920	-0.079262	-0.130895	1.225945	-0.115165	-0.221819	1.043096	0.088360	-0.194005	1.026036	0.042523	-0.211581	0.824220	0.140948	-0.160489	0.831398	0.152016	-0.183487	1.319000	0.052150	-0.223063	0.879226	0.160521	-0.217420	0.827167	0.176260	-0.191078	0.832429	0.183382	-0.180446	0.887895	0.172471	-0.172469	1.133778	0.134637	-0.225741	1.147754	0.110235	-0.222617	1.211361	0.113415	-0.166306	1.207406	0.130427	0.072230	1.282174	-0.003587	0.044173	1.228401	0.055446	0.042379	1.280409	0.029637	0.087018	1.231060	0.007237	0.007039	1.316119	-0.018950	0.026021	1.111232	0.009733	-0.148890	1.298005	0.050923	0.040667	1.252777	0.051304	
