Mhairi	// User ID
25-3-2024	// Evaluation date
P3_JA_Slow	20-3-2024	14:51:20:992	// Source file name and timestamp
100.000	// Sampling rate
96.298	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.981633	-0.142399	0.091652	0.087860	-0.032989	-0.399999	0.039880	0.915053	-0.147100	-0.191618	0.054080	0.968875	
1	0.981635	-0.142262	0.091937	0.087762	-0.032885	-0.399760	0.039818	0.915164	-0.146968	-0.191215	0.053946	0.968983	
2	0.981636	-0.142129	0.092223	0.087663	-0.032782	-0.399506	0.039761	0.915281	-0.146832	-0.190792	0.053808	0.969094	
3	0.981637	-0.142000	0.092510	0.087563	-0.032679	-0.399235	0.039708	0.915405	-0.146691	-0.190354	0.053658	0.969210	
4	0.981636	-0.141876	0.092799	0.087462	-0.032576	-0.398938	0.039659	0.915540	-0.146546	-0.189902	0.053507	0.969329	
5	0.981635	-0.141757	0.093091	0.087359	-0.032473	-0.398612	0.039615	0.915688	-0.146398	-0.189436	0.053364	0.969450	
6	0.981633	-0.141643	0.093385	0.087253	-0.032369	-0.398257	0.039574	0.915848	-0.146247	-0.188963	0.053219	0.969573	
7	0.981630	-0.141534	0.093684	0.087144	-0.032262	-0.397875	0.039536	0.916020	-0.146094	-0.188488	0.053072	0.969697	
8	0.981626	-0.141432	0.093987	0.087030	-0.032156	-0.397464	0.039503	0.916203	-0.145941	-0.188012	0.052934	0.969820	
9	0.981621	-0.141336	0.094295	0.086912	-0.032049	-0.397028	0.039473	0.916397	-0.145792	-0.187537	0.052813	0.969941	
10	0.981614	-0.141247	0.094606	0.086787	-0.031943	-0.396575	0.039449	0.916598	-0.145646	-0.187068	0.052699	0.970060	
11	0.981607	-0.141166	0.094922	0.086657	-0.031838	-0.396112	0.039428	0.916803	-0.145506	-0.186608	0.052592	0.970175	
12	0.981599	-0.141093	0.095241	0.086520	-0.031736	-0.395645	0.039414	0.917009	-0.145376	-0.186158	0.052505	0.970286	
13	0.981590	-0.141028	0.095561	0.086377	-0.031639	-0.395180	0.039406	0.917212	-0.145258	-0.185718	0.052440	0.970391	
14	0.981579	-0.140972	0.095883	0.086228	-0.031546	-0.394729	0.039405	0.917410	-0.145151	-0.185292	0.052386	0.970491	
15	0.981569	-0.140923	0.096204	0.086074	-0.031459	-0.394298	0.039411	0.917598	-0.145057	-0.184882	0.052343	0.970586	
16	0.981557	-0.140882	0.096524	0.085915	-0.031380	-0.393890	0.039426	0.917775	-0.144978	-0.184484	0.052321	0.970675	
17	0.981545	-0.140848	0.096841	0.085753	-0.031308	-0.393510	0.039449	0.917940	-0.144914	-0.184098	0.052317	0.970758	
18	0.981532	-0.140820	0.097155	0.085589	-0.031243	-0.393163	0.039479	0.918089	-0.144862	-0.183726	0.052319	0.970836	
19	0.981519	-0.140797	0.097465	0.085424	-0.031184	-0.392848	0.039518	0.918224	-0.144824	-0.183367	0.052328	0.970909	
