Mhairi	// User ID
20-6-2024	// Evaluation date
P19_JA_Fast	14-6-2024	16:20:52:379	// Source file name and timestamp
100.000	// Sampling rate
71.618	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.971789	-0.218623	0.080765	0.036151	0.083301	-0.438560	0.010832	0.894767	-0.140852	-0.391945	0.082190	0.905420	
1	0.971724	-0.218958	0.080654	0.036134	0.083206	-0.438785	0.010928	0.894665	-0.140852	-0.391827	0.082370	0.905454	
2	0.971651	-0.219323	0.080548	0.036109	0.083070	-0.439139	0.011048	0.894502	-0.140846	-0.391657	0.082578	0.905510	
3	0.971577	-0.219690	0.080453	0.036079	0.082906	-0.439595	0.011181	0.894292	-0.140832	-0.391460	0.082791	0.905578	
4	0.971509	-0.220028	0.080371	0.036045	0.082730	-0.440116	0.011314	0.894050	-0.140806	-0.391261	0.082983	0.905650	
5	0.971452	-0.220309	0.080307	0.036007	0.082557	-0.440661	0.011436	0.893796	-0.140778	-0.391090	0.083150	0.905713	
6	0.971411	-0.220510	0.080264	0.035969	0.082398	-0.441186	0.011537	0.893550	-0.140756	-0.390978	0.083287	0.905752	
7	0.971391	-0.220613	0.080241	0.035930	0.082271	-0.441650	0.011607	0.893332	-0.140738	-0.390942	0.083374	0.905763	
8	0.971394	-0.220607	0.080239	0.035891	0.082188	-0.442017	0.011635	0.893158	-0.140723	-0.390996	0.083395	0.905740	
9	0.971421	-0.220487	0.080255	0.035851	0.082157	-0.442256	0.011620	0.893042	-0.140719	-0.391153	0.083355	0.905676	
10	0.971472	-0.220257	0.080287	0.035812	0.082182	-0.442345	0.011558	0.892997	-0.140735	-0.391421	0.083263	0.905566	
11	0.971545	-0.219928	0.080330	0.035773	0.082266	-0.442276	0.011450	0.893025	-0.140766	-0.391791	0.083111	0.905415	
12	0.971635	-0.219517	0.080377	0.035732	0.082407	-0.442050	0.011300	0.893126	-0.140812	-0.392251	0.082902	0.905228	
13	0.971739	-0.219045	0.080425	0.035690	0.082599	-0.441677	0.011117	0.893294	-0.140879	-0.392790	0.082657	0.905007	
14	0.971852	-0.218538	0.080466	0.035646	0.082830	-0.441181	0.010909	0.893521	-0.140973	-0.393388	0.082396	0.904756	
15	0.971967	-0.218020	0.080494	0.035600	0.083092	-0.440592	0.010686	0.893790	-0.141085	-0.394017	0.082121	0.904490	
16	0.972081	-0.217517	0.080506	0.035552	0.083372	-0.439947	0.010459	0.894084	-0.141215	-0.394653	0.081843	0.904217	
17	0.972188	-0.217051	0.080498	0.035503	0.083654	-0.439285	0.010240	0.894386	-0.141368	-0.395273	0.081591	0.903945	
18	0.972284	-0.216638	0.080467	0.035454	0.083923	-0.438643	0.010039	0.894678	-0.141544	-0.395857	0.081379	0.903682	
19	0.972368	-0.216290	0.080413	0.035406	0.084171	-0.438061	0.009863	0.894942	-0.141732	-0.396379	0.081203	0.903439	
20	0.972437	-0.216014	0.080336	0.035361	0.084387	-0.437568	0.009718	0.895164	-0.141930	-0.396826	0.081069	0.903224	
21	0.972492	-0.215809	0.080241	0.035319	0.084561	-0.437185	0.009608	0.895336	-0.142141	-0.397191	0.080995	0.903037	
22	0.972534	-0.215668	0.080131	0.035283	0.084691	-0.436925	0.009534	0.895451	-0.142361	-0.397471	0.080976	0.902880	
23	0.972564	-0.215578	0.080012	0.035253	0.084777	-0.436793	0.009491	0.895508	-0.142578	-0.397663	0.080996	0.902760	
24	0.972587	-0.215526	0.079889	0.035232	0.084823	-0.436780	0.009475	0.895510	-0.142789	-0.397777	0.081048	0.902672	
25	0.972605	-0.215491	0.079770	0.035218	0.084831	-0.436867	0.009482	0.895467	-0.142996	-0.397829	0.081135	0.902608	
26	0.972622	-0.215455	0.079661	0.035214	0.084810	-0.437030	0.009501	0.895389	-0.143193	-0.397832	0.081241	0.902566	
27	0.972642	-0.215399	0.079568	0.035217	0.084773	-0.437239	0.009525	0.895290	-0.143369	-0.397804	0.081338	0.902542	
28	0.972667	-0.215307	0.079497	0.035228	0.084729	-0.437459	0.009543	0.895187	-0.143523	-0.397764	0.081422	0.902527	
29	0.972702	-0.215167	0.079452	0.035244	0.084687	-0.437656	0.009549	0.895095	-0.143659	-0.397736	0.081492	0.902512	
30	0.972746	-0.214971	0.079434	0.035265	0.084658	-0.437798	0.009535	0.895028	-0.143769	-0.397736	0.081533	0.902490	
31	0.972801	-0.214715	0.079444	0.035287	0.084653	-0.437860	0.009496	0.894999	-0.143848	-0.397776	0.081527	0.902461	
32	0.972866	-0.214402	0.079483	0.035309	0.084676	-0.437821	0.009428	0.895016	-0.143900	-0.397869	0.081480	0.902415	
33	0.972940	-0.214039	0.079546	0.035327	0.084730	-0.437670	0.009332	0.895086	-0.143930	-0.398027	0.081404	0.902348	
34	0.973021	-0.213636	0.079632	0.035340	0.084817	-0.437404	0.009209	0.895209	-0.143935	-0.398248	0.081292	0.902260	
35	0.973106	-0.213207	0.079733	0.035346	0.084937	-0.437034	0.009062	0.895380	-0.143914	-0.398530	0.081142	0.902152	
36	0.973193	-0.212768	0.079846	0.035343	0.085086	-0.436572	0.008896	0.895593	-0.143876	-0.398868	0.080974	0.902024	
37	0.973279	-0.212334	0.079963	0.035329	0.085255	-0.436040	0.008719	0.895838	-0.143830	-0.399255	0.080806	0.901875	
38	0.973360	-0.211921	0.080079	0.035305	0.085439	-0.435466	0.008537	0.896101	-0.143772	-0.399677	0.080638	0.901712	
39	0.973435	-0.211541	0.080187	0.035270	0.085631	-0.434882	0.008357	0.896368	-0.143706	-0.400117	0.080475	0.901542	
40	0.973502	-0.211203	0.080283	0.035225	0.085821	-0.434315	0.008186	0.896626	-0.143642	-0.400565	0.080338	0.901366	
41	0.973561	-0.210913	0.080363	0.035171	0.085999	-0.433794	0.008029	0.896863	-0.143586	-0.401007	0.080239	0.901187	
42	0.973610	-0.210672	0.080424	0.035110	0.086160	-0.433341	0.007891	0.897067	-0.143535	-0.401427	0.080171	0.901014	
43	0.973651	-0.210477	0.080465	0.035043	0.086301	-0.432976	0.007773	0.897231	-0.143491	-0.401813	0.080132	0.900853	
44	0.973686	-0.210322	0.080486	0.034973	0.086415	-0.432705	0.007676	0.897351	-0.143461	-0.402160	0.080136	0.900702	
45	0.973715	-0.210196	0.080487	0.034902	0.086501	-0.432532	0.007600	0.897427	-0.143448	-0.402461	0.080179	0.900566	
46	0.973742	-0.210089	0.080472	0.034831	0.086562	-0.432450	0.007541	0.897461	-0.143442	-0.402712	0.080243	0.900449	
47	0.973769	-0.209987	0.080443	0.034763	0.086599	-0.432448	0.007494	0.897459	-0.143444	-0.402910	0.080318	0.900353	
48	0.973798	-0.209877	0.080404	0.034700	0.086616	-0.432505	0.007457	0.897430	-0.143458	-0.403064	0.080408	0.900274	
49	0.973831	-0.209750	0.080359	0.034642	0.086617	-0.432600	0.007424	0.897385	-0.143480	-0.403177	0.080504	0.900212	
50	0.973870	-0.209595	0.080313	0.034591	0.086610	-0.432709	0.007390	0.897333	-0.143499	-0.403251	0.080580	0.900169	
51	0.973916	-0.209407	0.080269	0.034547	0.086600	-0.432810	0.007349	0.897286	-0.143515	-0.403295	0.080633	0.900142	
52	0.973969	-0.209183	0.080230	0.034510	0.086591	-0.432880	0.007300	0.897253	-0.143530	-0.403319	0.080669	0.900125	
53	0.974028	-0.208923	0.080200	0.034481	0.086588	-0.432902	0.007240	0.897243	-0.143540	-0.403330	0.080678	0.900118	
