Mhairi	// User ID
2-8-2024	// Evaluation date
P24_CP	2-8-2024	10:30:44:990	// Source file name and timestamp
100.000	// Sampling rate
71.347	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.990938	-0.124982	0.029066	-0.039698	0.127959	-0.551908	0.020614	0.823772	0.011223	-0.199721	0.190646	0.961062	
1	0.990910	-0.124885	0.028354	-0.041204	0.128825	-0.552682	0.021122	0.823104	0.010939	-0.199305	0.191515	0.960979	
2	0.990880	-0.124814	0.027617	-0.042608	0.129659	-0.553472	0.021553	0.822431	0.010777	-0.198859	0.192182	0.960940	
3	0.990850	-0.124774	0.026855	-0.043897	0.130458	-0.554268	0.021899	0.821759	0.010763	-0.198404	0.192644	0.960941	
4	0.990820	-0.124766	0.026070	-0.045056	0.131223	-0.555057	0.022154	0.821098	0.010884	-0.197940	0.192900	0.960984	
5	0.990790	-0.124792	0.025263	-0.046077	0.131952	-0.555832	0.022315	0.820452	0.011131	-0.197471	0.192952	0.961068	
6	0.990762	-0.124854	0.024437	-0.046951	0.132645	-0.556585	0.022384	0.819828	0.011529	-0.197023	0.192806	0.961184	
7	0.990736	-0.124950	0.023597	-0.047674	0.133299	-0.557315	0.022366	0.819226	0.012091	-0.196621	0.192468	0.961327	
8	0.990711	-0.125083	0.022750	-0.048246	0.133912	-0.558024	0.022271	0.818645	0.012795	-0.196265	0.191948	0.961495	
9	0.990688	-0.125251	0.021904	-0.048669	0.134480	-0.558720	0.022109	0.818082	0.013634	-0.195969	0.191253	0.961682	
10	0.990667	-0.125457	0.021071	-0.048951	0.134996	-0.559413	0.021898	0.817529	0.014627	-0.195766	0.190396	0.961879	
11	0.990645	-0.125702	0.020264	-0.049103	0.135453	-0.560121	0.021655	0.816975	0.015777	-0.195677	0.189385	0.962079	
12	0.990622	-0.125988	0.019501	-0.049138	0.135842	-0.560863	0.021398	0.816408	0.017055	-0.195703	0.188226	0.962279	
13	0.990597	-0.126317	0.018801	-0.049073	0.136151	-0.561662	0.021148	0.815814	0.018452	-0.195856	0.186925	0.962475	
14	0.990568	-0.126692	0.018185	-0.048925	0.136370	-0.562536	0.020921	0.815180	0.019983	-0.196158	0.185486	0.962662	
15	0.990533	-0.127115	0.017675	-0.048714	0.136489	-0.563505	0.020734	0.814496	0.021639	-0.196610	0.183906	0.962837	
