Mhairi	// User ID
20-6-2024	// Evaluation date
P13_CP	5-6-2024	11:21:47:212	// Source file name and timestamp
100.000	// Sampling rate
49.181	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.009581	-0.063641	-0.099268	-0.992977	0.049659	-0.564245	0.097014	0.818382	0.945262	-0.305890	0.111513	0.021805	
1	0.009569	-0.063635	-0.099299	-0.992975	0.049618	-0.564236	0.096953	0.818398	0.945296	-0.305818	0.111422	0.021804	
2	0.009564	-0.063581	-0.099344	-0.992974	0.049564	-0.564255	0.096890	0.818396	0.945330	-0.305749	0.111328	0.021807	
3	0.009588	-0.063476	-0.099383	-0.992976	0.049492	-0.564306	0.096823	0.818373	0.945356	-0.305710	0.111212	0.021821	
4	0.009625	-0.063328	-0.099425	-0.992981	0.049409	-0.564386	0.096754	0.818331	0.945378	-0.305682	0.111094	0.021842	
5	0.009689	-0.063140	-0.099458	-0.992989	0.049313	-0.564495	0.096681	0.818270	0.945394	-0.305679	0.110962	0.021873	
6	0.009780	-0.062923	-0.099476	-0.993000	0.049209	-0.564630	0.096605	0.818193	0.945402	-0.305703	0.110819	0.021915	
7	0.009884	-0.062687	-0.099486	-0.993013	0.049103	-0.564785	0.096527	0.818101	0.945406	-0.305737	0.110677	0.021962	
8	0.010018	-0.062441	-0.099471	-0.993029	0.048996	-0.564958	0.096445	0.817998	0.945403	-0.305801	0.110520	0.022020	
9	0.010160	-0.062199	-0.099445	-0.993045	0.048896	-0.565140	0.096361	0.817888	0.945397	-0.305868	0.110369	0.022080	
10	0.010316	-0.061967	-0.099400	-0.993063	0.048807	-0.565327	0.096274	0.817774	0.945388	-0.305948	0.110213	0.022142	
11	0.010480	-0.061753	-0.099337	-0.993081	0.048732	-0.565514	0.096183	0.817660	0.945377	-0.306036	0.110055	0.022206	
12	0.010636	-0.061563	-0.099267	-0.993098	0.048678	-0.565694	0.096091	0.817549	0.945368	-0.306111	0.109908	0.022262	
13	0.010797	-0.061397	-0.099181	-0.993115	0.048642	-0.565867	0.095993	0.817443	0.945358	-0.306193	0.109754	0.022316	
14	0.010938	-0.061256	-0.099095	-0.993130	0.048630	-0.566026	0.095895	0.817345	0.945354	-0.306253	0.109614	0.022358	
15	0.011067	-0.061135	-0.099007	-0.993145	0.048640	-0.566173	0.095794	0.817255	0.945353	-0.306302	0.109477	0.022391	
16	0.011180	-0.061026	-0.098919	-0.993160	0.048669	-0.566307	0.095690	0.817173	0.945357	-0.306338	0.109344	0.022413	
17	0.011265	-0.060924	-0.098844	-0.993172	0.048717	-0.566428	0.095587	0.817098	0.945368	-0.306344	0.109226	0.022419	
18	0.011338	-0.060817	-0.098772	-0.993185	0.048777	-0.566544	0.095480	0.817027	0.945383	-0.306342	0.109104	0.022418	
19	0.011384	-0.060698	-0.098718	-0.993197	0.048848	-0.566654	0.095376	0.816958	0.945405	-0.306311	0.108998	0.022402	
20	0.011413	-0.060557	-0.098675	-0.993210	0.048923	-0.566767	0.095272	0.816888	0.945433	-0.306264	0.108896	0.022378	
21	0.011430	-0.060386	-0.098642	-0.993223	0.048998	-0.566887	0.095170	0.816812	0.945464	-0.306204	0.108795	0.022348	
22	0.011427	-0.060184	-0.098627	-0.993237	0.049069	-0.567017	0.095072	0.816728	0.945503	-0.306119	0.108708	0.022311	
23	0.011424	-0.059946	-0.098613	-0.993253	0.049131	-0.567167	0.094977	0.816632	0.945542	-0.306033	0.108614	0.022276	
24	0.011408	-0.059676	-0.098612	-0.993270	0.049184	-0.567336	0.094888	0.816521	0.945587	-0.305926	0.108531	0.022240	
25	0.011393	-0.059376	-0.098610	-0.993288	0.049223	-0.567529	0.094804	0.816395	0.945634	-0.305814	0.108446	0.022209	
26	0.011381	-0.059054	-0.098603	-0.993308	0.049249	-0.567747	0.094726	0.816251	0.945682	-0.305700	0.108359	0.022186	
27	0.011362	-0.058721	-0.098596	-0.993329	0.049264	-0.567987	0.094656	0.816091	0.945733	-0.305570	0.108279	0.022168	
28	0.011356	-0.058384	-0.098569	-0.993351	0.049268	-0.568249	0.094590	0.815916	0.945782	-0.305450	0.108188	0.022163	
29	0.011344	-0.058058	-0.098533	-0.993374	0.049265	-0.568527	0.094531	0.815729	0.945835	-0.305318	0.108103	0.022164	
30	0.011336	-0.057750	-0.098476	-0.993398	0.049257	-0.568817	0.094475	0.815534	0.945886	-0.305189	0.108013	0.022176	
31	0.011330	-0.057472	-0.098396	-0.993422	0.049248	-0.569112	0.094423	0.815335	0.945937	-0.305065	0.107918	0.022195	
32	0.011313	-0.057231	-0.098301	-0.993445	0.049244	-0.569402	0.094373	0.815138	0.945989	-0.304933	0.107830	0.022217	
33	0.011301	-0.057029	-0.098177	-0.993469	0.049244	-0.569684	0.094321	0.814947	0.946037	-0.304817	0.107730	0.022246	
34	0.011274	-0.056871	-0.098039	-0.993492	0.049256	-0.569947	0.094267	0.814769	0.946086	-0.304696	0.107637	0.022271	
35	0.011241	-0.056753	-0.097882	-0.993515	0.049278	-0.570186	0.094209	0.814607	0.946131	-0.304587	0.107543	0.022296	
36	0.011203	-0.056670	-0.097708	-0.993537	0.049313	-0.570396	0.094142	0.814465	0.946172	-0.304492	0.107446	0.022316	
