Mhairi	// User ID
20-6-2024	// Evaluation date
P13_ROM	5-6-2024	11:31:33:041	// Source file name and timestamp
100.000	// Sampling rate
45.835	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.098983	-0.136546	0.065655	0.983487	0.040374	-0.471592	0.036941	0.880117	0.917309	-0.295545	0.256565	0.073295	
1	0.098764	-0.137364	0.066189	0.983359	0.038736	-0.471893	0.037046	0.880025	0.917355	-0.295472	0.256628	0.072788	
2	0.098242	-0.138141	0.066508	0.983281	0.037072	-0.472064	0.037033	0.880006	0.917359	-0.295469	0.256735	0.072369	
3	0.097387	-0.138933	0.066602	0.983248	0.035451	-0.472078	0.036893	0.880071	0.917331	-0.295513	0.256875	0.072048	
4	0.096170	-0.139790	0.066469	0.983256	0.033934	-0.471919	0.036626	0.880227	0.917281	-0.295576	0.257043	0.071833	
5	0.094576	-0.140811	0.066145	0.983287	0.032571	-0.471586	0.036226	0.880473	0.917212	-0.295665	0.257218	0.071723	
6	0.092588	-0.142001	0.065636	0.983339	0.031401	-0.471086	0.035707	0.880805	0.917140	-0.295729	0.257399	0.071720	
7	0.090212	-0.143436	0.064995	0.983394	0.030446	-0.470443	0.035075	0.881207	0.917070	-0.295772	0.257572	0.071817	
8	0.087463	-0.145132	0.064258	0.983442	0.029712	-0.469690	0.034347	0.881663	0.917011	-0.295772	0.257732	0.072004	
9	0.084371	-0.147085	0.063462	0.983473	0.029188	-0.468866	0.033545	0.882150	0.916970	-0.295705	0.257880	0.072269	
10	0.080987	-0.149340	0.062671	0.983469	0.028849	-0.468021	0.032681	0.882641	0.916947	-0.295588	0.258004	0.072595	
11	0.077369	-0.151839	0.061906	0.983426	0.028659	-0.467203	0.031786	0.883114	0.916950	-0.295390	0.258116	0.072967	
12	0.073595	-0.154601	0.061224	0.983328	0.028572	-0.466462	0.030872	0.883541	0.916973	-0.295136	0.258211	0.073363	
13	0.069746	-0.157587	0.060652	0.983170	0.028541	-0.465840	0.029960	0.883901	0.917016	-0.294827	0.258295	0.073766	
14	0.065908	-0.160745	0.060206	0.982951	0.028516	-0.465373	0.029071	0.884178	0.917079	-0.294464	0.258375	0.074161	
15	0.062175	-0.164077	0.059921	0.982661	0.028453	-0.465085	0.028210	0.884359	0.917150	-0.294087	0.258448	0.074529	
16	0.058626	-0.167490	0.059781	0.982312	0.028318	-0.464989	0.027400	0.884439	0.917230	-0.293682	0.258526	0.074862	
17	0.055345	-0.170974	0.059802	0.981900	0.028085	-0.465082	0.026642	0.884421	0.917309	-0.293292	0.258604	0.075148	
18	0.052395	-0.174468	0.059966	0.981438	0.027743	-0.465352	0.025947	0.884310	0.917384	-0.292926	0.258684	0.075384	
19	0.049830	-0.177903	0.060249	0.980937	0.027295	-0.465771	0.025323	0.884122	0.917453	-0.292587	0.258769	0.075571	
20	0.047690	-0.181269	0.060649	0.980402	0.026754	-0.466307	0.024768	0.883872	0.917507	-0.292314	0.258848	0.075708	
21	0.045994	-0.184465	0.061119	0.979858	0.026150	-0.466915	0.024293	0.883582	0.917550	-0.292084	0.258926	0.075805	
22	0.044750	-0.187481	0.061650	0.979310	0.025517	-0.467554	0.023895	0.883273	0.917578	-0.291924	0.258989	0.075867	
23	0.043949	-0.190259	0.062212	0.978775	0.024897	-0.468182	0.023576	0.882967	0.917593	-0.291826	0.259036	0.075906	
24	0.043568	-0.192741	0.062772	0.978270	0.024335	-0.468757	0.023341	0.882683	0.917599	-0.291775	0.259064	0.075931	
25	0.043580	-0.194932	0.063328	0.977800	0.023872	-0.469253	0.023180	0.882437	0.917594	-0.291788	0.259059	0.075950	
26	0.043942	-0.196757	0.063840	0.977384	0.023547	-0.469645	0.023104	0.882239	0.917590	-0.291823	0.259030	0.075976	
27	0.044618	-0.198234	0.064309	0.977025	0.023390	-0.469927	0.023103	0.882093	0.917583	-0.291890	0.258966	0.076011	
28	0.045565	-0.199342	0.064719	0.976728	0.023420	-0.470101	0.023176	0.881998	0.917581	-0.291967	0.258871	0.076062	
29	0.046740	-0.200063	0.065050	0.976503	0.023648	-0.470179	0.023323	0.881946	0.917589	-0.292032	0.258752	0.076130	
30	0.048114	-0.200450	0.065314	0.976340	0.024070	-0.470190	0.023531	0.881923	0.917603	-0.292096	0.258604	0.076213	
31	0.049651	-0.200472	0.065483	0.976247	0.024675	-0.470162	0.023803	0.881914	0.917631	-0.292120	0.258447	0.076311	
32	0.051333	-0.200197	0.065570	0.976210	0.025441	-0.470138	0.024122	0.881896	0.917669	-0.292121	0.258281	0.076415	
33	0.053141	-0.199648	0.065566	0.976226	0.026338	-0.470159	0.024481	0.881849	0.917717	-0.292087	0.258117	0.076522	
34	0.055062	-0.198848	0.065461	0.976290	0.027336	-0.470263	0.024872	0.881752	0.917775	-0.292008	0.257969	0.076626	
35	0.057096	-0.197885	0.065270	0.976382	0.028398	-0.470493	0.025273	0.881585	0.917834	-0.291913	0.257839	0.076719	
36	0.059233	-0.196756	0.064972	0.976502	0.029495	-0.470876	0.025679	0.881332	0.917898	-0.291777	0.257744	0.076798	
37	0.061475	-0.195548	0.064583	0.976632	0.030598	-0.471439	0.026070	0.880982	0.917956	-0.291632	0.257683	0.076859	
38	0.063820	-0.194291	0.064100	0.976765	0.031685	-0.472194	0.026433	0.880528	0.918006	-0.291480	0.257662	0.076901	
39	0.066260	-0.193010	0.063515	0.976894	0.032743	-0.473143	0.026760	0.879970	0.918049	-0.291319	0.257687	0.076927	
40	0.068792	-0.191781	0.062851	0.977004	0.033765	-0.474280	0.027031	0.879311	0.918074	-0.291184	0.257746	0.076938	
41	0.071398	-0.190582	0.062089	0.977101	0.034755	-0.475587	0.027249	0.878559	0.918087	-0.291051	0.257846	0.076944	
42	0.074063	-0.189471	0.061251	0.977171	0.035723	-0.477039	0.027398	0.877728	0.918083	-0.290951	0.257973	0.076950	
43	0.076763	-0.188447	0.060336	0.977218	0.036683	-0.478606	0.027479	0.876833	0.918064	-0.290877	0.258120	0.076966	
44	0.079469	-0.187496	0.059341	0.977245	0.037658	-0.480251	0.027495	0.875891	0.918034	-0.290818	0.258280	0.077003	
45	0.082156	-0.186652	0.058291	0.977248	0.038667	-0.481940	0.027441	0.874920	0.917992	-0.290797	0.258436	0.077068	
46	0.084786	-0.185855	0.057168	0.977242	0.039735	-0.483638	0.027329	0.873938	0.917947	-0.290776	0.258586	0.077173	
47	0.087331	-0.185122	0.055992	0.977225	0.040878	-0.485315	0.027159	0.872961	0.917900	-0.290771	0.258714	0.077323	
48	0.089759	-0.184417	0.054763	0.977208	0.042112	-0.486945	0.026943	0.872001	0.917857	-0.290765	0.258813	0.077524	
49	0.092044	-0.183695	0.053476	0.977202	0.043445	-0.488506	0.026692	0.871070	0.917826	-0.290735	0.258882	0.077778	
