Mhairi	// User ID
15-7-2024	// Evaluation date
P23_ROM	10-7-2024	15:34:46:442	// Source file name and timestamp
100.000	// Sampling rate
28.112	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.975416	-0.046775	0.210882	-0.043638	0.212712	-0.427400	0.005377	0.878666	-0.048044	-0.065271	0.207128	0.974951	
1	0.976198	-0.046929	0.207295	-0.043181	0.211560	-0.431122	0.004440	0.877130	-0.045137	-0.074451	0.206697	0.974523	
2	0.976968	-0.047307	0.203625	-0.042799	0.210336	-0.435396	0.003468	0.875316	-0.042316	-0.084497	0.206290	0.973917	
3	0.977728	-0.047899	0.199872	-0.042472	0.209087	-0.440174	0.002479	0.873226	-0.039651	-0.095236	0.205907	0.973119	
4	0.978481	-0.048691	0.196024	-0.042180	0.207864	-0.445405	0.001485	0.870864	-0.037186	-0.106466	0.205542	0.972129	
5	0.979230	-0.049661	0.192062	-0.041900	0.206715	-0.451028	0.000503	0.868241	-0.034950	-0.117961	0.205187	0.970959	
6	0.979979	-0.050783	0.187965	-0.041612	0.205683	-0.456972	-0.000435	0.865373	-0.032962	-0.129463	0.204845	0.969635	
7	0.980734	-0.052029	0.183709	-0.041296	0.204800	-0.463166	-0.001303	0.862283	-0.031225	-0.140721	0.204519	0.968191	
8	0.981499	-0.053362	0.179265	-0.040936	0.204087	-0.469545	-0.002089	0.858995	-0.029711	-0.151517	0.204202	0.966675	
9	0.982279	-0.054746	0.174608	-0.040522	0.203551	-0.476047	-0.002784	0.855534	-0.028380	-0.161666	0.203890	0.965136	
10	0.983077	-0.056142	0.169718	-0.040046	0.203185	-0.482606	-0.003375	0.851936	-0.027194	-0.171021	0.203583	0.963621	
11	0.983892	-0.057513	0.164583	-0.039506	0.202969	-0.489169	-0.003864	0.848235	-0.026107	-0.179500	0.203278	0.962173	
12	0.984725	-0.058821	0.159195	-0.038907	0.202866	-0.495691	-0.004274	0.844463	-0.025057	-0.187102	0.202960	0.960819	
13	0.985573	-0.060031	0.153556	-0.038257	0.202832	-0.502136	-0.004631	0.840653	-0.023996	-0.193885	0.202617	0.959572	
14	0.986429	-0.061115	0.147685	-0.037566	0.202813	-0.508467	-0.004960	0.836841	-0.022892	-0.199955	0.202244	0.958432	
15	0.987289	-0.062049	0.141605	-0.036847	0.202754	-0.514660	-0.005299	0.833059	-0.021717	-0.205479	0.201832	0.957377	
16	0.988145	-0.062819	0.135346	-0.036115	0.202597	-0.520705	-0.005702	0.829330	-0.020451	-0.210670	0.201366	0.956374	
17	0.988989	-0.063417	0.128945	-0.035384	0.202290	-0.526593	-0.006213	0.825676	-0.019093	-0.215755	0.200840	0.955379	
18	0.989813	-0.063846	0.122446	-0.034665	0.201793	-0.532318	-0.006867	0.822113	-0.017664	-0.220950	0.200259	0.954340	
19	0.990608	-0.064119	0.115892	-0.033969	0.201073	-0.537888	-0.007703	0.818649	-0.016191	-0.226467	0.199621	0.953206	
20	0.991369	-0.064258	0.109316	-0.033303	0.200116	-0.543320	-0.008757	0.815279	-0.014701	-0.232491	0.198922	0.951925	
21	0.992090	-0.064290	0.102751	-0.032672	0.198920	-0.548633	-0.010044	0.811993	-0.013235	-0.239147	0.198168	0.950454	
22	0.992766	-0.064255	0.096221	-0.032077	0.197506	-0.553847	-0.011559	0.808771	-0.011842	-0.246485	0.197370	0.948762	
23	0.993395	-0.064190	0.089739	-0.031517	0.195906	-0.558997	-0.013292	0.805584	-0.010557	-0.254502	0.196532	0.946833	
24	0.993975	-0.064138	0.083300	-0.030990	0.194163	-0.564125	-0.015222	0.802391	-0.009401	-0.263128	0.195655	0.944666	
25	0.994507	-0.064140	0.076896	-0.030493	0.192333	-0.569271	-0.017304	0.799149	-0.008396	-0.272208	0.194751	0.942287	
26	0.994988	-0.064231	0.070507	-0.030024	0.190479	-0.574474	-0.019477	0.795812	-0.007550	-0.281529	0.193834	0.939741	
27	0.995421	-0.064441	0.064103	-0.029581	0.188662	-0.579785	-0.021684	0.792330	-0.006845	-0.290847	0.192912	0.937094	
28	0.995806	-0.064787	0.057648	-0.029167	0.186938	-0.585251	-0.023868	0.788648	-0.006244	-0.299905	0.191990	0.934429	
29	0.996142	-0.065275	0.051111	-0.028788	0.185359	-0.590909	-0.025959	0.784726	-0.005709	-0.308431	0.191081	0.931840	
30	0.996429	-0.065901	0.044463	-0.028451	0.183967	-0.596788	-0.027896	0.780526	-0.005190	-0.316174	0.190196	0.929426	
31	0.996667	-0.066641	0.037679	-0.028170	0.182787	-0.602916	-0.029640	0.776017	-0.004622	-0.322949	0.189331	0.927274	
32	0.996856	-0.067461	0.030744	-0.027962	0.181832	-0.609303	-0.031170	0.771178	-0.003939	-0.328631	0.188478	0.925452	
33	0.996994	-0.068314	0.023662	-0.027846	0.181101	-0.615941	-0.032467	0.766006	-0.003089	-0.333150	0.187636	0.924010	
34	0.997083	-0.069142	0.016451	-0.027841	0.180582	-0.622803	-0.033538	0.760514	-0.002031	-0.336517	0.186796	0.922962	
35	0.997121	-0.069880	0.009141	-0.027967	0.180251	-0.629853	-0.034421	0.754725	-0.000725	-0.338836	0.185937	0.922289	
36	0.997113	-0.070459	0.001779	-0.028242	0.180072	-0.637037	-0.035168	0.748680	0.000848	-0.340279	0.185042	0.921938	
37	0.997062	-0.070812	-0.005574	-0.028679	0.180011	-0.644281	-0.035837	0.742438	0.002680	-0.341061	0.184105	0.921833	
38	0.996972	-0.070878	-0.012845	-0.029286	0.180033	-0.651500	-0.036503	0.736073	0.004746	-0.341448	0.183120	0.921878	
39	0.996852	-0.070601	-0.019961	-0.030065	0.180100	-0.658612	-0.037255	0.729662	0.007012	-0.341746	0.182074	0.921960	
40	0.996707	-0.069943	-0.026847	-0.031011	0.180182	-0.665528	-0.038179	0.723291	0.009426	-0.342258	0.180967	0.921966	
41	0.996547	-0.068879	-0.033429	-0.032114	0.180266	-0.672154	-0.039345	0.717053	0.011913	-0.343251	0.179810	0.921795	
42	0.996380	-0.067405	-0.039644	-0.033354	0.180344	-0.678409	-0.040820	0.711035	0.014400	-0.344962	0.178611	0.921353	
43	0.996211	-0.065533	-0.045446	-0.034709	0.180419	-0.684231	-0.042662	0.705306	0.016821	-0.347581	0.177371	0.920567	
44	0.996045	-0.063292	-0.050804	-0.036152	0.180511	-0.689565	-0.044901	0.699928	0.019108	-0.351209	0.176101	0.919389	
45	0.995887	-0.060733	-0.055702	-0.037652	0.180652	-0.694372	-0.047535	0.694948	0.021197	-0.355852	0.174819	0.917801	
46	0.995738	-0.057917	-0.060146	-0.039177	0.180881	-0.698636	-0.050546	0.690387	0.023049	-0.361441	0.173537	0.915813	
47	0.995596	-0.054914	-0.064167	-0.040695	0.181238	-0.702366	-0.053900	0.686243	0.024652	-0.367835	0.172260	0.913464	
48	0.995460	-0.051803	-0.067806	-0.042174	0.181766	-0.705583	-0.057525	0.682499	0.026008	-0.374810	0.171002	0.910823	
49	0.995326	-0.048665	-0.071120	-0.043585	0.182506	-0.708324	-0.061330	0.679122	0.027137	-0.382080	0.169784	0.907993	
50	0.995190	-0.045579	-0.074178	-0.044900	0.183485	-0.710647	-0.065214	0.676062	0.028090	-0.389345	0.168618	0.905091	
51	0.995048	-0.042616	-0.077060	-0.046098	0.184715	-0.712627	-0.069073	0.673255	0.028944	-0.396309	0.167504	0.902244	
52	0.994894	-0.039838	-0.079843	-0.047162	0.186196	-0.714338	-0.072790	0.670637	0.029775	-0.402680	0.166455	0.899586	
53	0.994723	-0.037297	-0.082599	-0.048079	0.187911	-0.715857	-0.076251	0.668150	0.030666	-0.408204	0.165479	0.897244	
54	0.994532	-0.035030	-0.085399	-0.048845	0.189822	-0.717269	-0.079363	0.665728	0.031708	-0.412705	0.164570	0.895313	
55	0.994316	-0.033059	-0.088300	-0.049461	0.191875	-0.718655	-0.082052	0.663315	0.032985	-0.416083	0.163716	0.893859	
56	0.994071	-0.031391	-0.091344	-0.049934	0.194009	-0.720079	-0.084254	0.660869	0.034558	-0.418300	0.162914	0.892911	
57	0.993796	-0.030024	-0.094554	-0.050276	0.196155	-0.721592	-0.085933	0.658364	0.036467	-0.419399	0.162161	0.892456	
58	0.993489	-0.028939	-0.097939	-0.050503	0.198238	-0.723240	-0.087084	0.655777	0.038740	-0.419515	0.161444	0.892436	
59	0.993149	-0.028111	-0.101490	-0.050635	0.200181	-0.725048	-0.087728	0.653098	0.041380	-0.418851	0.160752	0.892754	
60	0.992779	-0.027509	-0.105180	-0.050692	0.201924	-0.727021	-0.087900	0.650339	0.044355	-0.417648	0.160093	0.893293	
61	0.992382	-0.027098	-0.108964	-0.050692	0.203413	-0.729149	-0.087650	0.647520	0.047610	-0.416189	0.159475	0.893917	
62	0.991963	-0.026842	-0.112793	-0.050653	0.204600	-0.731417	-0.087058	0.644662	0.051084	-0.414791	0.158898	0.894477	
63	0.991529	-0.026708	-0.116610	-0.050589	0.205456	-0.733798	-0.086207	0.641792	0.054697	-0.413762	0.158366	0.894835	
64	0.991087	-0.026668	-0.120348	-0.050510	0.205970	-0.736254	-0.085173	0.638945	0.058351	-0.413368	0.157896	0.894869	
65	0.990648	-0.026701	-0.123944	-0.050419	0.206146	-0.738749	-0.084037	0.636154	0.061950	-0.413836	0.157496	0.894481	
66	0.990219	-0.026790	-0.127343	-0.050318	0.205994	-0.741254	-0.082882	0.633434	0.065411	-0.415345	0.157161	0.893594	
67	0.989811	-0.026927	-0.130496	-0.050202	0.205538	-0.743746	-0.081772	0.630801	0.068655	-0.417991	0.156888	0.892164	
68	0.989431	-0.027115	-0.133358	-0.050062	0.204815	-0.746201	-0.080754	0.628263	0.071609	-0.421777	0.156678	0.890185	
69	0.989087	-0.027358	-0.135900	-0.049887	0.203865	-0.748610	-0.079861	0.625815	0.074221	-0.426636	0.156521	0.887679	
70	0.988784	-0.027666	-0.138108	-0.049664	0.202722	-0.750979	-0.079120	0.623438	0.076468	-0.432442	0.156394	0.884696	
71	0.988525	-0.028053	-0.139975	-0.049379	0.201425	-0.753318	-0.078535	0.621106	0.078338	-0.438995	0.156279	0.881319	
72	0.988312	-0.028534	-0.141503	-0.049018	0.200010	-0.755636	-0.078088	0.618799	0.079832	-0.446041	0.156163	0.877660	
73	0.988143	-0.029121	-0.142709	-0.048568	0.198505	-0.757953	-0.077761	0.616487	0.080977	-0.453309	0.156023	0.873848	
