Mhairi	// User ID
15-7-2024	// Evaluation date
P23_ROM	10-7-2024	15:34:46:442	// Source file name and timestamp
100.000	// Sampling rate
28.112	// Data capture period



Sample #	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	
0	0.062821	0.042656	-0.199206	-0.977011	0.189454	-0.318950	0.027893	0.928224	0.933601	-0.062316	0.352686	-0.010927	
1	0.061157	0.054643	-0.198275	-0.976709	0.188743	-0.325477	0.026807	0.926133	0.935069	-0.062730	0.348715	-0.010438	
2	0.059812	0.066335	-0.197364	-0.976253	0.188227	-0.332296	0.025736	0.923844	0.936608	-0.063226	0.344488	-0.009798	
3	0.058856	0.077517	-0.196375	-0.975686	0.187868	-0.339140	0.024818	0.921452	0.938253	-0.063771	0.339901	-0.009046	
4	0.058092	0.087930	-0.195424	-0.975040	0.187685	-0.346080	0.023975	0.918928	0.939982	-0.064367	0.334999	-0.008149	
5	0.057430	0.097414	-0.194521	-0.974358	0.187651	-0.353034	0.023222	0.916305	0.941795	-0.064996	0.329768	-0.007124	
6	0.056836	0.105900	-0.193628	-0.973685	0.187716	-0.359859	0.022607	0.913648	0.943697	-0.065627	0.324179	-0.006013	
7	0.056067	0.113323	-0.192873	-0.973044	0.187869	-0.366693	0.021995	0.910911	0.945649	-0.066259	0.318332	-0.004800	
8	0.055189	0.119792	-0.192144	-0.972463	0.188030	-0.373311	0.021479	0.908197	0.947662	-0.066846	0.312178	-0.003566	
9	0.054029	0.125404	-0.191530	-0.971942	0.188171	-0.379824	0.020937	0.905476	0.949699	-0.067377	0.305822	-0.002316	
10	0.052568	0.130352	-0.191016	-0.971472	0.188240	-0.386192	0.020343	0.902778	0.951743	-0.067828	0.299305	-0.001094	
11	0.050868	0.134892	-0.190546	-0.971035	0.188183	-0.392320	0.019715	0.900157	0.953788	-0.068164	0.292647	0.000041	
12	0.048801	0.139235	-0.190221	-0.970592	0.187987	-0.398378	0.018897	0.897551	0.955790	-0.068391	0.285984	0.001100	
13	0.046561	0.143687	-0.189921	-0.970112	0.187610	-0.404192	0.017981	0.895046	0.957760	-0.068476	0.279289	0.002011	
14	0.044100	0.148453	-0.189715	-0.969549	0.187056	-0.409905	0.016850	0.892583	0.959666	-0.068435	0.272671	0.002789	
15	0.041509	0.153741	-0.189579	-0.968866	0.186328	-0.415518	0.015505	0.890161	0.961503	-0.068275	0.266157	0.003420	
16	0.038943	0.159720	-0.189444	-0.968031	0.185439	-0.420974	0.014007	0.887805	0.963275	-0.068003	0.259735	0.003884	
17	0.036336	0.166420	-0.189398	-0.967012	0.184432	-0.426475	0.012248	0.885412	0.964959	-0.067673	0.253489	0.004233	
18	0.033916	0.173889	-0.189313	-0.965802	0.183335	-0.431888	0.010384	0.883036	0.966580	-0.067299	0.247335	0.004437	
19	0.031631	0.182011	-0.189253	-0.964394	0.182203	-0.437384	0.008363	0.880584	0.968125	-0.066944	0.241311	0.004552	
20	0.029539	0.190636	-0.189188	-0.962805	0.181084	-0.442991	0.006251	0.878025	0.969606	-0.066655	0.235374	0.004595	
21	0.027735	0.199573	-0.189058	-0.961071	0.180021	-0.448681	0.004166	0.875363	0.971038	-0.066466	0.229447	0.004571	
22	0.026065	0.208512	-0.188955	-0.959239	0.179064	-0.454660	0.002047	0.872477	0.972412	-0.066448	0.223558	0.004543	
23	0.024665	0.217221	-0.188769	-0.957378	0.178242	-0.460806	0.000077	0.869418	0.973756	-0.066607	0.217582	0.004483	
24	0.023375	0.225385	-0.188571	-0.955561	0.177580	-0.467275	-0.001783	0.866093	0.975063	-0.066985	0.211533	0.004432	
25	0.022155	0.232760	-0.188345	-0.953865	0.177092	-0.474069	-0.003482	0.862488	0.976338	-0.067587	0.205369	0.004387	
26	0.021017	0.239172	-0.188037	-0.952364	0.176779	-0.481124	-0.004937	0.858630	0.977595	-0.068386	0.199030	0.004319	
27	0.019741	0.244442	-0.187730	-0.951113	0.176627	-0.488580	-0.006260	0.854432	0.978815	-0.069377	0.192585	0.004252	
