Mhairi	// User ID
25-3-2024	// Evaluation date
P3_JA_Fast	20-3-2024	14:55:36:338	// Source file name and timestamp
100.000	// Sampling rate
69.666	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.983681	-0.154115	0.081838	0.043851	-0.014651	-0.402288	0.061279	0.913342	-0.134204	-0.198205	0.075784	0.967967	
1	0.983681	-0.153977	0.082050	0.043941	-0.014641	-0.402162	0.061185	0.913404	-0.134213	-0.198060	0.075660	0.968005	
2	0.983681	-0.153837	0.082263	0.044033	-0.014633	-0.402042	0.061086	0.913464	-0.134216	-0.197904	0.075540	0.968046	
3	0.983681	-0.153696	0.082477	0.044125	-0.014624	-0.401927	0.060983	0.913522	-0.134209	-0.197746	0.075420	0.968089	
4	0.983681	-0.153554	0.082687	0.044216	-0.014611	-0.401813	0.060877	0.913579	-0.134192	-0.197601	0.075290	0.968131	
5	0.983682	-0.153411	0.082892	0.044305	-0.014599	-0.401693	0.060769	0.913639	-0.134165	-0.197458	0.075159	0.968174	
6	0.983684	-0.153267	0.083089	0.044391	-0.014590	-0.401563	0.060659	0.913704	-0.134129	-0.197306	0.075037	0.968219	
7	0.983687	-0.153123	0.083277	0.044472	-0.014581	-0.401419	0.060549	0.913775	-0.134084	-0.197159	0.074917	0.968265	
8	0.983691	-0.152978	0.083454	0.044549	-0.014569	-0.401260	0.060440	0.913852	-0.134029	-0.197027	0.074789	0.968309	
9	0.983697	-0.152832	0.083620	0.044619	-0.014559	-0.401083	0.060331	0.913937	-0.133967	-0.196897	0.074667	0.968354	
10	0.983703	-0.152686	0.083775	0.044683	-0.014551	-0.400885	0.060225	0.914031	-0.133900	-0.196760	0.074556	0.968400	
11	0.983711	-0.152540	0.083918	0.044740	-0.014541	-0.400669	0.060120	0.914133	-0.133827	-0.196630	0.074446	0.968444	
12	0.983720	-0.152393	0.084053	0.044789	-0.014528	-0.400437	0.060019	0.914241	-0.133750	-0.196513	0.074334	0.968488	
13	0.983730	-0.152248	0.084180	0.044831	-0.014515	-0.400190	0.059922	0.914356	-0.133671	-0.196393	0.074229	0.968531	
14	0.983740	-0.152105	0.084303	0.044864	-0.014501	-0.399929	0.059829	0.914477	-0.133593	-0.196262	0.074138	0.968575	
15	0.983750	-0.151964	0.084425	0.044889	-0.014484	-0.399659	0.059741	0.914600	-0.133515	-0.196135	0.074047	0.968618	
16	0.983760	-0.151826	0.084549	0.044906	-0.014461	-0.399386	0.059657	0.914725	-0.133438	-0.196012	0.073955	0.968661	
17	0.983769	-0.151693	0.084679	0.044914	-0.014435	-0.399110	0.059579	0.914851	-0.133364	-0.195877	0.073874	0.968705	
18	0.983777	-0.151566	0.084818	0.044914	-0.014408	-0.398833	0.059507	0.914977	-0.133294	-0.195725	0.073803	0.968751	
19	0.983782	-0.151446	0.084968	0.044906	-0.014374	-0.398560	0.059440	0.915101	-0.133226	-0.195571	0.073732	0.968796	
20	0.983786	-0.151333	0.085133	0.044889	-0.014334	-0.398294	0.059379	0.915222	-0.133161	-0.195413	0.073659	0.968843	
21	0.983788	-0.151227	0.085314	0.044865	-0.014291	-0.398032	0.059324	0.915340	-0.133100	-0.195236	0.073597	0.968892	
22	0.983788	-0.151129	0.085512	0.044832	-0.014244	-0.397774	0.059274	0.915456	-0.133042	-0.195041	0.073542	0.968943	
23	0.983785	-0.151039	0.085726	0.044792	-0.014191	-0.397525	0.059230	0.915568	-0.132985	-0.194843	0.073482	0.968995	
24	0.983779	-0.150956	0.085957	0.044745	-0.014132	-0.397282	0.059190	0.915677	-0.132931	-0.194641	0.073419	0.969048	
25	0.983772	-0.150880	0.086201	0.044691	-0.014071	-0.397041	0.059155	0.915785	-0.132878	-0.194420	0.073364	0.969104	
26	0.983763	-0.150810	0.086458	0.044631	-0.014008	-0.396802	0.059124	0.915891	-0.132828	-0.194187	0.073313	0.969161	
27	0.983753	-0.150744	0.086724	0.044566	-0.013939	-0.396567	0.059096	0.915996	-0.132778	-0.193959	0.073254	0.969218	
28	0.983741	-0.150683	0.086994	0.044497	-0.013866	-0.396332	0.059072	0.916100	-0.132730	-0.193730	0.073191	0.969275	
29	0.983729	-0.150624	0.087266	0.044424	-0.013795	-0.396096	0.059050	0.916205	-0.132683	-0.193489	0.073136	0.969334	
30	0.983717	-0.150568	0.087536	0.044348	-0.013723	-0.395858	0.059031	0.916310	-0.132639	-0.193246	0.073082	0.969393	
31	0.983706	-0.150514	0.087800	0.044270	-0.013649	-0.395621	0.059015	0.916414	-0.132596	-0.193015	0.073018	0.969449	
32	0.983694	-0.150461	0.088055	0.044192	-0.013575	-0.395384	0.059001	0.916519	-0.132555	-0.192787	0.072955	0.969505	
33	0.983684	-0.150410	0.088299	0.044114	-0.013507	-0.395144	0.058989	0.916624	-0.132518	-0.192553	0.072902	0.969561	
34	0.983674	-0.150361	0.088530	0.044037	-0.013441	-0.394906	0.058980	0.916728	-0.132484	-0.192322	0.072850	0.969615	
35	0.983665	-0.150316	0.088747	0.043963	-0.013377	-0.394671	0.058974	0.916830	-0.132452	-0.192107	0.072793	0.969666	
36	0.983656	-0.150276	0.088949	0.043891	-0.013319	-0.394440	0.058973	0.916931	-0.132423	-0.191894	0.072742	0.969716	
37	0.983647	-0.150242	0.089139	0.043822	-0.013268	-0.394211	0.058975	0.917030	-0.132397	-0.191674	0.072705	0.969766	
