Mhairi	// User ID
20-6-2024	// Evaluation date
P20_JA_Slow	18-6-2024	11:04:59:644	// Source file name and timestamp
100.000	// Sampling rate
94.350	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.965456	-0.203680	0.136781	0.087757	0.042927	-0.213192	0.049212	0.974825	-0.093874	-0.303350	0.091691	0.943800	
1	0.965458	-0.203695	0.136743	0.087755	0.042886	-0.213209	0.049246	0.974822	-0.093930	-0.303311	0.091717	0.943805	
2	0.965459	-0.203713	0.136709	0.087755	0.042840	-0.213220	0.049293	0.974819	-0.093991	-0.303279	0.091759	0.943805	
3	0.965459	-0.203732	0.136681	0.087756	0.042790	-0.213226	0.049352	0.974817	-0.094053	-0.303261	0.091814	0.943799	
4	0.965457	-0.203754	0.136659	0.087761	0.042737	-0.213227	0.049422	0.974816	-0.094117	-0.303257	0.091880	0.943788	
5	0.965453	-0.203778	0.136646	0.087767	0.042683	-0.213224	0.049501	0.974815	-0.094184	-0.303260	0.091957	0.943772	
6	0.965447	-0.203805	0.136641	0.087774	0.042629	-0.213216	0.049588	0.974814	-0.094255	-0.303270	0.092043	0.943754	
7	0.965440	-0.203836	0.136644	0.087782	0.042578	-0.213206	0.049680	0.974814	-0.094326	-0.303290	0.092134	0.943732	
8	0.965430	-0.203871	0.136656	0.087789	0.042530	-0.213191	0.049776	0.974814	-0.094397	-0.303317	0.092228	0.943707	
9	0.965418	-0.203910	0.136674	0.087796	0.042487	-0.213173	0.049874	0.974815	-0.094470	-0.303342	0.092324	0.943682	
10	0.965406	-0.203955	0.136696	0.087799	0.042448	-0.213152	0.049974	0.974816	-0.094544	-0.303365	0.092420	0.943658	
11	0.965392	-0.204004	0.136720	0.087800	0.042415	-0.213126	0.050072	0.974818	-0.094614	-0.303388	0.092513	0.943634	
12	0.965377	-0.204058	0.136744	0.087796	0.042386	-0.213096	0.050168	0.974821	-0.094682	-0.303408	0.092601	0.943612	
13	0.965363	-0.204115	0.136766	0.087787	0.042363	-0.213061	0.050262	0.974825	-0.094747	-0.303416	0.092685	0.943595	
14	0.965349	-0.204175	0.136782	0.087772	0.042343	-0.213022	0.050351	0.974830	-0.094808	-0.303415	0.092762	0.943581	
15	0.965337	-0.204235	0.136790	0.087751	0.042327	-0.212978	0.050435	0.974836	-0.094860	-0.303409	0.092832	0.943571	
16	0.965327	-0.204294	0.136790	0.087724	0.042312	-0.212930	0.050514	0.974843	-0.094904	-0.303395	0.092894	0.943565	
17	0.965320	-0.204349	0.136780	0.087691	0.042300	-0.212878	0.050588	0.974851	-0.094941	-0.303370	0.092949	0.943564	
18	0.965316	-0.204399	0.136760	0.087652	0.042289	-0.212824	0.050655	0.974860	-0.094969	-0.303337	0.092996	0.943567	
19	0.965315	-0.204442	0.136731	0.087609	0.042279	-0.212769	0.050716	0.974869	-0.094983	-0.303304	0.093034	0.943573	
20	0.965317	-0.204475	0.136695	0.087561	0.042269	-0.212715	0.050770	0.974879	-0.094985	-0.303269	0.093064	0.943581	
21	0.965323	-0.204497	0.136652	0.087511	0.042262	-0.212663	0.050817	0.974888	-0.094978	-0.303230	0.093087	0.943592	
22	0.965332	-0.204507	0.136607	0.087460	0.042256	-0.212617	0.050856	0.974896	-0.094958	-0.303195	0.093102	0.943603	
23	0.965344	-0.204504	0.136563	0.087407	0.042253	-0.212579	0.050886	0.974903	-0.094924	-0.303170	0.093109	0.943614	
24	0.965358	-0.204488	0.136521	0.087356	0.042255	-0.212550	0.050908	0.974908	-0.094879	-0.303150	0.093107	0.943625	
25	0.965374	-0.204458	0.136486	0.087305	0.042263	-0.212533	0.050920	0.974911	-0.094824	-0.303135	0.093099	0.943637	
26	0.965391	-0.204415	0.136460	0.087257	0.042278	-0.212529	0.050922	0.974911	-0.094756	-0.303131	0.093081	0.943647	
27	0.965408	-0.204361	0.136445	0.087211	0.042301	-0.212540	0.050913	0.974908	-0.094677	-0.303139	0.093053	0.943655	
28	0.965426	-0.204296	0.136442	0.087169	0.042335	-0.212565	0.050892	0.974902	-0.094588	-0.303153	0.093017	0.943663	
29	0.965444	-0.204222	0.136453	0.087129	0.042379	-0.212605	0.050859	0.974893	-0.094491	-0.303170	0.092972	0.943671	
30	0.965461	-0.204141	0.136477	0.087092	0.042435	-0.212657	0.050812	0.974882	-0.094383	-0.303193	0.092916	0.943680	
31	0.965478	-0.204053	0.136512	0.087057	0.042501	-0.212721	0.050753	0.974868	-0.094264	-0.303220	0.092849	0.943690	
32	0.965494	-0.203960	0.136557	0.087023	0.042578	-0.212793	0.050680	0.974853	-0.094138	-0.303243	0.092773	0.943703	
33	0.965510	-0.203864	0.136609	0.086991	0.042665	-0.212870	0.050593	0.974837	-0.094005	-0.303259	0.092688	0.943719	
34	0.965526	-0.203764	0.136666	0.086958	0.042759	-0.212950	0.050493	0.974820	-0.093863	-0.303271	0.092592	0.943739	
35	0.965543	-0.203661	0.136724	0.086925	0.042860	-0.213027	0.050381	0.974805	-0.093711	-0.303275	0.092486	0.943763	
36	0.965560	-0.203557	0.136781	0.086890	0.042965	-0.213099	0.050257	0.974791	-0.093554	-0.303266	0.092372	0.943793	
37	0.965578	-0.203449	0.136832	0.086854	0.043073	-0.213163	0.050121	0.974779	-0.093391	-0.303243	0.092251	0.943828	
38	0.965599	-0.203339	0.136877	0.086817	0.043180	-0.213215	0.049976	0.974770	-0.093222	-0.303213	0.092121	0.943867	
39	0.965621	-0.203225	0.136912	0.086777	0.043286	-0.213255	0.049821	0.974765	-0.093048	-0.303174	0.091984	0.943910	
40	0.965646	-0.203108	0.136938	0.086737	0.043388	-0.213280	0.049659	0.974763	-0.092874	-0.303122	0.091843	0.943958	
41	0.965673	-0.202986	0.136954	0.086695	0.043486	-0.213292	0.049491	0.974765	-0.092701	-0.303065	0.091698	0.944007	
42	0.965703	-0.202859	0.136960	0.086653	0.043578	-0.213290	0.049317	0.974770	-0.092528	-0.303008	0.091548	0.944057	
43	0.965734	-0.202727	0.136959	0.086612	0.043663	-0.213279	0.049139	0.974777	-0.092359	-0.302953	0.091394	0.944106	
44	0.965768	-0.202590	0.136951	0.086573	0.043743	-0.213259	0.048959	0.974787	-0.092201	-0.302898	0.091239	0.944154	
45	0.965802	-0.202448	0.136940	0.086536	0.043816	-0.213235	0.048777	0.974798	-0.092052	-0.302849	0.091082	0.944200	
46	0.965837	-0.202303	0.136927	0.086502	0.043885	-0.213210	0.048594	0.974810	-0.091914	-0.302814	0.090923	0.944240	
47	0.965872	-0.202155	0.136916	0.086473	0.043949	-0.213189	0.048412	0.974821	-0.091790	-0.302790	0.090762	0.944275	
48	0.965907	-0.202006	0.136909	0.086449	0.044009	-0.213175	0.048231	0.974830	-0.091684	-0.302773	0.090602	0.944306	
49	0.965940	-0.201858	0.136908	0.086430	0.044067	-0.213172	0.048052	0.974837	-0.091595	-0.302768	0.090441	0.944332	
50	0.965971	-0.201711	0.136914	0.086416	0.044123	-0.213181	0.047877	0.974841	-0.091522	-0.302777	0.090279	0.944351	
51	0.965999	-0.201570	0.136929	0.086408	0.044178	-0.213205	0.047705	0.974842	-0.091466	-0.302794	0.090118	0.944367	
52	0.966024	-0.201434	0.136951	0.086404	0.044233	-0.213243	0.047538	0.974839	-0.091429	-0.302812	0.089959	0.944380	
53	0.966047	-0.201307	0.136980	0.086404	0.044287	-0.213295	0.047377	0.974833	-0.091407	-0.302833	0.089802	0.944390	
54	0.966066	-0.201189	0.137015	0.086407	0.044339	-0.213359	0.047223	0.974824	-0.091396	-0.302857	0.089648	0.944398	
55	0.966082	-0.201083	0.137053	0.086413	0.044390	-0.213433	0.047077	0.974813	-0.091397	-0.302874	0.089498	0.944407	
56	0.966096	-0.200989	0.137093	0.086419	0.044438	-0.213512	0.046940	0.974800	-0.091409	-0.302880	0.089355	0.944417	
57	0.966106	-0.200907	0.137132	0.086427	0.044481	-0.213592	0.046813	0.974786	-0.091426	-0.302877	0.089218	0.944429	
58	0.966115	-0.200839	0.137167	0.086433	0.044520	-0.213668	0.046697	0.974773	-0.091445	-0.302866	0.089090	0.944443	
59	0.966122	-0.200784	0.137196	0.086439	0.044552	-0.213737	0.046594	0.974762	-0.091467	-0.302841	0.088974	0.944460	
60	0.966127	-0.200742	0.137217	0.086442	0.044576	-0.213793	0.046503	0.974753	-0.091489	-0.302800	0.088870	0.944481	
61	0.966132	-0.200712	0.137229	0.086443	0.044591	-0.213834	0.046426	0.974747	-0.091508	-0.302753	0.088781	0.944503	
62	0.966135	-0.200694	0.137231	0.086443	0.044597	-0.213856	0.046363	0.974745	-0.091522	-0.302699	0.088706	0.944525	
63	0.966138	-0.200685	0.137223	0.086440	0.044593	-0.213858	0.046315	0.974747	-0.091534	-0.302638	0.088649	0.944549	
64	0.966141	-0.200686	0.137207	0.086435	0.044579	-0.213840	0.046282	0.974753	-0.091543	-0.302573	0.088610	0.944573	
65	0.966143	-0.200695	0.137182	0.086429	0.044555	-0.213801	0.046263	0.974763	-0.091547	-0.302514	0.088589	0.944593	
66	0.966145	-0.200711	0.137152	0.086423	0.044524	-0.213743	0.046258	0.974778	-0.091549	-0.302462	0.088586	0.944610	
67	0.966145	-0.200734	0.137118	0.086416	0.044484	-0.213670	0.046267	0.974795	-0.091550	-0.302415	0.088602	0.944624	
68	0.966145	-0.200762	0.137083	0.086411	0.044439	-0.213583	0.046289	0.974815	-0.091553	-0.302377	0.088636	0.944632	
69	0.966143	-0.200796	0.137048	0.086407	0.044389	-0.213486	0.046322	0.974837	-0.091554	-0.302354	0.088686	0.944635	
70	0.966140	-0.200835	0.137015	0.086405	0.044336	-0.213383	0.046367	0.974860	-0.091557	-0.302345	0.088751	0.944631	
71	0.966135	-0.200879	0.136987	0.086406	0.044281	-0.213279	0.046420	0.974883	-0.091565	-0.302343	0.088831	0.944624	
72	0.966127	-0.200927	0.136964	0.086410	0.044226	-0.213175	0.046482	0.974905	-0.091575	-0.302351	0.088922	0.944611	
73	0.966118	-0.200981	0.136947	0.086418	0.044171	-0.213076	0.046551	0.974926	-0.091586	-0.302372	0.089023	0.944594	
74	0.966107	-0.201040	0.136935	0.086428	0.044117	-0.212984	0.046627	0.974945	-0.091598	-0.302398	0.089132	0.944574	
75	0.966093	-0.201103	0.136926	0.086443	0.044065	-0.212900	0.046706	0.974962	-0.091614	-0.302423	0.089247	0.944554	
76	0.966078	-0.201171	0.136921	0.086460	0.044015	-0.212826	0.046790	0.974976	-0.091627	-0.302451	0.089366	0.944532	
77	0.966062	-0.201244	0.136916	0.086481	0.043966	-0.212763	0.046876	0.974988	-0.091635	-0.302484	0.089485	0.944510	
78	0.966045	-0.201321	0.136910	0.086503	0.043918	-0.212710	0.046965	0.974997	-0.091639	-0.302515	0.089605	0.944488	
79	0.966027	-0.201401	0.136901	0.086528	0.043870	-0.212668	0.047054	0.975004	-0.091637	-0.302544	0.089724	0.944468	
80	0.966010	-0.201484	0.136886	0.086555	0.043822	-0.212635	0.047144	0.975009	-0.091625	-0.302578	0.089840	0.944447	
81	0.965993	-0.201568	0.136864	0.086583	0.043773	-0.212612	0.047234	0.975012	-0.091600	-0.302622	0.089951	0.944425	
82	0.965977	-0.201653	0.136833	0.086612	0.043722	-0.212598	0.047322	0.975013	-0.091564	-0.302675	0.090057	0.944401	
83	0.965962	-0.201736	0.136793	0.086643	0.043670	-0.212592	0.047409	0.975013	-0.091516	-0.302741	0.090158	0.944375	
84	0.965950	-0.201817	0.136744	0.086674	0.043615	-0.212594	0.047493	0.975011	-0.091454	-0.302832	0.090252	0.944343	
85	0.965939	-0.201894	0.136688	0.086705	0.043560	-0.212604	0.047573	0.975007	-0.091377	-0.302954	0.090337	0.944303	
86	0.965929	-0.201967	0.136624	0.086737	0.043503	-0.212623	0.047650	0.975002	-0.091290	-0.303106	0.090416	0.944255	
87	0.965922	-0.202035	0.136557	0.086770	0.043446	-0.212650	0.047721	0.974995	-0.091193	-0.303294	0.090486	0.944197	
88	0.965916	-0.202097	0.136487	0.086804	0.043390	-0.212685	0.047786	0.974987	-0.091086	-0.303527	0.090548	0.944127	
89	0.965911	-0.202152	0.136419	0.086839	0.043337	-0.212730	0.047843	0.974976	-0.090971	-0.303805	0.090600	0.944044	
90	0.965906	-0.202202	0.136355	0.086874	0.043287	-0.212783	0.047893	0.974965	-0.090853	-0.304123	0.090644	0.943949	
91	0.965902	-0.202246	0.136299	0.086910	0.043242	-0.212843	0.047933	0.974951	-0.090733	-0.304478	0.090679	0.943842	
92	0.965897	-0.202286	0.136252	0.086946	0.043203	-0.212911	0.047964	0.974937	-0.090610	-0.304874	0.090704	0.943724	
93	0.965891	-0.202322	0.136218	0.086982	0.043172	-0.212984	0.047986	0.974921	-0.090488	-0.305300	0.090721	0.943596	
94	0.965883	-0.202356	0.136197	0.087019	0.043148	-0.213061	0.047997	0.974905	-0.090369	-0.305745	0.090730	0.943462	
95	0.965874	-0.202388	0.136191	0.087056	0.043132	-0.213139	0.047998	0.974888	-0.090253	-0.306202	0.090732	0.943325	
96	0.965863	-0.202422	0.136199	0.087091	0.043124	-0.213218	0.047990	0.974872	-0.090137	-0.306666	0.090726	0.943186	
97	0.965849	-0.202457	0.136221	0.087126	0.043123	-0.213293	0.047974	0.974856	-0.090023	-0.307124	0.090715	0.943049	
98	0.965833	-0.202496	0.136255	0.087159	0.043128	-0.213364	0.047950	0.974842	-0.089913	-0.307564	0.090699	0.942918	
99	0.965815	-0.202540	0.136299	0.087190	0.043138	-0.213428	0.047919	0.974829	-0.089802	-0.307980	0.090680	0.942794	
100	0.965795	-0.202589	0.136349	0.087219	0.043150	-0.213485	0.047884	0.974818	-0.089687	-0.308370	0.090659	0.942680	
101	0.965773	-0.202644	0.136404	0.087246	0.043163	-0.213533	0.047847	0.974808	-0.089568	-0.308726	0.090636	0.942577	
102	0.965750	-0.202706	0.136458	0.087271	0.043175	-0.213574	0.047809	0.974801	-0.089447	-0.309039	0.090615	0.942488	
103	0.965726	-0.202775	0.136510	0.087293	0.043184	-0.213607	0.047772	0.974795	-0.089318	-0.309316	0.090596	0.942411	
104	0.965702	-0.202850	0.136556	0.087314	0.043188	-0.213634	0.047739	0.974790	-0.089179	-0.309558	0.090578	0.942346	
105	0.965678	-0.202931	0.136594	0.087334	0.043185	-0.213659	0.047710	0.974787	-0.089031	-0.309765	0.090564	0.942294	
106	0.965654	-0.203018	0.136621	0.087353	0.043174	-0.213682	0.047689	0.974783	-0.088875	-0.309938	0.090555	0.942253	
107	0.965631	-0.203110	0.136636	0.087371	0.043154	-0.213708	0.047675	0.974779	-0.088708	-0.310086	0.090550	0.942220	
108	0.965609	-0.203206	0.136639	0.087391	0.043124	-0.213739	0.047671	0.974774	-0.088528	-0.310217	0.090547	0.942194	
109	0.965587	-0.203306	0.136629	0.087413	0.043084	-0.213777	0.047676	0.974767	-0.088340	-0.310330	0.090548	0.942174	
110	0.965566	-0.203408	0.136608	0.087437	0.043035	-0.213825	0.047692	0.974758	-0.088145	-0.310430	0.090553	0.942159	
111	0.965546	-0.203513	0.136576	0.087464	0.042976	-0.213882	0.047717	0.974746	-0.087939	-0.310524	0.090559	0.942147	
112	0.965526	-0.203620	0.136537	0.087496	0.042909	-0.213949	0.047752	0.974733	-0.087724	-0.310617	0.090564	0.942136	
113	0.965506	-0.203730	0.136492	0.087533	0.042833	-0.214024	0.047795	0.974718	-0.087502	-0.310704	0.090569	0.942127	
114	0.965486	-0.203841	0.136444	0.087575	0.042751	-0.214106	0.047846	0.974701	-0.087274	-0.310784	0.090573	0.942122	
115	0.965464	-0.203954	0.136397	0.087624	0.042662	-0.214190	0.047903	0.974684	-0.087036	-0.310863	0.090573	0.942117	
