Mhairi	// User ID
15-7-2024	// Evaluation date
P1_ROM	10-7-2024	14:32:21:782	// Source file name and timestamp
100.000	// Sampling rate
39.887	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	
0	0.965492	-0.232526	0.103277	0.055586	0.004212	-0.346618	0.054188	0.936430	-0.130755	-0.296671	0.124883	0.937707	
1	0.965502	-0.232361	0.103459	0.055769	0.004476	-0.346946	0.053887	0.936325	-0.129077	-0.297646	0.124171	0.937725	
2	0.965515	-0.232189	0.103628	0.055942	0.004772	-0.347276	0.053599	0.936218	-0.127436	-0.298505	0.123513	0.937763	
3	0.965532	-0.232012	0.103782	0.056103	0.005096	-0.347612	0.053324	0.936107	-0.125824	-0.299293	0.122882	0.937812	
4	0.965551	-0.231835	0.103920	0.056252	0.005449	-0.347954	0.053063	0.935993	-0.124262	-0.300002	0.122298	0.937871	
5	0.965572	-0.231658	0.104044	0.056389	0.005828	-0.348304	0.052816	0.935875	-0.122776	-0.300607	0.121791	0.937938	
6	0.965595	-0.231485	0.104151	0.056514	0.006232	-0.348664	0.052584	0.935751	-0.121360	-0.301151	0.121346	0.938006	
7	0.965619	-0.231316	0.104244	0.056628	0.006655	-0.349041	0.052365	0.935620	-0.120002	-0.301688	0.120938	0.938061	
8	0.965644	-0.231151	0.104322	0.056733	0.007097	-0.349435	0.052163	0.935481	-0.118718	-0.302209	0.120590	0.938101	
9	0.965670	-0.230989	0.104386	0.056829	0.007553	-0.349851	0.051977	0.935332	-0.117527	-0.302702	0.120327	0.938126	
10	0.965698	-0.230828	0.104436	0.056918	0.008019	-0.350291	0.051809	0.935172	-0.116414	-0.303217	0.120124	0.938125	
11	0.965727	-0.230668	0.104472	0.057002	0.008490	-0.350762	0.051659	0.935000	-0.115365	-0.303796	0.119960	0.938088	
12	0.965759	-0.230504	0.104494	0.057082	0.008961	-0.351263	0.051530	0.934815	-0.114397	-0.304415	0.119860	0.938018	
13	0.965794	-0.230335	0.104503	0.057158	0.009430	-0.351795	0.051422	0.934616	-0.113523	-0.305058	0.119840	0.937918	
14	0.965833	-0.230157	0.104498	0.057231	0.009888	-0.352358	0.051337	0.934404	-0.112722	-0.305763	0.119870	0.937781	
15	0.965875	-0.229969	0.104479	0.057302	0.010332	-0.352952	0.051275	0.934178	-0.111982	-0.306550	0.119931	0.937605	
16	0.965922	-0.229769	0.104445	0.057370	0.010758	-0.353572	0.051237	0.933941	-0.111322	-0.307371	0.120049	0.937400	
17	0.965974	-0.229557	0.104397	0.057435	0.011162	-0.354210	0.051224	0.933695	-0.110746	-0.308203	0.120230	0.937172	
18	0.966031	-0.229332	0.104334	0.057496	0.011538	-0.354863	0.051234	0.933442	-0.110230	-0.309075	0.120439	0.936918	
19	0.966092	-0.229097	0.104256	0.057551	0.011884	-0.355522	0.051268	0.933185	-0.109766	-0.309985	0.120662	0.936644	
20	0.966157	-0.228852	0.104165	0.057600	0.012197	-0.356177	0.051326	0.932928	-0.109370	-0.310877	0.120926	0.936360	
21	0.966225	-0.228602	0.104060	0.057641	0.012477	-0.356817	0.051405	0.932675	-0.109041	-0.311734	0.121229	0.936075	
22	0.966295	-0.228350	0.103945	0.057674	0.012719	-0.357435	0.051505	0.932430	-0.108751	-0.312587	0.121533	0.935784	
23	0.966366	-0.228100	0.103820	0.057696	0.012924	-0.358022	0.051624	0.932195	-0.108497	-0.313427	0.121834	0.935493	
24	0.966437	-0.227856	0.103688	0.057707	0.013091	-0.358569	0.051761	0.931975	-0.108295	-0.314207	0.122161	0.935213	
25	0.966507	-0.227622	0.103550	0.057706	0.013222	-0.359068	0.051914	0.931773	-0.108139	-0.314926	0.122506	0.934944	
26	0.966574	-0.227403	0.103411	0.057694	0.013316	-0.359517	0.052082	0.931589	-0.108004	-0.315627	0.122836	0.934680	
27	0.966638	-0.227200	0.103271	0.057669	0.013374	-0.359913	0.052263	0.931425	-0.107893	-0.316300	0.123158	0.934423	
28	0.966699	-0.227015	0.103133	0.057632	0.013400	-0.360253	0.052457	0.931282	-0.107825	-0.316907	0.123503	0.934179	
29	0.966754	-0.226850	0.103000	0.057584	0.013395	-0.360540	0.052662	0.931160	-0.107794	-0.317468	0.123861	0.933945	
30	0.966806	-0.226704	0.102873	0.057525	0.013359	-0.360779	0.052877	0.931055	-0.107781	-0.318028	0.124204	0.933710	
31	0.966852	-0.226576	0.102754	0.057456	0.013296	-0.360974	0.053102	0.930968	-0.107798	-0.318573	0.124550	0.933477	
32	0.966895	-0.226465	0.102642	0.057379	0.013209	-0.361131	0.053335	0.930895	-0.107867	-0.319070	0.124929	0.933248	
33	0.966933	-0.226369	0.102539	0.057294	0.013100	-0.361259	0.053576	0.930833	-0.107978	-0.319551	0.125328	0.933017	
34	0.966969	-0.226284	0.102444	0.057204	0.012970	-0.361365	0.053824	0.930779	-0.108119	-0.320053	0.125722	0.932775	
35	0.967001	-0.226210	0.102357	0.057108	0.012823	-0.361459	0.054077	0.930730	-0.108305	-0.320555	0.126135	0.932526	
36	0.967030	-0.226145	0.102278	0.057010	0.012660	-0.361545	0.054335	0.930684	-0.108556	-0.321030	0.126594	0.932271	
37	0.967057	-0.226087	0.102204	0.056910	0.012484	-0.361632	0.054597	0.930637	-0.108856	-0.321512	0.127076	0.932004	
38	0.967082	-0.226038	0.102136	0.056809	0.012294	-0.361726	0.054860	0.930588	-0.109191	-0.322035	0.127560	0.931718	
39	0.967104	-0.225999	0.102073	0.056709	0.012095	-0.361831	0.055124	0.930534	-0.109575	-0.322570	0.128071	0.931418	
40	0.967122	-0.225972	0.102014	0.056612	0.011889	-0.361950	0.055386	0.930475	-0.110019	-0.323099	0.128629	0.931106	
